path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\sonics\fake_00085_suno_0.mp3,1,1,1,1,1,sonics::85,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00085_suno_0,sonics::85,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,6c3407809bbb14be840f4582eadc7aa349169567564d4d2d428e0b9807081117,sonics::85,train,train,half fake
data\raw\public_v9\sonics\fake_00089_suno_0.mp3,1,1,1,1,1,sonics::89,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00089_suno_0,sonics::89,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,e66025b117fefcb27cecd1fc119123e390b7597dd8979694cc1f7c860412e72a,sonics::89,train,train,half fake
data\raw\public_v9\sonics\fake_00093_suno_0.mp3,1,1,1,1,1,sonics::93,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00093_suno_0,sonics::93,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,3f6a8911195dbccb5e13b4411408f30f5c53c0c5d77f4286b5711f6a84e61eb0,sonics::93,train,train,mostly fake
data\raw\public_v9\sonics\fake_00096_suno_0.mp3,1,1,1,1,1,sonics::96,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00096_suno_0,sonics::96,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,f8895732d0bc614e5ab6c5cf3960a40ce876b243064bc3bdfd35b9c7b690a844,sonics::96,train,train,half fake
data\raw\public_v9\sonics\fake_00100_suno_0.mp3,1,1,1,1,1,sonics::100,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00100_suno_0,sonics::100,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,bcef1ca991a20cf164ae3ac11d0ba0e4e6e517d27f51f5688d077a5b6ebb12a4,sonics::100,train,train,mostly fake
data\raw\public_v9\sonics\fake_00102_suno_0.mp3,1,1,1,1,1,sonics::102,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00102_suno_0,sonics::102,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,c1dbda10ecaa62c0398cb353614ca03bba5d231160771a35fdb758561e528f5f,sonics::102,train,train,half fake
data\raw\public_v9\sonics\fake_00103_suno_0.mp3,1,1,1,1,1,sonics::103,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00103_suno_0,sonics::103,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,b1d46e0fd1b0e36e253fd57bb455d64183283901c30e7a2615b4b7aaa46fa54b,sonics::103,train,train,mostly fake
data\raw\public_v9\sonics\fake_00104_suno_0.mp3,1,1,1,1,1,sonics::104,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00104_suno_0,sonics::104,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,6d85078e27582dd880d37f1a590a59c8f1bdbb41efe539be947c22b34be432c7,sonics::104,train,train,mostly fake
data\raw\public_v9\sonics\fake_00105_suno_0.mp3,1,1,1,1,1,sonics::105,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00105_suno_0,sonics::105,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,db84ac722f241547915892d770f15bf23faae9ea85f8258a8c7935585571c7d6,sonics::105,train,train,mostly fake
data\raw\public_v9\sonics\fake_00120_suno_0.mp3,1,1,1,1,1,sonics::120,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00120_suno_0,sonics::120,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,1b11689ad017f78f39385ea6df459b47390de8823b5eeb992648bb0c2beb8fbb,sonics::120,train,train,mostly fake
data\raw\public_v9\sonics\fake_00123_suno_0.mp3,1,1,1,1,1,sonics::123,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00123_suno_0,sonics::123,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,99fe05eb9f3428fa8ff50fccf032a0774e824425b7e62bf65c4b8c68db5569bd,sonics::123,train,train,mostly fake
data\raw\public_v9\sonics\fake_00127_suno_0.mp3,1,1,1,1,1,sonics::127,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00127_suno_0,sonics::127,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,df8a09c03de68835dd9a2ae83238ad5a1b59dacae615480402f6f2bd385d074d,sonics::127,train,train,half fake
data\raw\public_v9\sonics\fake_00131_suno_0.mp3,1,1,1,1,1,sonics::131,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00131_suno_0,sonics::131,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,dd2aed3d95205a8b0667a6c581e8a1bb8a9245b33729fd0e46410486620f7639,sonics::131,train,train,half fake
data\raw\public_v9\sonics\fake_00133_suno_0.mp3,1,1,1,1,1,sonics::133,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00133_suno_0,sonics::133,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,44161107c53ebd114dc8b078a0a7ed2529312dee9e24e2e6bed7ead49bd3090e,sonics::133,train,train,mostly fake
data\raw\public_v9\sonics\fake_00147_suno_0.mp3,1,1,1,1,1,sonics::147,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00147_suno_0,sonics::147,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,4e50b8918618c272c8f04498240930edc2cae55254b62d4d236b9af4445d97b4,sonics::147,train,train,mostly fake
data\raw\public_v9\sonics\fake_00154_suno_0.mp3,1,1,1,1,1,sonics::154,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00154_suno_0,sonics::154,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,7aedc003e975327acc6690b9f7829b170eaeb7871fe6e80bd58ab46578708361,sonics::154,train,train,half fake
data\raw\public_v9\sonics\fake_00162_suno_0.mp3,1,1,1,1,1,sonics::162,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00162_suno_0,sonics::162,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,a4f45e89dae191e3db2e1f76c1343ebed3c32e6e4cc1bb02c2c3544987f0b90a,sonics::162,train,train,mostly fake
data\raw\public_v9\sonics\fake_00165_suno_0.mp3,1,1,1,1,1,sonics::165,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00165_suno_0,sonics::165,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,c14addb6387dc59406fa6bd4cc742473a956b80eacd870d0650ea05f347e210d,sonics::165,train,train,mostly fake
data\raw\public_v9\sonics\fake_00167_suno_0.mp3,1,1,1,1,1,sonics::167,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00167_suno_0,sonics::167,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,61dcfe35aab2e525a9395804c3601468e3ded8d4a7bba7cc70771c1172009ef7,sonics::167,train,train,half fake
data\raw\public_v9\sonics\fake_00172_suno_0.mp3,1,1,1,1,1,sonics::172,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00172_suno_0,sonics::172,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,3b6845e302a2fc86292982128fcea9f5f70c6841b7698c67dd1201e58cf35ba5,sonics::172,train,train,mostly fake
data\raw\public_v9\sonics\fake_00174_suno_0.mp3,1,1,1,1,1,sonics::174,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00174_suno_0,sonics::174,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,2e064b24650e503e15f06501045e68f08aed83d54638b594c93d9e983129098d,sonics::174,train,train,half fake
data\raw\public_v9\sonics\fake_00183_suno_0.mp3,1,1,1,1,1,sonics::183,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00183_suno_0,sonics::183,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,9869090fb194f93efdaa1e1f2b914f80723ca1bbf0fc56caee7566d20ca1c66f,sonics::183,train,train,half fake
data\raw\public_v9\sonics\fake_00195_suno_0.mp3,1,1,1,1,1,sonics::195,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00195_suno_0,sonics::195,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,4b76d1a0e7df60ff28d66f760f39271b1e97195f8e4310fd054285c48b5adb5d,sonics::195,train,train,mostly fake
data\raw\public_v9\sonics\fake_00199_suno_0.mp3,1,1,1,1,1,sonics::199,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00199_suno_0,sonics::199,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,82c44a0103a9d69b659753116980719749f38f3b139b9e65feaacf6ffcc7267a,sonics::199,train,test,half fake
data\raw\public_v9\sonics\fake_00200_suno_0.mp3,1,1,1,1,1,sonics::200,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00200_suno_0,sonics::200,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,0f2876a89b270449f5f57f291db8bc37cd582576c2498583f97b2b3b180afe8a,sonics::200,train,train,mostly fake
data\raw\public_v9\sonics\fake_00211_suno_0.mp3,1,1,1,1,1,sonics::211,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00211_suno_0,sonics::211,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,f03fee416d6138431deaa6af8419faacc06818a67d0115748694fbfa7b5d0aa2,sonics::211,train,train,half fake
data\raw\public_v9\sonics\fake_00213_suno_0.mp3,1,1,1,1,1,sonics::213,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00213_suno_0,sonics::213,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,39a7c0eb14d091cd3722ef71cf1044a3dd7a5b5591b442df24c3352768505d79,sonics::213,train,train,mostly fake
data\raw\public_v9\sonics\fake_00217_suno_0.mp3,1,1,1,1,1,sonics::217,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00217_suno_0,sonics::217,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,58e45e0490f9da5d5b5a83aa89c1874bb40388a5b93df63a63d0d1eefd77d4f5,sonics::217,train,train,half fake
data\raw\public_v9\sonics\fake_00220_suno_0.mp3,1,1,1,1,1,sonics::220,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00220_suno_0,sonics::220,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,4bb2df692abb4fe39a67c0d179e4e532944131932803309af3df22a92d6a42d0,sonics::220,train,train,mostly fake
data\raw\public_v9\sonics\fake_00226_suno_0.mp3,1,1,1,1,1,sonics::226,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00226_suno_0,sonics::226,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,79c2684079f3984e36f819d859c234f2137694f45f56d8f3fe50579131cdab55,sonics::226,train,train,half fake
data\raw\public_v9\sonics\fake_00242_suno_0.mp3,1,1,1,1,1,sonics::242,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00242_suno_0,sonics::242,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,865af76b983d2506c588acda62095ca2188eb3a0de4dfe825695e55cfc5f9af1,sonics::242,train,test,half fake
data\raw\public_v9\sonics\fake_00243_suno_0.mp3,1,1,1,1,1,sonics::243,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00243_suno_0,sonics::243,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,fa45c08d693a8d79b82c110bf6b80ab1c3f029b65abb9a7f2f970be4a4256b31,sonics::243,train,train,half fake
data\raw\public_v9\sonics\fake_00248_suno_0.mp3,1,1,1,1,1,sonics::248,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00248_suno_0,sonics::248,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,c4a324db7f4ff5bf0999a4c8189345194c988d53af641e6a7cbd6a2702952e9e,sonics::248,train,train,mostly fake
data\raw\public_v9\sonics\fake_00250_suno_0.mp3,1,1,1,1,1,sonics::250,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00250_suno_0,sonics::250,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,62bda878c3f6347e39cd6f100035d5bbcfb69a9ba8deea4120a56e69a71f1c73,sonics::250,train,test,half fake
data\raw\public_v9\sonics\fake_00289_suno_0.mp3,1,1,1,1,1,sonics::289,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00289_suno_0,sonics::289,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,c0e51cf5f688915503309afb03d7a21a6be3e7f97a6ec5ae8a222d571fd12bd1,sonics::289,train,train,mostly fake
data\raw\public_v9\sonics\fake_00290_suno_0.mp3,1,1,1,1,1,sonics::290,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00290_suno_0,sonics::290,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,7267927f1f3ec65b7e55da3519ebd3a4d277c47760c57851bdd8bcb9262875cf,sonics::290,train,train,half fake
data\raw\public_v9\sonics\fake_00294_suno_0.mp3,1,1,1,1,1,sonics::294,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00294_suno_0,sonics::294,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,862c881a8f884514b7b48b6404ab86c5048df93cb8c3c35c84e8a07e236dd502,sonics::294,train,test,half fake
data\raw\public_v9\sonics\fake_00309_suno_0.mp3,1,1,1,1,1,sonics::309,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00309_suno_0,sonics::309,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,0d32dbfc1119b82dfac674481f815f890ab3d660af1e420b7a026e6485bf184c,sonics::309,train,train,half fake
data\raw\public_v9\sonics\fake_00313_suno_0.mp3,1,1,1,1,1,sonics::313,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00313_suno_0,sonics::313,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,92e15cf056a984ebb1e48cb955e8f23b43517f478b153a9861210756ea0007fb,sonics::313,train,train,half fake
data\raw\public_v9\sonics\fake_00314_suno_0.mp3,1,1,1,1,1,sonics::314,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00314_suno_0,sonics::314,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,c92b91fe91a50cb65d323a3f64d59ee7313151e1ecb42c1c972c924d9352d370,sonics::314,train,train,half fake
data\raw\public_v9\sonics\fake_00315_suno_0.mp3,1,1,1,1,1,sonics::315,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00315_suno_0,sonics::315,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,285f1e7608da74f4df87a91f33b9a170bf152a84a0600419025c6bfffd3886f6,sonics::315,train,train,half fake
data\raw\public_v9\sonics\fake_00318_suno_0.mp3,1,1,1,1,1,sonics::318,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00318_suno_0,sonics::318,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,4cfe3045ef2f6b43a05dec6a8723658fd043fca31bffbdea102ba3b7881d48c8,sonics::318,train,train,half fake
data\raw\public_v9\sonics\fake_00319_suno_0.mp3,1,1,1,1,1,sonics::319,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00319_suno_0,sonics::319,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,476bfb69d413c1bfaaf0e142afdbe4412c1489db87072d1ca0a9d9d4b4bcbc03,sonics::319,train,test,mostly fake
data\raw\public_v9\sonics\fake_00320_suno_0.mp3,1,1,1,1,1,sonics::320,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00320_suno_0,sonics::320,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,fd10461e24294d601ea6c0af3819e6115ffc3b69f35950e9ec1fc6129d20b7be,sonics::320,train,train,half fake
data\raw\public_v9\sonics\fake_00328_suno_0.mp3,1,1,1,1,1,sonics::328,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00328_suno_0,sonics::328,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,3f3ab14a0bdcd9d5be475c1f1ff1a736c962196a367cdfcb3c75a52f1294c46c,sonics::328,train,train,half fake
data\raw\public_v9\sonics\fake_00332_suno_0.mp3,1,1,1,1,1,sonics::332,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00332_suno_0,sonics::332,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,3c0c490f455a47f69b8593a1eb4d8d4e18d814229336f63595201ff3b0dad5bb,sonics::332,train,test,mostly fake
data\raw\public_v9\sonics\fake_00333_suno_0.mp3,1,1,1,1,1,sonics::333,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00333_suno_0,sonics::333,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,fc23c8f886b68da7d71c88bca5effedb53bc404031edb84ca46253a15b950fba,sonics::333,train,train,half fake
data\raw\public_v9\sonics\fake_00334_suno_0.mp3,1,1,1,1,1,sonics::334,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00334_suno_0,sonics::334,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,e82f7d6fe526b70905f882c84489925a97b025b6bd2a2ef9e6079958aa66c680,sonics::334,train,train,half fake
data\raw\public_v9\sonics\fake_00340_suno_0.mp3,1,1,1,1,1,sonics::340,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00340_suno_0,sonics::340,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,03ad88d5735c6dc4cbb454931fc6d9149f094cf1a26c49c1addcc6291575e095,sonics::340,train,test,half fake
data\raw\public_v9\sonics\fake_00342_suno_0.mp3,1,1,1,1,1,sonics::342,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00342_suno_0,sonics::342,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,093e109db06d5775c24ce63107caff8e2ed57aa066083a98474e0c1f6afa6119,sonics::342,train,train,half fake
data\raw\public_v9\sonics\fake_00344_suno_0.mp3,1,1,1,1,1,sonics::344,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00344_suno_0,sonics::344,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,fd161f8dd858b8ad31ffb1a410be0c638b26d9b8d91d9bca430ae39442b683b8,sonics::344,train,train,half fake
data\raw\public_v9\sonics\fake_00346_suno_0.mp3,1,1,1,1,1,sonics::346,SONICS::chirp-v3.5,sonics_official,sonics_official,awsaf49/sonics,fake_00346_suno_0,sonics::346,https://github.com/awsaf49/sonics,official part_01 + metadata snapshot 2026-08-31,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,SONICS-fake,406f0b9d85592684cfaa6f200ae0cafb463d6f31050def2e2997579f832253a3,sonics::346,train,train,half fake
