path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role
data\raw\public_v9\real_music\jamendo\1036200.low.mp3,0,0,0,0,1,jamendo_artist_e0330544feb9f801,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1036200,jamendo::artist::e0330544feb9f801,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,f967c5f8d78af616995bc39fe3c3f9cc02e23662aa8560f9bf7c52e83d1e00b9,mtg_jamendo_cc::track::jamendo_1036200,train
data\raw\public_v9\real_music\jamendo\1037900.low.mp3,0,0,0,0,1,jamendo_artist_84ff016239606956,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1037900,jamendo::artist::84ff016239606956,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0fe404f9edca8b9e6e5f94e5a41d7bd8bc3ab23fef25631d54f8638edefad99e,mtg_jamendo_cc::track::jamendo_1037900,train
data\raw\public_v9\real_music\jamendo\1041500.low.mp3,0,0,0,0,1,jamendo_artist_efb17e698d58705f,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1041500,jamendo::artist::efb17e698d58705f,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c4a152300350dbec45a5283a8a1df35b73d13d91e3c385b51a189f31582290bf,mtg_jamendo_cc::track::jamendo_1041500,train
data\raw\public_v9\real_music\jamendo\1042000.low.mp3,0,0,0,0,1,jamendo_artist_79cf2cbdbdef28b2,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1042000,jamendo::artist::79cf2cbdbdef28b2,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,4ceac26cdf6b401e3dc916588dcdb7f274809a0fe7d4109c1028cc800a690caa,mtg_jamendo_cc::track::jamendo_1042000,train
data\raw\public_v9\real_music\jamendo\1044300.low.mp3,0,0,0,0,1,jamendo_artist_996f9790b5d75494,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1044300,jamendo::artist::996f9790b5d75494,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,3000aee8fe8d2038fd2b1afc4342456514278ab55bac7ae78b2441495544ac60,mtg_jamendo_cc::track::jamendo_1044300,train
data\raw\public_v9\real_music\jamendo\1045700.low.mp3,0,0,0,0,1,jamendo_artist_0b69e90feb822c2b,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1045700,jamendo::artist::0b69e90feb822c2b,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,dc4cb24195cb98e19f3989639a6631042c3cb9bc361e8c6ddd152b3594f10416,mtg_jamendo_cc::track::jamendo_1045700,train
data\raw\public_v9\real_music\jamendo\1045800.low.mp3,0,0,0,0,1,jamendo_artist_e9a74190dbe9c9f9,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1045800,jamendo::artist::e9a74190dbe9c9f9,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8664203868138c1081a24bf3cd0d073e4eb04330073eb8898df97596da503bdb,mtg_jamendo_cc::track::jamendo_1045800,train
data\raw\public_v9\real_music\jamendo\1046600.low.mp3,0,0,0,0,1,jamendo_artist_89896c8044357911,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1046600,jamendo::artist::89896c8044357911,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,e7978b11e0fdaf50f04b90d66aee9ffeceb4cd20d1633793955a2b14bd0cbaf7,mtg_jamendo_cc::track::jamendo_1046600,train
data\raw\public_v9\real_music\jamendo\1048300.low.mp3,0,0,0,0,1,jamendo_artist_a89f318b06f860b1,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1048300,jamendo::artist::a89f318b06f860b1,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,cdd8019eb63d75a1646d8dff69794fc6731aad7380480bb9747643e9c0605bf4,mtg_jamendo_cc::track::jamendo_1048300,train
data\raw\public_v9\real_music\jamendo\1051200.low.mp3,0,0,0,0,1,jamendo_artist_dbbe1b65a836b88d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1051200,jamendo::artist::dbbe1b65a836b88d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,91cbde6a22a168b21732c7ca44580afced508696c7e5745f2d8c84990fd85727,mtg_jamendo_cc::track::jamendo_1051200,train
data\raw\public_v9\real_music\jamendo\1051500.low.mp3,0,0,0,0,1,jamendo_artist_a891b66f7284e245,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1051500,jamendo::artist::a891b66f7284e245,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,aab4b359baa0d6d64af9b2151bbe62ec7aacc785a0696e658952a4de971069c8,mtg_jamendo_cc::track::jamendo_1051500,train
data\raw\public_v9\real_music\jamendo\1052800.low.mp3,0,0,0,0,1,jamendo_artist_69671c92b63ad2d5,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1052800,jamendo::artist::69671c92b63ad2d5,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,3dd4edd00e1eebb2d647abb969f068a8075447297c0db8bf03b4730e0de22984,mtg_jamendo_cc::track::jamendo_1052800,train
data\raw\public_v9\real_music\jamendo\1053400.low.mp3,0,0,0,0,1,jamendo_artist_57e0b586eaa14a32,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1053400,jamendo::artist::57e0b586eaa14a32,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/at/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8f4e2153d74fd4fa91d3f03c6a9eaeeb04c5b02151cdb10d52104afc2ce0ad11,mtg_jamendo_cc::track::jamendo_1053400,train
data\raw\public_v9\real_music\jamendo\1054100.low.mp3,0,0,0,0,1,jamendo_artist_6fc2cedb5a5e7600,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1054100,jamendo::artist::6fc2cedb5a5e7600,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,94147c893cc460266113e52726a25ad373d67253ee52cf932e85d32a541b1922,mtg_jamendo_cc::track::jamendo_1054100,train
data\raw\public_v9\real_music\jamendo\1056400.low.mp3,0,0,0,0,1,jamendo_artist_8aed5bf2e5601a06,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1056400,jamendo::artist::8aed5bf2e5601a06,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,04d5b169428679ecb7923fda93344c69484002801a4284627604ef7999c6d190,mtg_jamendo_cc::track::jamendo_1056400,train
data\raw\public_v9\real_music\jamendo\1060000.low.mp3,0,0,0,0,1,jamendo_artist_a93a02d05b522023,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1060000,jamendo::artist::a93a02d05b522023,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,ef5784c780c9df05149810f01ccb9552fbe5dba56f11978d092ff8f3c7b99fc6,mtg_jamendo_cc::track::jamendo_1060000,train
data\raw\public_v9\real_music\jamendo\1060600.low.mp3,0,0,0,0,1,jamendo_artist_985abd747eafdea2,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1060600,jamendo::artist::985abd747eafdea2,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/it/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,28a10a9c59409fc4a888924aef155d258182e85e60f47c024fe7917fb5f5f67e,mtg_jamendo_cc::track::jamendo_1060600,train
data\raw\public_v9\real_music\jamendo\1062600.low.mp3,0,0,0,0,1,jamendo_artist_8acbb9898525dc87,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1062600,jamendo::artist::8acbb9898525dc87,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8b2a0cd2a9a262dd7acbd0f935b1e4cadbb0b350e0b1557972d9f97ee703b560,mtg_jamendo_cc::track::jamendo_1062600,train
data\raw\public_v9\real_music\jamendo\1063200.low.mp3,0,0,0,0,1,jamendo_artist_d458907a881aeb3a,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1063200,jamendo::artist::d458907a881aeb3a,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,1c300e909b8f5f167385101d2efe5488a8843035e711c002d6e674b51b2ec5c5,mtg_jamendo_cc::track::jamendo_1063200,train
data\raw\public_v9\real_music\jamendo\1066200.low.mp3,0,0,0,0,1,jamendo_artist_59c672510e4bc3d3,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1066200,jamendo::artist::59c672510e4bc3d3,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,51cd7dbf29fae71f87cb0ee239914a9d3bbebfb060bfa690e1fa6ac8d9882c68,mtg_jamendo_cc::track::jamendo_1066200,train
data\raw\public_v9\real_music\jamendo\1066800.low.mp3,0,0,0,0,1,jamendo_artist_53f9c19a2bf5e3cd,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1066800,jamendo::artist::53f9c19a2bf5e3cd,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d5d3525097d4913947a0d0d7dc3fbfd96f7e5176681a20450c758e19694163ed,mtg_jamendo_cc::track::jamendo_1066800,train
data\raw\public_v9\real_music\jamendo\1069400.low.mp3,0,0,0,0,1,jamendo_artist_7f08e148c01c8243,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1069400,jamendo::artist::7f08e148c01c8243,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,ee4922398e3490531ebb29fe9676a59a64cb4ee91c877e6f18561b485579d61d,mtg_jamendo_cc::track::jamendo_1069400,train
data\raw\public_v9\real_music\jamendo\1069500.low.mp3,0,0,0,0,1,jamendo_artist_76c227ced056fb15,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1069500,jamendo::artist::76c227ced056fb15,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,e7fde72eab523688ee8d2451bd23b1bfb516e8c39679b90644a6da034a284ada,mtg_jamendo_cc::track::jamendo_1069500,train
data\raw\public_v9\real_music\jamendo\1070600.low.mp3,0,0,0,0,1,jamendo_artist_cad20f6259b98d48,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1070600,jamendo::artist::cad20f6259b98d48,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,54b6abd115e6446f5165d5e841ab112b9d7b45ff90a52fee5999678878c00607,mtg_jamendo_cc::track::jamendo_1070600,train
data\raw\public_v9\real_music\jamendo\1071300.low.mp3,0,0,0,0,1,jamendo_artist_9aa386e102ad0048,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1071300,jamendo::artist::9aa386e102ad0048,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,5bd38589faba9bb347415c11424decf797931e5f77a5b03b890e8d91e54c0f3e,mtg_jamendo_cc::track::jamendo_1071300,train
data\raw\public_v9\real_music\jamendo\1072900.low.mp3,0,0,0,0,1,jamendo_artist_09ed0eb35ac10636,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1072900,jamendo::artist::09ed0eb35ac10636,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,1a34c7e1300055ebc206cdd67fcc788b4ea4483bda83c90105ceabfd1d0cd910,mtg_jamendo_cc::track::jamendo_1072900,train
data\raw\public_v9\real_music\jamendo\1073700.low.mp3,0,0,0,0,1,jamendo_artist_8714c29824ddf37c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1073700,jamendo::artist::8714c29824ddf37c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,f379ddfa3406927c21b5cf631ba577bd22b6124bf0637a48d8dc4a3e681cfa64,mtg_jamendo_cc::track::jamendo_1073700,train
data\raw\public_v9\real_music\jamendo\1075700.low.mp3,0,0,0,0,1,jamendo_artist_b463cddcbf74134d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1075700,jamendo::artist::b463cddcbf74134d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,02964d35a107eeb56f64c6bd7bcc45d5433e611e88909b3a9da4006aa0dd0fda,mtg_jamendo_cc::track::jamendo_1075700,train
data\raw\public_v9\real_music\jamendo\1076600.low.mp3,0,0,0,0,1,jamendo_artist_572ed586fc485bb9,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1076600,jamendo::artist::572ed586fc485bb9,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,9c1786bdbeb53c2ea0c5185a9096cf9a4d2fb5d6eb2b7e21ef4b7a12f055a943,mtg_jamendo_cc::track::jamendo_1076600,train
data\raw\public_v9\real_music\jamendo\1079300.low.mp3,0,0,0,0,1,jamendo_artist_74fc52255611b172,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1079300,jamendo::artist::74fc52255611b172,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,f18f165ff3d8ebbafc37260bd706504b7c07f6232cef9eb7e99c67a8d2bae6fe,mtg_jamendo_cc::track::jamendo_1079300,train
data\raw\public_v9\real_music\jamendo\1079400.low.mp3,0,0,0,0,1,jamendo_artist_f17a80261e9befaa,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1079400,jamendo::artist::f17a80261e9befaa,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,01b658099b7080038223bca36eb7a6c0a8f04b6ce22b6037db8a0024ef2b4c2e,mtg_jamendo_cc::track::jamendo_1079400,train
data\raw\public_v9\real_music\jamendo\1080900.low.mp3,0,0,0,0,1,jamendo_artist_989ec5ecbeaee4b8,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1080900,jamendo::artist::989ec5ecbeaee4b8,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,fac675dea8c2aa08425ab49057089eb3fd285987aaee077dee176c64e8e6a270,mtg_jamendo_cc::track::jamendo_1080900,train
data\raw\public_v9\real_music\jamendo\1082100.low.mp3,0,0,0,0,1,jamendo_artist_9503b3c355065db8,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1082100,jamendo::artist::9503b3c355065db8,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,6db6993751a52ecbe8629e5f96bbc9f352bafb47274ecdefdd68273b89cde5fe,mtg_jamendo_cc::track::jamendo_1082100,train
data\raw\public_v9\real_music\jamendo\1083100.low.mp3,0,0,0,0,1,jamendo_artist_d371ecabe361e780,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1083100,jamendo::artist::d371ecabe361e780,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,841de22c8132809f5bc43d05c1345b084d3d33d12f73c38bdabe2fd42ebd5796,mtg_jamendo_cc::track::jamendo_1083100,train
data\raw\public_v9\real_music\jamendo\1084200.low.mp3,0,0,0,0,1,jamendo_artist_9503b3c355065db8,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1084200,jamendo::artist::9503b3c355065db8,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,6587172d64b60194d6ed60e2144b4e65378e19611ca05fc806b5e97fde25c2b5,mtg_jamendo_cc::track::jamendo_1084200,train
data\raw\public_v9\real_music\jamendo\1085600.low.mp3,0,0,0,0,1,jamendo_artist_a24297c696db4090,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1085600,jamendo::artist::a24297c696db4090,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,572b6f72b7a2639ec88f5772033dde686888719c20bf95489527ecec8fd708c4,mtg_jamendo_cc::track::jamendo_1085600,train
data\raw\public_v9\real_music\jamendo\1085700.low.mp3,0,0,0,0,1,jamendo_artist_9aa386e102ad0048,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1085700,jamendo::artist::9aa386e102ad0048,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c4e973bd0cd49a7aa6d878f0aca78aff175e0bf0107f3be6186dc1340900d6ad,mtg_jamendo_cc::track::jamendo_1085700,train
data\raw\public_v9\real_music\jamendo\1086300.low.mp3,0,0,0,0,1,jamendo_artist_a24297c696db4090,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1086300,jamendo::artist::a24297c696db4090,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,a9302e2ab6fc1e4a086f1a555ea2664da953ed05574571cdba1beca61602ef88,mtg_jamendo_cc::track::jamendo_1086300,train
data\raw\public_v9\real_music\jamendo\1086700.low.mp3,0,0,0,0,1,jamendo_artist_69839d753d3f5fe7,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1086700,jamendo::artist::69839d753d3f5fe7,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,43da51e70309e4d5c0a4e29bf82cbeb4eca0d1f57bee088ad22ecbb0793121ea,mtg_jamendo_cc::track::jamendo_1086700,train
data\raw\public_v9\real_music\jamendo\1088000.low.mp3,0,0,0,0,1,jamendo_artist_31ead7adf1604f48,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1088000,jamendo::artist::31ead7adf1604f48,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,7628c4aafd15b9a76cb5ded397d1e1ea1b46cd7113ac46609154434d7dc1f3f7,mtg_jamendo_cc::track::jamendo_1088000,train
data\raw\public_v9\real_music\jamendo\1088100.low.mp3,0,0,0,0,1,jamendo_artist_1e592f0cc5e30975,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1088100,jamendo::artist::1e592f0cc5e30975,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,7a88ff85da9ba6bb4573989da82908058408b7c2d58bbeb20421244eb2f12ad5,mtg_jamendo_cc::track::jamendo_1088100,train
