path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db
data/generated_v8/audio/train/music/proc_music_train_00007__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00007,proc::music::train::00007,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1acd72afd93d1375b1b610b6dcaa31b26be8d53d83d22e5d8a4e404d3eb877ad,proc::music::train::00007,8f3163d78b8a8e5b5144c1253aa1e485910d4d28e5a048e67a0bd735e6c0dd58,23704915,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,4.399000,16000,0.77040642,0.17650631,-0.00008511,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00007__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00007,proc::music::train::00007,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1acd72afd93d1375b1b610b6dcaa31b26be8d53d83d22e5d8a4e404d3eb877ad,proc::music::train::00007,f0eb6185ab7dab370600e56cf80deffeb923d5403e581f2f0bcdfe594b8cc3cd,23704915,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,4.399000,16000,0.81245673,0.21064471,-0.00014255,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00007__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00007,proc::music::train::00007,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1acd72afd93d1375b1b610b6dcaa31b26be8d53d83d22e5d8a4e404d3eb877ad,proc::music::train::00007,f41c866cc47e03c15534576c869bbc70c1f962cfa13091dab595e8ba2afdfcf4,23704915,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,4.399000,16000,0.75418627,0.17172554,-0.00016700,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00008__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00008,proc::music::train::00008,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,b46650711ddd751d6a0ca2088f453676fdfddaf7998e3fe4a63f010e545dab62,proc::music::train::00008,cdb294e2c1843a673773a0c2f278f1a7e8e2186d8954f1bd2f9472b7cd9f4470,23704916,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,6.570000,16000,0.74844080,0.20839769,-0.00009298,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00008__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00008,proc::music::train::00008,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,b46650711ddd751d6a0ca2088f453676fdfddaf7998e3fe4a63f010e545dab62,proc::music::train::00008,6a591afd8ec3c0e48f5c787c1aa287d61dda97378001a4c6b4ba8c9d3b1d1d9a,23704916,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,6.570000,16000,0.75886983,0.15877642,-0.00006549,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00008__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00008,proc::music::train::00008,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,b46650711ddd751d6a0ca2088f453676fdfddaf7998e3fe4a63f010e545dab62,proc::music::train::00008,c7aa0d1605930ae2db506ddb8b95ec327673dd7f3b6df61994a5964150472e94,23704916,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,6.570000,16000,0.82994908,0.19162154,-0.00010835,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00009__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00009,proc::music::train::00009,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7fad1abdc45364f03db633f0a2df6e5b5a50608209c0a9cecb5c205201a958e2,proc::music::train::00009,b72bda8f48f99f1c051438e8996343b60f8afd96a09b977c8a0989c077a36a90,23704917,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,4.654000,16000,0.72203624,0.19150453,-0.00013096,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00009__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00009,proc::music::train::00009,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7fad1abdc45364f03db633f0a2df6e5b5a50608209c0a9cecb5c205201a958e2,proc::music::train::00009,d260a9d4c46d29ae3952bd85771632a166205a5f5b08595529a4aae6e6cf83d9,23704917,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,4.654000,16000,0.74561059,0.17376510,-0.00010063,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00009__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00009,proc::music::train::00009,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7fad1abdc45364f03db633f0a2df6e5b5a50608209c0a9cecb5c205201a958e2,proc::music::train::00009,5fc12fb584def8aaceb8f65ef8de9fc61222fe948fc753a5d1bdc12231db7085,23704917,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,4.654000,16000,0.78500384,0.14627744,-0.00007339,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00010__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00010,proc::music::train::00010,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,dc1b392c96c38a1abc4d0093f100fb42a0011ef861d51382fc5b19a442f98b4f,proc::music::train::00010,5ae213d474e0b6cab400c7d51fee7b906977edd8f058dc6cfe29babbf667cb6c,23704918,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,4.779000,16000,0.73414665,0.18682464,0.00008485,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00010__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00010,proc::music::train::00010,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,dc1b392c96c38a1abc4d0093f100fb42a0011ef861d51382fc5b19a442f98b4f,proc::music::train::00010,94a5e74890c8dbf4a975c34b6923573b050bf6693d88fce65d6c26c7b8d26759,23704918,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,4.779000,16000,0.86819899,0.21663662,0.00013923,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00010__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00010,proc::music::train::00010,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,dc1b392c96c38a1abc4d0093f100fb42a0011ef861d51382fc5b19a442f98b4f,proc::music::train::00010,7a92f2cdd21755b8696bfc7a2a61196582e30e4bf570ff6358f0baac9e03362e,23704918,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,4.779000,16000,0.74235260,0.15212622,-0.00021333,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00011__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00011,proc::music::train::00011,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e3f4eb9899a045dd5d7adfc05aaef6676a16a1e2dba0208c0c7595cc52bd0a65,proc::music::train::00011,37f22f47207a016fbf14b2ce0e420c62005f21c48a6325e05681993db9f9e963,23704919,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,7.154000,16000,0.76676089,0.19422288,-0.00005510,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00011__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00011,proc::music::train::00011,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e3f4eb9899a045dd5d7adfc05aaef6676a16a1e2dba0208c0c7595cc52bd0a65,proc::music::train::00011,725a2001e59194a6298bf9a31afb832dfc3cd02943addc40c41e582ee2f4a912,23704919,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,7.154000,16000,0.72108251,0.16621037,-0.00005854,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00011__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00011,proc::music::train::00011,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e3f4eb9899a045dd5d7adfc05aaef6676a16a1e2dba0208c0c7595cc52bd0a65,proc::music::train::00011,d2314e64bc589ed940e2d511a766284380b5cf2f662d3223d7d5679f1be0502c,23704919,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,7.154000,16000,0.71264714,0.10577131,-0.00004383,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00012__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00012,proc::music::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a52b5a34e0df05446a3688f3c2261cbd965bbf8742c88c6b5ed08fbb2001ed29,proc::music::train::00012,27ddf57def6cb3bed1e220b4f0dec70a87556e554fc740a78cc7d5dc3b0da480,23704920,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,6.980000,16000,0.74338150,0.17150876,-0.00009765,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00012__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00012,proc::music::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a52b5a34e0df05446a3688f3c2261cbd965bbf8742c88c6b5ed08fbb2001ed29,proc::music::train::00012,3bb1222ce04a514d6a27e56aa81ec9c68d25be676326215b4f2fd04cd4123107,23704920,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,6.980000,16000,0.78122944,0.19484933,-0.00013854,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00012__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00012,proc::music::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a52b5a34e0df05446a3688f3c2261cbd965bbf8742c88c6b5ed08fbb2001ed29,proc::music::train::00012,b6b3c0658ff8a6bcb5afec3a03b9006601bb49de774faaa941d79cb7445d7b08,23704920,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,6.980000,16000,0.85301006,0.16718724,-0.00008545,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00013__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00013,proc::music::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f375391de9361561333a6b398600db6fb0bec3aa00353459fc8e206d772fbef3,proc::music::train::00013,de44dffa7f7f281cdda3d40e8f86ec3512d2133267d36a09cfe943a37d664c8c,23704921,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,4.071000,16000,0.74631763,0.20224164,-0.00012753,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00013__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00013,proc::music::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f375391de9361561333a6b398600db6fb0bec3aa00353459fc8e206d772fbef3,proc::music::train::00013,038b1b219a759476d2e965da710751aeee21cf387ece3b3a7af76b35694a65f8,23704921,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,4.071000,16000,0.83392370,0.22442110,-0.00013496,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00013__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00013,proc::music::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f375391de9361561333a6b398600db6fb0bec3aa00353459fc8e206d772fbef3,proc::music::train::00013,5fdf44361bfc9339c358e92cba03782634ed1dd5079c40ea76c8bb707e3e6cac,23704921,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,4.071000,16000,0.86200386,0.20240849,-0.00016009,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00014__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00014,proc::music::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,3e2b474b564faef43f0066ad6837ce3f70386e22e93cb1268826148fdb71cf68,proc::music::train::00014,ab826d9dc0c9875de1afdc9cdc7cab819893e686cc2e9216f08872258c86e8a3,23704922,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,3.941000,16000,0.88972890,0.19853905,-0.00011589,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00014__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00014,proc::music::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,3e2b474b564faef43f0066ad6837ce3f70386e22e93cb1268826148fdb71cf68,proc::music::train::00014,7efa1a07f79e93385a7753c601a6864f1a0b27e84506fb4187cec6feeaf3918d,23704922,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,3.941000,16000,0.87975854,0.24343864,-0.00024879,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00014__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00014,proc::music::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,3e2b474b564faef43f0066ad6837ce3f70386e22e93cb1268826148fdb71cf68,proc::music::train::00014,016a2edc512e84a347fd0ecc9ef220614b7f2d34a3e8363ccfd5f98136ebda6d,23704922,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,3.941000,16000,0.80911422,0.15252315,-0.00019864,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00015__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00015,proc::music::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,223ddf969477f2bed27d30bafa09b931c817a6a0f09ebf029beaaa37c73b150c,proc::music::train::00015,a63234f9bb1dc38da21601dbb5e55d7d72e1525923aa5f95347cd896a824c7ec,23704923,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,5.204000,16000,0.90086102,0.22765432,-0.00015141,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00015__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00015,proc::music::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,223ddf969477f2bed27d30bafa09b931c817a6a0f09ebf029beaaa37c73b150c,proc::music::train::00015,36ef115de277c8121a769c81c3d8d308c92d0b0e81455f8df826ba53116d990f,23704923,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,5.204000,16000,0.79426301,0.19051637,-0.00013249,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00015__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00015,proc::music::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,223ddf969477f2bed27d30bafa09b931c817a6a0f09ebf029beaaa37c73b150c,proc::music::train::00015,5a2c3fa7b369b9d7b892b682bb733c013ae8093b726196b4a82ad7c2bcd917e0,23704923,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,5.204000,16000,0.78337640,0.14210124,-0.00008030,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00016__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00016,proc::music::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,fbda18d7a202dcb84a40b2b08e6b313b009753c17077c328de6353f87d624e97,proc::music::train::00016,d4d7759e531c276fab52860d5b8004c654c3ceb5886b239e675cd9b995586999,23704924,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,6.169000,16000,0.75471324,0.18468715,0.00013029,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00016__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00016,proc::music::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,fbda18d7a202dcb84a40b2b08e6b313b009753c17077c328de6353f87d624e97,proc::music::train::00016,7092f51fa4e9603de2b167f36cf2d31323f4b47611e3f59a60d793f838c788e0,23704924,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,6.169000,16000,0.77998787,0.16140776,0.00011859,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00016__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00016,proc::music::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,fbda18d7a202dcb84a40b2b08e6b313b009753c17077c328de6353f87d624e97,proc::music::train::00016,2f06fcd1e0c33e73402124d6c97cf0a904910a03f9feaf85c7a6a1b644e97f24,23704924,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,6.169000,16000,0.76521075,0.16746003,-0.00011021,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00017__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00017,proc::music::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7904d95f959547414b87d434b630093b309cd031ea33fd63b1bee7ab70832fa0,proc::music::train::00017,0962a18089c95a7112aa0eaa97201f6ec9aa122ef10e01d33ece53a75462ed40,23704925,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,6.382000,16000,0.87603402,0.23051721,-0.00011419,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00017__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00017,proc::music::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7904d95f959547414b87d434b630093b309cd031ea33fd63b1bee7ab70832fa0,proc::music::train::00017,9cbdebeb710d9ef0f5fb72ac911d6ca8eb6e8cd201e9206d82bc2cdd4db15b62,23704925,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,6.382000,16000,0.90616328,0.23120983,-0.00012212,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00017__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00017,proc::music::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7904d95f959547414b87d434b630093b309cd031ea33fd63b1bee7ab70832fa0,proc::music::train::00017,dccf691c441ce678cb6d7d0d7230082b16247f44902e356cde076d74f5c17cb0,23704925,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,6.382000,16000,0.72744477,0.14564273,-0.00008110,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00018__additive_band.wav,1,0,1,0,1,,proc_music_additive_band,project_procedural_v8,procedural_v8,,proc_music_train_00018,proc::music::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,86dba263ae42a9bf81aa15a55be3327295bd969286a03ddfa70226489b65cd53,proc::music::train::00018,8338f748e4447e1fdfbaeaaf9e171895cc7181b92cf9b0921ef6c0667d5faacb,23704926,proc_music_additive_band,train,numpy_scipy_project_generator,NO,,,6.808000,16000,0.74525964,0.17939553,-0.00007597,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00018__fm_percussive.wav,1,0,1,0,1,,proc_music_fm_percussive,project_procedural_v8,procedural_v8,,proc_music_train_00018,proc::music::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,86dba263ae42a9bf81aa15a55be3327295bd969286a03ddfa70226489b65cd53,proc::music::train::00018,be6de86364cc68c6a3673cf224921110e851f751b3e98e9a7a5c97e0a14b80e4,23704926,proc_music_fm_percussive,train,numpy_scipy_project_generator,NO,,,6.808000,16000,0.75188184,0.17569137,-0.00008016,0.00000000,
data/generated_v8/audio/train/music/proc_music_train_00018__subtractive_sequence.wav,1,0,1,0,1,,proc_music_subtractive_sequence,project_procedural_v8,procedural_v8,,proc_music_train_00018,proc::music::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,86dba263ae42a9bf81aa15a55be3327295bd969286a03ddfa70226489b65cd53,proc::music::train::00018,b62e034bd0d6cdaa234e232fc9b9cdb06c94a09de670601d5f7a9bd679a6c2a5,23704926,proc_music_subtractive_sequence,train,numpy_scipy_project_generator,NO,,,6.808000,16000,0.80790800,0.15872660,-0.00005466,0.00000000,
