path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data/raw/gtzan_unique_v2/rock.00054.wav,0,0,0,0,1,gtzan_9_rock.00054,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00054,gtzan::gtzan_v2_rock.00054,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,8ef26d59a799832a467cb591e10b267760968ffd788b50c9b03be6ab09f73b1d,gtzan::gtzan_v2_rock.00054,,,
data/raw/gtzan_unique_v2/rock.00055.wav,0,0,0,0,1,gtzan_9_rock.00055,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00055,gtzan::gtzan_v2_rock.00055,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,19622be850b222c1ffd39d9e6183d012ef025e3606f018d1bfdda7d1868d3021,gtzan::gtzan_v2_rock.00055,,,
data/raw/gtzan_unique_v2/rock.00056.wav,0,0,0,0,1,gtzan_9_rock.00056,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00056,gtzan::gtzan_v2_rock.00056,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,4352f41eeb0081cd74c47c062c9967ff920643d28b3028c374e6da40110ff34c,gtzan::gtzan_v2_rock.00056,,,
data/raw/gtzan_unique_v2/rock.00057.wav,0,0,0,0,1,gtzan_9_rock.00057,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00057,gtzan::gtzan_v2_rock.00057,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,260943150d2d03825ab0d358f32ba397087dd53a5b8249f0737cd015a75401cf,gtzan::gtzan_v2_rock.00057,,,
data/raw/gtzan_unique_v2/rock.00058.wav,0,0,0,0,1,gtzan_9_rock.00058,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00058,gtzan::gtzan_v2_rock.00058,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,4ca1938ca816b3e91f5518903c0f60ed1c7978b6060529cab2e772763ab50a1e,gtzan::gtzan_v2_rock.00058,,,
data/raw/gtzan_unique_v2/rock.00059.wav,0,0,0,0,1,gtzan_9_rock.00059,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00059,gtzan::gtzan_v2_rock.00059,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c1c367659905223a685347d748b93aaf0e574b1d51ec9e259d8c5aca52ecf728,gtzan::gtzan_v2_rock.00059,,,
data/raw/gtzan_unique_v2/rock.00060.wav,0,0,0,0,1,gtzan_9_rock.00060,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00060,gtzan::gtzan_v2_rock.00060,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,481b2ac2427ea969174502791bd0c46e45136c5e95c018aab6c389a58f8b2b88,gtzan::gtzan_v2_rock.00060,,,
data/raw/gtzan_unique_v2/rock.00061.wav,0,0,0,0,1,gtzan_9_rock.00061,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00061,gtzan::gtzan_v2_rock.00061,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,4e58956484365cebbc62b77e364a92548e50ad3edb1863257b998588a1f8ab5b,gtzan::gtzan_v2_rock.00061,,,
data/raw/gtzan_unique_v2/rock.00062.wav,0,0,0,0,1,gtzan_9_rock.00062,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00062,gtzan::gtzan_v2_rock.00062,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,da493ee7f3e57737c9c3a443f4d9f02344c36c7acdee1707f505a69bce763bb6,gtzan::gtzan_v2_rock.00062,,,
data/raw/gtzan_unique_v2/rock.00063.wav,0,0,0,0,1,gtzan_9_rock.00063,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00063,gtzan::gtzan_v2_rock.00063,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,2664d6e17c22f14fefa9c75bed7cf35e753d64938eda0dd51aecfc91f3b34146,gtzan::gtzan_v2_rock.00063,,,
data/raw/gtzan_unique_v2/rock.00064.wav,0,0,0,0,1,gtzan_9_rock.00064,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00064,gtzan::gtzan_v2_rock.00064,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7d4b13fc4fe2619af3214ef2550d73c2e6840325d40a7d5a8e3bafdfa1cb8ad5,gtzan::gtzan_v2_rock.00064,,,
data/raw/gtzan_unique_v2/rock.00065.wav,0,0,0,0,1,gtzan_9_rock.00065,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00065,gtzan::gtzan_v2_rock.00065,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,53d39b677b0b23f94ede1ba96d82e98f3cb399aa7653b88c20ab52dc0acfeef3,gtzan::gtzan_v2_rock.00065,,,
data/raw/gtzan_unique_v2/rock.00066.wav,0,0,0,0,1,gtzan_9_rock.00066,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00066,gtzan::gtzan_v2_rock.00066,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,31a79039805768d1b2563fc9b98837bae475e6bd732f156fd2d343babc96f5b2,gtzan::gtzan_v2_rock.00066,,,
data/raw/gtzan_unique_v2/rock.00067.wav,0,0,0,0,1,gtzan_9_rock.00067,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00067,gtzan::gtzan_v2_rock.00067,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,6ff209b7ff937a20f5443d85216ba2578f669d61c0a6504912118be3d983e1ff,gtzan::gtzan_v2_rock.00067,,,
data/raw/gtzan_unique_v2/rock.00068.wav,0,0,0,0,1,gtzan_9_rock.00068,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00068,gtzan::gtzan_v2_rock.00068,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,dac2854dbed5b1ea08596ed1ccf5253c165e0643fdb77327a6f1af911d6c400d,gtzan::gtzan_v2_rock.00068,,,
data/raw/gtzan_unique_v2/rock.00069.wav,0,0,0,0,1,gtzan_9_rock.00069,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00069,gtzan::gtzan_v2_rock.00069,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,040c1de63233fd34f851185f9b71daa49f84ec2438ead81cd914f94c59d79b7d,gtzan::gtzan_v2_rock.00069,,,
data/raw/gtzan_unique_v2/rock.00070.wav,0,0,0,0,1,gtzan_9_rock.00070,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00070,gtzan::gtzan_v2_rock.00070,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,86aab461985dd2cdfcc5702ac059942f1a8502dbd347ce739f71478db66a19a8,gtzan::gtzan_v2_rock.00070,,,
data/raw/gtzan_unique_v2/rock.00071.wav,0,0,0,0,1,gtzan_9_rock.00071,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00071,gtzan::gtzan_v2_rock.00071,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,733fde4ee52da7d40107eaef5fa7741f5eaac6071c426136a3eefab612f40730,gtzan::gtzan_v2_rock.00071,,,
data/raw/gtzan_unique_v2/rock.00072.wav,0,0,0,0,1,gtzan_9_rock.00072,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00072,gtzan::gtzan_v2_rock.00072,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,3f4f303c57bfe246b0cc6a7ab9e3dd73415c176d7e229de63dcfdd96592eabfa,gtzan::gtzan_v2_rock.00072,,,
data/raw/gtzan_unique_v2/rock.00073.wav,0,0,0,0,1,gtzan_9_rock.00073,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00073,gtzan::gtzan_v2_rock.00073,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,fc77ca6498c5a54ccbe00fec7cdd6efe7af219b693caee851db81f70f82f3333,gtzan::gtzan_v2_rock.00073,,,
data/raw/gtzan_unique_v2/rock.00074.wav,0,0,0,0,1,gtzan_9_rock.00074,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00074,gtzan::gtzan_v2_rock.00074,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,fcedbe1f0ee4b99f9fbcdc5ca4c08790a8a3a77416e3133f06fd518a8bea0bd9,gtzan::gtzan_v2_rock.00074,,,
data/raw/gtzan_unique_v2/rock.00075.wav,0,0,0,0,1,gtzan_9_rock.00075,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00075,gtzan::gtzan_v2_rock.00075,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,bd9b30868f4c2d74aae8f1c97ef1b2a4e5b2f19526fa97681b3abd0b947369b9,gtzan::gtzan_v2_rock.00075,,,
data/raw/gtzan_unique_v2/rock.00076.wav,0,0,0,0,1,gtzan_9_rock.00076,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00076,gtzan::gtzan_v2_rock.00076,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,5b89cf59d9c70daf2fbae20e2f8b9bad4f46109a087282d0f31e52029aab307d,gtzan::gtzan_v2_rock.00076,,,
data/raw/gtzan_unique_v2/rock.00077.wav,0,0,0,0,1,gtzan_9_rock.00077,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00077,gtzan::gtzan_v2_rock.00077,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c4b7bc57f8545e1daa43c6ed5fb82943870d74326a6cc9b0cd1c182387e535a3,gtzan::gtzan_v2_rock.00077,,,
data/raw/gtzan_unique_v2/rock.00078.wav,0,0,0,0,1,gtzan_9_rock.00078,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00078,gtzan::gtzan_v2_rock.00078,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f8eaf105ef057bdc6be3e335d67f869af19f3b4e586c21df2ef311fb43bbb752,gtzan::gtzan_v2_rock.00078,,,
data/raw/gtzan_unique_v2/rock.00079.wav,0,0,0,0,1,gtzan_9_rock.00079,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00079,gtzan::gtzan_v2_rock.00079,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,89fbeffebcb4c19653f23ae20fc6be1a0eb38ed8edc6f7f3ebd5d14e495dd47e,gtzan::gtzan_v2_rock.00079,,,
data/raw/gtzan_unique_v2/rock.00080.wav,0,0,0,0,1,gtzan_9_rock.00080,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00080,gtzan::gtzan_v2_rock.00080,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,d938ced59af16286a447a6e0351385372b9f57fc092beb2b4ed62ddab004a956,gtzan::gtzan_v2_rock.00080,,,
data/raw/gtzan_unique_v2/rock.00081.wav,0,0,0,0,1,gtzan_9_rock.00081,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00081,gtzan::gtzan_v2_rock.00081,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,58ee562806edee331d8237bad66a88c2e5bacb4ed1960a9932f66d8ad74f8999,gtzan::gtzan_v2_rock.00081,,,
data/raw/gtzan_unique_v2/rock.00082.wav,0,0,0,0,1,gtzan_9_rock.00082,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00082,gtzan::gtzan_v2_rock.00082,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,61b046b7c3b3efcf0adbd6e4bbca95f15699c53d864ecbf768a6d644a081175a,gtzan::gtzan_v2_rock.00082,,,
data/raw/gtzan_unique_v2/rock.00083.wav,0,0,0,0,1,gtzan_9_rock.00083,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00083,gtzan::gtzan_v2_rock.00083,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,0f2335aafc996383a4f409a1a0400a3442de68cfba8133715b88a89547ab4357,gtzan::gtzan_v2_rock.00083,,,
data/raw/gtzan_unique_v2/rock.00084.wav,0,0,0,0,1,gtzan_9_rock.00084,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00084,gtzan::gtzan_v2_rock.00084,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,eb966c815db53ac0c1c9fd1d662784b0273bb3e81f29cc5947b8f758dff4b8b0,gtzan::gtzan_v2_rock.00084,,,
data/raw/gtzan_unique_v2/rock.00085.wav,0,0,0,0,1,gtzan_9_rock.00085,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00085,gtzan::gtzan_v2_rock.00085,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,131d2bcb8302eb89603451a6f3665426a229eaf6964ba85f02a85ab5c583f780,gtzan::gtzan_v2_rock.00085,,,
data/raw/gtzan_unique_v2/rock.00086.wav,0,0,0,0,1,gtzan_9_rock.00086,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00086,gtzan::gtzan_v2_rock.00086,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c0cef8ed4742538c74fdf0881c0e150272ddef76e9e8b292716329a110b68a06,gtzan::gtzan_v2_rock.00086,,,
data/raw/gtzan_unique_v2/rock.00087.wav,0,0,0,0,1,gtzan_9_rock.00087,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00087,gtzan::gtzan_v2_rock.00087,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,0549a6d1b2abd9eb34185ec37c5df1572c5df4e7f09facd385e03b6ce39b95c5,gtzan::gtzan_v2_rock.00087,,,
data/raw/gtzan_unique_v2/rock.00088.wav,0,0,0,0,1,gtzan_9_rock.00088,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00088,gtzan::gtzan_v2_rock.00088,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,8b1bc5735f603b6e67f2d4af7a6074f210a28aac203a0093f49f1d307ae9bf9d,gtzan::gtzan_v2_rock.00088,,,
data/raw/gtzan_unique_v2/rock.00089.wav,0,0,0,0,1,gtzan_9_rock.00089,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00089,gtzan::gtzan_v2_rock.00089,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7c6742e2baf1cad5a66efca35119618f3f5356f09c66a46b51d75967984d25d1,gtzan::gtzan_v2_rock.00089,,,
data/raw/gtzan_unique_v2/rock.00090.wav,0,0,0,0,1,gtzan_9_rock.00090,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00090,gtzan::gtzan_v2_rock.00090,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,b8c2b6035bbceff666471a6e670cc1343be365204f9d3dce4a4ef16df5b1fede,gtzan::gtzan_v2_rock.00090,,,
data/raw/gtzan_unique_v2/rock.00091.wav,0,0,0,0,1,gtzan_9_rock.00091,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00091,gtzan::gtzan_v2_rock.00091,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,9c8f474a5763538b7299c9218ef08c6dc7463d0a47d71f84aefd4b501eabeb09,gtzan::gtzan_v2_rock.00091,,,
data/raw/gtzan_unique_v2/rock.00092.wav,0,0,0,0,1,gtzan_9_rock.00092,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00092,gtzan::gtzan_v2_rock.00092,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f251ad479daaa2226e87e7dea4c0ae9b68b78868b82b226064628a65300e28dd,gtzan::gtzan_v2_rock.00092,,,
data/raw/gtzan_unique_v2/rock.00093.wav,0,0,0,0,1,gtzan_9_rock.00093,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00093,gtzan::gtzan_v2_rock.00093,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,eb207dc2708217313af0f47327555521132fb59b480a2a2740ee0719c4e00f6c,gtzan::gtzan_v2_rock.00093,,,
data/raw/gtzan_unique_v2/rock.00094.wav,0,0,0,0,1,gtzan_9_rock.00094,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00094,gtzan::gtzan_v2_rock.00094,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7c1dc51232ffde2eb8740774c9658b36929c788b44053f79204c5ba6526f31e4,gtzan::gtzan_v2_rock.00094,,,
data/raw/gtzan_unique_v2/rock.00095.wav,0,0,0,0,1,gtzan_9_rock.00095,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00095,gtzan::gtzan_v2_rock.00095,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,a004de328b903988899c9353b00585e93660ce96ae5e3a5de6d3b85e2ea9cb85,gtzan::gtzan_v2_rock.00095,,,
data/raw/gtzan_unique_v2/rock.00096.wav,0,0,0,0,1,gtzan_9_rock.00096,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00096,gtzan::gtzan_v2_rock.00096,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,556cf4294eef87d26bbb239c49cb938ad91cd651bda25e1b1646bc911d90bac6,gtzan::gtzan_v2_rock.00096,,,
data/raw/gtzan_unique_v2/rock.00097.wav,0,0,0,0,1,gtzan_9_rock.00097,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00097,gtzan::gtzan_v2_rock.00097,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f094f4c9b5a79cc95a84caebb69878516d23d79c25f064eaadeda751428d4854,gtzan::gtzan_v2_rock.00097,,,
data/raw/gtzan_unique_v2/rock.00098.wav,0,0,0,0,1,gtzan_9_rock.00098,GTZAN_genre_9,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_rock.00098,gtzan::gtzan_v2_rock.00098,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,77f0fb2ac614624982546449082eb8624171132f81b45b81bda78d5b94014a83,gtzan::gtzan_v2_rock.00098,,,
