path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
MIX::data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000118.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_audioldm_ATA_001.mp3,1,0,1,1,1,voice=mlaad::dorothy_and_wizard_oz_14|music=fma_artist_11018,mix::MLAAD_original::Echoes::audioldm,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::dorothy_and_wizard_oz_14_f000118::fma_112315::0245,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118::echoes_fma::112315,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,echoes_fma::112315,mlaad::dorothy_and_wizard_oz_14,fma_artist_11018,dorothy_and_wizard_oz_14_f000118,fma_112315,simultaneous,-6.0,0.5,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,f8202fa557e2babc2d8c0d87e176fab1c8ae8c1ef4469baae69f6b0b733ccc2e,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118::echoes_fma::112315,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000118.wav|data\raw\public_v9\echoes_fma_paired\fake\Chipho_instrumental_RoccoW_musicgen_ATA_001.wav,1,0,1,1,1,voice=mlaad::dorothy_and_wizard_oz_14|music=fma_artist_10484,mix::MLAAD_original::Echoes::musicgen,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::dorothy_and_wizard_oz_14_f000118::fma_74900::0131,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118::echoes_fma::74900,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,echoes_fma::74900,mlaad::dorothy_and_wizard_oz_14,fma_artist_10484,dorothy_and_wizard_oz_14_f000118,fma_74900,simultaneous,-3.0,1.0,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,c4b96ad4ed8d18cba38985c4c223dfa04938be697c6f44032fc9ee3f87deba96,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118::echoes_fma::74900,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000119.wav|data\raw\public_v9\echoes_fma_paired\fake\Dr._Bodysnatcher_Modey_Lemon_acestep_TTA_001.mp3,1,0,1,1,1,voice=mlaad::dorothy_and_wizard_oz_14|music=fma_artist_1042,mix::MLAAD_original::Echoes::acestep,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::dorothy_and_wizard_oz_14_f000119::fma_3988::0182,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119::echoes_fma::3988,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119,echoes_fma::3988,mlaad::dorothy_and_wizard_oz_14,fma_artist_1042,dorothy_and_wizard_oz_14_f000119,fma_3988,simultaneous,0.0,0.75,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,bf8c24ac67f4ced858132273a898a9046e5ae411483407972d9c62905b5654f8,calv12::mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119::echoes_fma::3988,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000014.wav|data\raw\public_v9\sonics\fake_10437_suno_0.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=sonics::10437,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_05_f000014::fake_10437_suno_0::0161,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000014::sonics::10437,mlaad_tiny::en::emerald_city_of_oz_05_f000014,sonics::10437,mlaad::emerald_city_of_oz_05,sonics::10437,emerald_city_of_oz_05_f000014,fake_10437_suno_0,simultaneous,-3.0,0.5,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,ac3338b604389b42d49591370900bb95a1ba6f085192ae733299bdd38223883b,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000014::sonics::10437,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000024.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_audioldm_ATA_001.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=fma_artist_11018,mix::MLAAD_original::Echoes::audioldm,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_05_f000024::fma_112315::0140,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000024::echoes_fma::112315,mlaad_tiny::en::emerald_city_of_oz_05_f000024,echoes_fma::112315,mlaad::emerald_city_of_oz_05,fma_artist_11018,emerald_city_of_oz_05_f000024,fma_112315,simultaneous,-6.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,30d8a6714f22f2266ace96d38fce9b4be5789bc950256832067f73cddb8a9447,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000024::echoes_fma::112315,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000077.wav|data\raw\public_v9\sonics\fake_09437_suno_0.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=sonics::9437,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_05_f000077::fake_09437_suno_0::0224,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::9437,mlaad_tiny::en::emerald_city_of_oz_05_f000077,sonics::9437,mlaad::emerald_city_of_oz_05,sonics::9437,emerald_city_of_oz_05_f000077,fake_09437_suno_0,simultaneous,6.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,f63ef5516c5b784954d9ee0a8e7c81384f2b6a9d243780b25b3bb8c7418aa1ea,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::9437,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000091.wav|data\raw\public_v9\echoes_fma_paired\fake\Busby_Berkeley_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=fma_artist_129,mix::MLAAD_original::Echoes::elevenlabs,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_05_f000091::fma_22472::0167,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000091::echoes_fma::22472,mlaad_tiny::en::emerald_city_of_oz_05_f000091,echoes_fma::22472,mlaad::emerald_city_of_oz_05,fma_artist_129,emerald_city_of_oz_05_f000091,fma_22472,simultaneous,0.0,1.0,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,c669d56dcdeea490089aa882fb30158da57bba91eaff30b34777547ad9199bc2,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000091::echoes_fma::22472,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000059.wav|data\raw\public_v9\sonics\fake_10039_suno_0.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_08|music=sonics::10039,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_08_f000059::fake_10039_suno_0::0152,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::sonics::10039,mlaad_tiny::en::emerald_city_of_oz_08_f000059,sonics::10039,mlaad::emerald_city_of_oz_08,sonics::10039,emerald_city_of_oz_08_f000059,fake_10039_suno_0,simultaneous,0.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,e8ffb3923234cd1bc135253b7bfdb46df5b6eb7f39117bd57e5249b025140419,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::sonics::10039,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000073.wav|data\raw\public_v9\sonics\fake_09607_suno_0.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_08|music=sonics::9607,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_08_f000073::fake_09607_suno_0::0158,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::sonics::9607,mlaad_tiny::en::emerald_city_of_oz_08_f000073,sonics::9607,mlaad::emerald_city_of_oz_08,sonics::9607,emerald_city_of_oz_08_f000073,fake_09607_suno_0,simultaneous,3.0,0.75,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,2ef49bafaf5191466eca3ffe3f840ff4df6f05c580850b2f9a8b15b088f9f750,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::sonics::9607,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_13_f000060.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_producer_ATA_001.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_13|music=fma_artist_129,mix::MLAAD_original::Echoes::producer,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_13_f000060::fma_22480::0137,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::echoes_fma::22480,mlaad_tiny::en::emerald_city_of_oz_13_f000060,echoes_fma::22480,mlaad::emerald_city_of_oz_13,fma_artist_129,emerald_city_of_oz_13_f000060,fma_22480,simultaneous,0.0,0.5,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,2fa6b94bff76f523df2bc80bd5ce9bda5ebd9ee80576c81b9fc68211d45bd426,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::echoes_fma::22480,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_producer_ATA_001.mp3,1,0,1,1,1,voice=mlaad::emerald_city_of_oz_24|music=fma_artist_10397,mix::MLAAD_original::Echoes::producer,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_24_f000069::fma_114004::0206,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::114004,mlaad_tiny::en::emerald_city_of_oz_24_f000069,echoes_fma::114004,mlaad::emerald_city_of_oz_24,fma_artist_10397,emerald_city_of_oz_24_f000069,fma_114004,simultaneous,-3.0,0.75,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,b21b1498c3dd8be9d892902e4b842c242df541151e6da563261f515597c15960,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::114004,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000015.wav|data\raw\public_v9\echoes_fma_paired\fake\Food_and_War_Ergo_Phizmiz_brev_TTA_001.mp3,1,0,1,1,1,voice=mlaad::hunters_space_05|music=fma_artist_129,mix::MLAAD_original::Echoes::brev,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_05_f000015::fma_22473::0212,calv12::mlaad_tiny::en::hunters_space_05_f000015::echoes_fma::22473,mlaad_tiny::en::hunters_space_05_f000015,echoes_fma::22473,mlaad::hunters_space_05,fma_artist_129,hunters_space_05_f000015,fma_22473,simultaneous,0.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,0ad782e53ac8b6de1c7884679fd424512fe5e5c3e8f14f06d94e5c351777d1eb,calv12::mlaad_tiny::en::hunters_space_05_f000015::echoes_fma::22473,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000074.wav|data\raw\public_v9\sonics\fake_09701_suno_0.mp3,1,0,1,1,1,voice=mlaad::hunters_space_05|music=sonics::9701,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_05_f000074::fake_09701_suno_0::0197,calv12::mlaad_tiny::en::hunters_space_05_f000074::sonics::9701,mlaad_tiny::en::hunters_space_05_f000074,sonics::9701,mlaad::hunters_space_05,sonics::9701,hunters_space_05_f000074,fake_09701_suno_0,simultaneous,0.0,0.5,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,12c9781ea6454d67bb9eacc85104c40d0ecfd8bc177b60090c1db1a3ec4c9bbc,calv12::mlaad_tiny::en::hunters_space_05_f000074::sonics::9701,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000109.wav|data\raw\public_v9\sonics\fake_09164_suno_0.mp3,1,0,1,1,1,voice=mlaad::hunters_space_05|music=sonics::9164,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_05_f000109::fake_09164_suno_0::0200,calv12::mlaad_tiny::en::hunters_space_05_f000109::sonics::9164,mlaad_tiny::en::hunters_space_05_f000109,sonics::9164,mlaad::hunters_space_05,sonics::9164,hunters_space_05_f000109,fake_09164_suno_0,simultaneous,-6.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,e416fe6f3eebe16273c3a03ead83df9293f2663ce6a0001b98720642d78c03b0,calv12::mlaad_tiny::en::hunters_space_05_f000109::sonics::9164,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000014.wav|data\raw\public_v9\sonics\fake_10440_suno_0.mp3,1,0,1,1,1,voice=mlaad::hunters_space_06|music=sonics::10440,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_06_f000014::fake_10440_suno_0::0227,calv12::mlaad_tiny::en::hunters_space_06_f000014::sonics::10440,mlaad_tiny::en::hunters_space_06_f000014,sonics::10440,mlaad::hunters_space_06,sonics::10440,hunters_space_06_f000014,fake_10440_suno_0,simultaneous,0.0,1.0,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,0ffa692521fce177bc396bbfb95e5942a28389413fdec104d120e74b336d1e37,calv12::mlaad_tiny::en::hunters_space_06_f000014::sonics::10440,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000023.wav|data\raw\public_v9\echoes_fma_paired\fake\Chipho_instrumental_RoccoW_musicgen_ATA_001.wav,1,0,1,1,1,voice=mlaad::hunters_space_06|music=fma_artist_10484,mix::MLAAD_original::Echoes::musicgen,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_06_f000023::fma_74900::0236,calv12::mlaad_tiny::en::hunters_space_06_f000023::echoes_fma::74900,mlaad_tiny::en::hunters_space_06_f000023,echoes_fma::74900,mlaad::hunters_space_06,fma_artist_10484,hunters_space_06_f000023,fma_74900,simultaneous,-3.0,0.25,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,e8e62f59795d0dc5f05dbad5ccacaaa32bcac043bf177c01d26cd4db1a02f941,calv12::mlaad_tiny::en::hunters_space_06_f000023::echoes_fma::74900,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000036.wav|data\raw\public_v9\sonics\fake_09214_suno_0.mp3,1,0,1,1,1,voice=mlaad::hunters_space_06|music=sonics::9214,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_06_f000036::fake_09214_suno_0::0218,calv12::mlaad_tiny::en::hunters_space_06_f000036::sonics::9214,mlaad_tiny::en::hunters_space_06_f000036,sonics::9214,mlaad::hunters_space_06,sonics::9214,hunters_space_06_f000036,fake_09214_suno_0,simultaneous,3.0,0.75,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,f5e3bdcf5975c51666bf1cc58d263952b8af3ec4fea947a16ee612e339668e8d,calv12::mlaad_tiny::en::hunters_space_06_f000036::sonics::9214,cal_v12,public_v9_train_reserve,RF
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000081.wav|data\raw\public_v9\sonics\fake_09922_suno_0.mp3,1,0,1,1,1,voice=mlaad::hunters_space_08|music=sonics::9922,mix::MLAAD_original::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_08_f000081::fake_09922_suno_0::0215,calv12::mlaad_tiny::en::hunters_space_08_f000081::sonics::9922,mlaad_tiny::en::hunters_space_08_f000081,sonics::9922,mlaad::hunters_space_08,sonics::9922,hunters_space_08_f000081,fake_09922_suno_0,simultaneous,-6.0,1.0,0.0,0.25,0.0,0.0,cal_v12_c,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY-NC 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,b939c93fb797e377139d7aed230a95995180e9075a65af7cfc9f64a8b0a2ec2e,calv12::mlaad_tiny::en::hunters_space_08_f000081::sonics::9922,cal_v12,public_v9_train_reserve,RF
