path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,calibration_fold
C:\Users\lLrich\ai_voice_data_v12\files\5e7f986d7a92c60f696dce2987e91a2b8feff96eb6bb30a9be509399a440da8a.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_12_f000128,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000128,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,5e7f986d7a92c60f696dce2987e91a2b8feff96eb6bb30a9be509399a440da8a,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000128,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\e6bea3f1fac5638f8aa116efab19d6166c4ed9df9c3b356e3abd6b36c4240e0f.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_13,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_13_f000057,mlaad_tiny::en::dorothy_and_wizard_oz_13_f000057,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e6bea3f1fac5638f8aa116efab19d6166c4ed9df9c3b356e3abd6b36c4240e0f,mlaad_tiny::en::dorothy_and_wizard_oz_13_f000057,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_15,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_15_f000058,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\93e0b6007846e779d2d02618d4ad16b855379c2fd3209fce3e50dc42d6263b25.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_16,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,93e0b6007846e779d2d02618d4ad16b855379c2fd3209fce3e50dc42d6263b25,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000005,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\9415dc4cbfda4561d3e073e785550af4317cae3397a93ee07f151ea695814fd3.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000006,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000006,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,9415dc4cbfda4561d3e073e785550af4317cae3397a93ee07f151ea695814fd3,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000006,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\7ddb1174dfe85c6dfd3f3055d3b6b1ff9c683a725982623fd9f92fcc454a528f.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000066,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000066,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,7ddb1174dfe85c6dfd3f3055d3b6b1ff9c683a725982623fd9f92fcc454a528f,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000066,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\e45a471c35ec2b368b0a18a31b8c1a6b0b8a188f16aa1df9b9756734549a694d.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_19_f000025,mlaad_tiny::en::dorothy_and_wizard_oz_19_f000025,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e45a471c35ec2b368b0a18a31b8c1a6b0b8a188f16aa1df9b9756734549a694d,mlaad_tiny::en::dorothy_and_wizard_oz_19_f000025,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\a5c3626384fdc6b4ace8a78872212d70d7f739c5b127e3ab153fddbe9d251378.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_20,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_20_f000022,mlaad_tiny::en::dorothy_and_wizard_oz_20_f000022,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,a5c3626384fdc6b4ace8a78872212d70d7f739c5b127e3ab153fddbe9d251378,mlaad_tiny::en::dorothy_and_wizard_oz_20_f000022,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\35d6f96ba2819a3512c4ce9eaf8225ef3dd150412dfc046663142ae141282730.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_02,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_02_f000050,mlaad_tiny::en::emerald_city_of_oz_02_f000050,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,35d6f96ba2819a3512c4ce9eaf8225ef3dd150412dfc046663142ae141282730,mlaad_tiny::en::emerald_city_of_oz_02_f000050,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000035,mlaad_tiny::en::emerald_city_of_oz_07_f000035,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662,mlaad_tiny::en::emerald_city_of_oz_07_f000035,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000038,mlaad_tiny::en::emerald_city_of_oz_07_f000038,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8,mlaad_tiny::en::emerald_city_of_oz_07_f000038,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d752957a755ae51a4ec1c4e87799ef238444dad34ea697bc0e1f50cd01e86997.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000047,mlaad_tiny::en::emerald_city_of_oz_07_f000047,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d752957a755ae51a4ec1c4e87799ef238444dad34ea697bc0e1f50cd01e86997,mlaad_tiny::en::emerald_city_of_oz_07_f000047,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000053,mlaad_tiny::en::emerald_city_of_oz_07_f000053,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095,mlaad_tiny::en::emerald_city_of_oz_07_f000053,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\e4afb2298a5156646486b31bbd9f0f032d9348de9287102a27ee7a3fc71f69e3.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000056,mlaad_tiny::en::emerald_city_of_oz_07_f000056,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e4afb2298a5156646486b31bbd9f0f032d9348de9287102a27ee7a3fc71f69e3,mlaad_tiny::en::emerald_city_of_oz_07_f000056,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d323854605f809037752c15ce3e1717b4978328fcfd93b27c2078e6775eb1764.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000058,mlaad_tiny::en::emerald_city_of_oz_07_f000058,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d323854605f809037752c15ce3e1717b4978328fcfd93b27c2078e6775eb1764,mlaad_tiny::en::emerald_city_of_oz_07_f000058,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ef5a901b0d2f812ccb21d43cd7b0e40d34897a25d10bc13c15f61f8592333e4a.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000100,mlaad_tiny::en::emerald_city_of_oz_07_f000100,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,ef5a901b0d2f812ccb21d43cd7b0e40d34897a25d10bc13c15f61f8592333e4a,mlaad_tiny::en::emerald_city_of_oz_07_f000100,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\2fc8203fc4c4ffda449937743c1e76beaf70ca92c0f58943e443039013132b5d.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_09,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_09_f000074,mlaad_tiny::en::emerald_city_of_oz_09_f000074,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2fc8203fc4c4ffda449937743c1e76beaf70ca92c0f58943e443039013132b5d,mlaad_tiny::en::emerald_city_of_oz_09_f000074,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\2b5ecce6c25bc3299bd85032f10852e65f61b0e74d9555ff25fdc01b73290e7e.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_11,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_11_f000043,mlaad_tiny::en::emerald_city_of_oz_11_f000043,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2b5ecce6c25bc3299bd85032f10852e65f61b0e74d9555ff25fdc01b73290e7e,mlaad_tiny::en::emerald_city_of_oz_11_f000043,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_11,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_11_f000090,mlaad_tiny::en::emerald_city_of_oz_11_f000090,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88,mlaad_tiny::en::emerald_city_of_oz_11_f000090,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_12_f000089,mlaad_tiny::en::emerald_city_of_oz_12_f000089,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a,mlaad_tiny::en::emerald_city_of_oz_12_f000089,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\933fe0c2a0f395571a83247bd34ea7ca6555007c0104271b3774234c8affdaa7.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,933fe0c2a0f395571a83247bd34ea7ca6555007c0104271b3774234c8affdaa7,mlaad_tiny::en::emerald_city_of_oz_16_f000007,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1bbca5197ea16cf6c9d10606de01ae344e21ece0b428a164ba111f06e496531d.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000095,mlaad_tiny::en::emerald_city_of_oz_16_f000095,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1bbca5197ea16cf6c9d10606de01ae344e21ece0b428a164ba111f06e496531d,mlaad_tiny::en::emerald_city_of_oz_16_f000095,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_17_f000017,mlaad_tiny::en::emerald_city_of_oz_17_f000017,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8,mlaad_tiny::en::emerald_city_of_oz_17_f000017,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\4b236a84afa698c5bde3f033e74ebbd1c62ad0dc582a0102dc6e3aa886adf85c.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_19_f000032,mlaad_tiny::en::emerald_city_of_oz_19_f000032,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4b236a84afa698c5bde3f033e74ebbd1c62ad0dc582a0102dc6e3aa886adf85c,mlaad_tiny::en::emerald_city_of_oz_19_f000032,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1722b9235c88e53e30f161ecdf7d5adb7ae22d6ded36141c8787cdd370d1fae7.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_19_f000084,mlaad_tiny::en::emerald_city_of_oz_19_f000084,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1722b9235c88e53e30f161ecdf7d5adb7ae22d6ded36141c8787cdd370d1fae7,mlaad_tiny::en::emerald_city_of_oz_19_f000084,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dc6da5ee4309c97c6daa2867b648bd5b540c56449c096a8814ee8b5731b30966.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_25,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_25_f000012,mlaad_tiny::en::emerald_city_of_oz_25_f000012,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,dc6da5ee4309c97c6daa2867b648bd5b540c56449c096a8814ee8b5731b30966,mlaad_tiny::en::emerald_city_of_oz_25_f000012,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\357741b69cc29b65143d5456b61e4e4208563b6f295a9b5a3000f90727932272.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_25,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_25_f000067,mlaad_tiny::en::emerald_city_of_oz_25_f000067,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,357741b69cc29b65143d5456b61e4e4208563b6f295a9b5a3000f90727932272,mlaad_tiny::en::emerald_city_of_oz_25_f000067,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dad65ff5011cebb27ed3422f0cb47d5bc71aa35212eadcacf5efc96b5ce85f12.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_26,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_26_f000009,mlaad_tiny::en::emerald_city_of_oz_26_f000009,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,dad65ff5011cebb27ed3422f0cb47d5bc71aa35212eadcacf5efc96b5ce85f12,mlaad_tiny::en::emerald_city_of_oz_26_f000009,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\6cd081fc10b2f04e0e30ff38a8f014cfb60aaeecd1769e506820abf13d682ccf.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_27,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_27_f000033,mlaad_tiny::en::emerald_city_of_oz_27_f000033,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6cd081fc10b2f04e0e30ff38a8f014cfb60aaeecd1769e506820abf13d682ccf,mlaad_tiny::en::emerald_city_of_oz_27_f000033,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\9dee56cfeceedde2600f832139c26829a6fbed1c43a3d96619914ea3c36c1bc1.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_28,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_28_f000037,mlaad_tiny::en::emerald_city_of_oz_28_f000037,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,9dee56cfeceedde2600f832139c26829a6fbed1c43a3d96619914ea3c36c1bc1,mlaad_tiny::en::emerald_city_of_oz_28_f000037,train_v12,not_applicable,not_applicable,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\2ebc5b3e1fa8206e03cbf35f806ced68868409a26e701f255ed038acb4bdcd17.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_29,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_29_f000003,mlaad_tiny::en::emerald_city_of_oz_29_f000003,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2ebc5b3e1fa8206e03cbf35f806ced68868409a26e701f255ed038acb4bdcd17,mlaad_tiny::en::emerald_city_of_oz_29_f000003,train_v12,not_applicable,not_applicable,,,,,
