path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000097.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000097,mlaad_tiny::en::jane_eyre_05_f000097,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,fd2ecc3c809e76941dba8169001f07e47a7faedced9dd955e0c72179da751dd6,mlaad_tiny::en::jane_eyre_05_f000097,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000137.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,ab003f5a35cf80534e1789148d7e74c4fbd190b8cb227109e00cdde8ebee7a6a,mlaad_tiny::en::jane_eyre_05_f000137,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000180.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000180,mlaad_tiny::en::jane_eyre_05_f000180,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,a24d56b1b2a2870f5eb654a9a87f63d7f634954852f8da2d3dd2640c559a3439,mlaad_tiny::en::jane_eyre_05_f000180,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_06_f000021.wav,0,0,0,1,0,mlaad::jane_eyre_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_06_f000021,mlaad_tiny::en::jane_eyre_06_f000021,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d0833757eb48a8bcad26ac74ca78507e3d023a0111daa047c9bfe45c12c3fac6,mlaad_tiny::en::jane_eyre_06_f000021,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_17_f000177.wav,0,0,0,1,0,mlaad::jane_eyre_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_17_f000177,mlaad_tiny::en::jane_eyre_17_f000177,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e31de757c3283b7dbcc0d19c18164dc4b757c26b6c5dd1480390165bfb21026a,mlaad_tiny::en::jane_eyre_17_f000177,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_17_f000379.wav,0,0,0,1,0,mlaad::jane_eyre_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_17_f000379,mlaad_tiny::en::jane_eyre_17_f000379,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6f6f1d1d5b8d14df8e48499151cc99c7ac761d974de5aba279d7b97e4fb12f85,mlaad_tiny::en::jane_eyre_17_f000379,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_18_f000063.wav,0,0,0,1,0,mlaad::jane_eyre_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_18_f000063,mlaad_tiny::en::jane_eyre_18_f000063,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,94c3d60869b34960ca7ed8eefa49b5adf6a72ba93e17a5daeaf05217bf499380,mlaad_tiny::en::jane_eyre_18_f000063,train,not_applicable,not_applicable
data\raw\public_v9\echoes_fma_paired\real\fma_106336.mp3,0,0,0,0,1,fma_artist_10484,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,80f7dffb4849fc1f179391ff0dec8d0734420bf6b0b28fb10baa4dd92bc6a134,echoes_fma::106336,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,41a91f8cebcdb0b33b75934b8e045451cf1bc481d0bf1cf563010d48d9b545b4,echoes_fma::106336,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,42679fe2a165e8faeff1f7e6bb3db01ca1a79887c09af2da0706cf8e900197ad,echoes_fma::106336,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5267714cf913344fe820245f426ef7efb53086ad543e8a33851c14b81cac85ca,echoes_fma::106336,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,62beb4f4c29cb56361489cf856bb5cdd48d1193d468b0f0be45cb441b655a8fd,echoes_fma::106336,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f0874357b4c703569c8033d481718cc41308be627c4fbaa0ec78d1bb0d909ef6,echoes_fma::106336,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,42705f33c11fabbb23688047a0c63d4a5956bd351eba57519e6ead1152b952e1,echoes_fma::106336,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_112315.mp3,0,0,0,0,1,fma_artist_11018,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,fdc89dbd163e7d62db1224497de74282c477fe263852df26b0b360b81d626d8b,echoes_fma::112315,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c6c145fedff52eecf13f2fa2728b5bff237107f2839cc9284b04fb5619b8e73c,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,6daadd14d5b32c2584826de80a9f162e261e1bb05ccd9c094ee287204b3a9274,echoes_fma::112315,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e4eca1af238c943e4576a07566820aa9e606d2d54ae349407903a1510e2095e3,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,3d877c31e73cd261b5483364278e75287dc0aa9bc2915ff2af05072794d09bb6,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,8e041142e5317e76462aee51a652214b81d1e6ca2e1b96da1f1136b82d9bcd15,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_11018,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,063011ba240a51f17b9268b57d5a58ecc7f18f9df0104b9f0c826be6c629ca2c,echoes_fma::112315,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,60261a2201934ad064ea40438d1e29e541e82379f2f9015c4fb36ce14b3ea4f7,echoes_fma::112315,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5096562d81824ece5eb6ff0b187a3a948f4407a60cde1bfea895443059bdae80,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,1a11b7dde82ad056d589fc42c7e190d70492d8c15aab0220f13c81e020d1a8c8,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_11018,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112315,echoes_fma::112315,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2ab66dfb41c91c012e522ebf0e3e5d5ad2acf75cd0667faeaf17941318a81809,echoes_fma::112315,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_114004.mp3,0,0,0,0,1,fma_artist_10397,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96,echoes_fma::114004,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,4d361bc064ba5c6d4b29b61a2d7e1fbbc2db18ddc21ea440001b7f8b3aea38b0,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,dbb097859092583953487d1d65a7e08939f555bcd0e6a68857f9ccb8ac265156,echoes_fma::114004,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,3850209a61fd8257c6317b315200257084eb7442e850a28d63e9fac639464ff8,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,9f7857ff4e779caedb83eced985040fb375f8b35fd31ffb84548766f3143915e,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a65050a702852e6e82318f8295fc37b32fb8d4c67f2ecc1b5e25e20621e8aee7,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_10397,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,6dd938907733c93e20dad5503dd15ff0aa5c356766884d4609a2b5f4bb73ec30,echoes_fma::114004,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5a074fbacb9d2b5560eaed7191399c88ea7eda904bf08a2b10d4319fc068e474,echoes_fma::114004,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,,,,,,,,,,,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c994e17e3afbf10fb2ec86e3277e10e240797a774b64176504327548a0795e20,echoes_fma::114004,train,TTA,fake
