path,split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,baseline_vf,baseline_mf,baseline_vfile,baseline_mfile,baseline_vp_model,baseline_mp_model,v9_vf,v9_vfile,v9_vp_model,v9_mf,v9_mfile,v9_mp_model
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0002.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0162183297828834,0.0162183297828834,,False,True,6.655,0.7167916297912598,0.5924822688102722,0.7173683643341064,0.6033651828765869,0.9036696553230286,0.12271102517843246,0.7976035475730896,0.0193274766206741,0.0743274688720703,0.1059965118765831,0.0784749612212181,0.141182854771614,0.9989745616912842,0.0202887188643217,0.5372800827026367,0.520510733127594,0.9674321413040161,0.8110126256942749,0.8118173480033875,0.1360495388507843
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0002.flac,fusion_calibration,cal_b,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.047260968254053,0.047260968254053,,False,True,2.845,0.6725208163261414,0.44431251287460327,0.6935946345329285,0.43566039204597473,0.9796878099441528,0.06678833067417145,0.841821551322937,0.0262323934584856,0.0600343458354473,0.1351794749498367,0.0627171173691749,0.2348039001226425,0.9991143345832824,0.0003702455724123,0.5558218359947205,0.5439446568489075,0.9843905568122864,0.7410244941711426,0.7428796291351318,0.11884400993585587
data/raw/gtzan_unique_v2/metal.00086.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.37888753156916,0.3539470043810904,0.4038280587572296,True,True,30.0001875,0.6917749047279358,6.040367225068621e-06,0.6702201962471008,5.670955488312757e-06,0.4420177936553955,0.9999893307685852,0.0156290456652641,0.821395218372345,0.4761956334114074,0.0022184643894433,0.4880267381668091,0.0024651973508298,0.017661765217781,0.97158545255661,0.4587513506412506,0.4448421895503998,0.601405918598175,0.17518657445907593,0.1739134043455124,0.9948331713676453
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav,fusion_calibration,cal_a,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9818220491476828,0.9818220491476828,,False,True,6.7570625,0.7942125797271729,0.47700661420822144,0.7993385195732117,0.485775351524353,0.9866005778312683,0.1117517352104187,0.8366503119468689,0.0232770070433616,0.7762517333030701,0.1571590602397918,0.7835577726364136,0.2223814725875854,0.99909508228302,0.0067342864349484,0.5442202687263489,0.5268175005912781,0.9744378328323364,0.8030217289924622,0.8086279630661011,0.2070530354976654
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav,fusion_calibration,cal_c,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9990010309805114,0.9990010309805114,,False,True,4.0286875,0.7770401239395142,0.5799192190170288,0.7827156186103821,0.5959718227386475,0.9768335819244385,0.10605271905660629,0.814944863319397,0.0263042785227298,0.8646809458732605,0.1613088101148605,0.868238627910614,0.2220242172479629,0.998030126094818,0.0119921322911977,0.563865602016449,0.5503194332122803,0.9735059142112732,0.8029304146766663,0.8030937910079956,0.1701466590166092
data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,fusion_calibration,cal_c,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.8359586943964119,0.8359586943964119,,False,True,5.42575,0.7323147058486938,0.999847412109375,0.7186868786811829,0.9998350143432617,0.5511975884437561,0.9999032020568848,0.0104804290458559,0.035955511033535,0.6538848876953125,0.9997714161872864,0.6524310111999512,0.9997920393943788,0.0111451279371976,0.9790340065956116,0.7453283667564392,0.7484464049339294,0.22833679616451263,0.9972190856933594,0.9971019625663757,0.9808777570724487
data\raw\fake_music_generated\fake_music_AudioLDM2_0235.wav,fusion_calibration,cal_a,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.934542272311826,0.934542272311826,,False,True,4.5689375,0.7343043088912964,0.9991366267204285,0.7234633564949036,0.9991143345832825,0.5820659399032593,0.9991310238838196,0.0115996077656745,0.0090451547876,0.6926800012588501,0.999698042869568,0.6989728212356567,0.9997217059135436,0.0101239448413252,0.9752867221832277,0.605855405330658,0.6180440187454224,0.24870604276657104,0.9984744191169739,0.998296320438385,0.9688975214958191
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2682925.flac,fusion_calibration,cal_b,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9980546733307604,0.9980546733307604,,False,True,3.56325,0.6855612397193909,0.5383074283599854,0.7006873488426208,0.5446593761444092,0.9594542980194092,0.055192746222019196,0.7704470753669739,0.014544446952641,0.8415314555168152,0.1618746668100357,0.8416362404823303,0.2538374960422516,0.9987284541130066,0.001454573823139,0.5182375311851501,0.5062584280967712,0.9822176098823547,0.8025774955749512,0.8032574653625488,0.10491026192903519
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF5::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9487942291249062,0.9987304330020368,0.8988580252477756,True,True,13.0059375,0.7926192283630371,0.4943089485168457,0.7715417146682739,0.5040315389633179,0.973702609539032,0.10582758486270905,0.7938374280929565,0.0221967697143554,0.8102507591247559,0.1204342693090438,0.8160083293914795,0.1685234606266021,0.9973723888397216,0.014910084195435,0.549240231513977,0.5337336659431458,0.9720994234085083,0.7813630104064941,0.7839550971984863,0.17981097102165222
data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,fusion_calibration,cal_c,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.8871121183016231,0.8871121183016231,,False,True,4.486625,0.7351884245872498,0.9995614886283875,0.7210633754730225,0.9995405673980713,0.5439445972442627,0.9995367527008057,0.0105196721851825,0.0098533816635608,0.6814576983451843,0.9998021721839904,0.6841168403625488,0.9998202919960022,0.0132852271199226,0.9784866571426392,0.603184163570404,0.6094574928283691,0.25214043259620667,0.9991574287414551,0.9990484118461609,0.9794368147850037
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.4597300964491473,0.8968203439646013,0.0226398489336933,True,True,12.97825,0.7451832294464111,0.996048629283905,0.7488044500350952,0.996086597442627,0.8740353584289551,0.9948906898498535,0.1370773464441299,0.0382653027772903,0.290278822183609,0.9483592510223388,0.2928487360477447,0.956796944141388,0.3926829993724823,0.6181765794754028,0.7314767837524414,0.6391710042953491,0.6735860109329224,0.9917830228805542,0.9915698766708374,0.9190900325775146
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF5::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.8888483605297386,0.9890312137648952,0.788665507294582,True,True,13.732625,0.7920247316360474,0.5672616362571716,0.7710342407226562,0.5747014284133911,0.9785933494567871,0.15818257629871368,0.7572266459465027,0.0830695480108261,0.7454425692558289,0.1496333330869674,0.7510021924972534,0.2044879794120788,0.9958102703094482,0.0177231356501579,0.5408413410186768,0.5261999368667603,0.9657543897628784,0.8040516376495361,0.8071147203445435,0.2570950388908386
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF5::GTZAN_genre_2,True,1.0,1.0,0.0,1.0,1.0,0.9403121795123162,0.9209672732494292,0.9596570857752028,True,True,38.518875,0.7673318982124329,0.22647494077682495,0.7294576168060303,0.22809229791164398,0.8971848487854004,0.7150304913520813,0.2813845872879028,0.5898433923721313,0.3028213381767273,0.1421211510896682,0.3079046905040741,0.186994194984436,0.515232264995575,0.2077073603868484,0.5350360870361328,0.45773839950561523,0.9062684178352356,0.3863387703895569,0.3882957696914673,0.7438281178474426
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data/raw/gtzan_unique_v2/hiphop.00053.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_4,True,1.0,1.0,0.0,1.0,1.0,0.996265178240466,0.9978329190547042,0.9946974374262278,True,True,36.5453125,0.7864475250244141,0.31715071201324463,0.7381205558776855,0.3216799795627594,0.9718645215034485,0.6934989094734192,0.3652340471744537,0.5809688568115234,0.1921464055776596,0.1936067640781402,0.1950388997793197,0.2655174136161804,0.9956030249595642,0.0078021753579378,0.5581105947494507,0.47703486680984497,0.9611334800720215,0.5285287499427795,0.535659909248352,0.6517955660820007
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269.wav,fusion_calibration,cal_c,wavefake_ajay,WF7,False,1.0,1.0,0.0,1.0,0.0,0.9996735814932562,0.9996735814932562,,False,True,2.809625,0.7211250066757202,0.5013207197189331,0.732343316078186,0.5037334561347961,0.9799749255180359,0.07063255459070206,0.79596346616745,0.0282883271574974,0.7658669948577881,0.1413541883230209,0.7697945237159729,0.2142490595579147,0.9961739182472228,0.0031060511246323,0.5692927241325378,0.5590065121650696,0.9816586375236511,0.7858794927597046,0.7867167592048645,0.14786195755004883
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00069.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_6,True,0.0,0.0,0.0,1.0,1.0,0.5319021927003091,0.8201696146076008,0.2436347707930174,True,True,37.7751875,0.7128739953041077,1.594479044797481e-06,0.6859714388847351,1.4887859833834227e-06,0.403725266456604,0.9999978542327881,0.0179666001349687,0.8002498745918274,0.5647823810577393,0.006994605064392,0.5798302888870239,0.0072278939187526,0.0085075320675969,0.9676132202148438,0.604971170425415,0.5841227769851685,0.4820390045642853,0.2975824475288391,0.2940899133682251,0.9981165528297424
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4252818.flac|data/raw/gtzan_unique_v2/rock.00007.wav,fusion_calibration,cal_b,split_internal_mix,mix::A01::GTZAN_genre_9,True,1.0,1.0,0.0,1.0,1.0,0.5989856663910428,0.4153334415805587,0.7826378912015268,True,True,32.9879375,0.697746992111206,2.3127388431021245e-06,0.6807705163955688,2.175783038182999e-06,0.5112468600273132,0.9999958872795105,0.0196475330740213,0.8510259985923767,0.4609155654907226,0.014848843216896,0.4733981192111969,0.0154974907636642,0.0081645119935274,0.8745195865631104,0.6111801266670227,0.5723004937171936,0.48847436904907227,0.17470604181289673,0.1744282841682434,0.9962370991706848
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0420.wav,fusion_calibration,cal_b,wavefake_ajay,WF7,False,1.0,1.0,0.0,1.0,0.0,0.9925602730994302,0.9925602730994302,,False,True,3.1463125,0.7458165884017944,0.539142370223999,0.7559362649917603,0.5427872538566589,0.9794531464576721,0.12508709728717804,0.8894779682159424,0.0147696761414408,0.737594723701477,0.1935589462518692,0.7419436573982239,0.2729062139987945,0.9963036775588988,0.0062103909440338,0.5582777857780457,0.5460089445114136,0.9789829254150391,0.7821706533432007,0.7839124798774719,0.21188245713710785
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav,fusion_calibration,cal_a,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.411996260615582,0.4590311320783498,0.3649613891528142,True,True,7.275,0.7543628215789795,0.5538536906242371,0.7631182074546814,0.5584785342216492,0.9589158296585083,0.13386471569538116,0.8064289689064026,0.0312526747584342,0.7690469026565552,0.1880663484334945,0.7684195637702942,0.2412713766098022,0.9493512511253356,0.0389484129846096,0.5715336203575134,0.5642440319061279,0.9644168615341187,0.6199861764907837,0.599541962146759,0.2861071228981018
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.0187550917538963,0.0225003993653732,0.0150097841424193,True,True,13.124375,0.7612618803977966,0.502090573310852,0.7524067163467407,0.5044509172439575,0.9831254482269287,0.09884040057659149,0.7496668100357056,0.0398150607943534,0.2327076941728592,0.1173453480005264,0.2374154329299926,0.1819868236780166,0.997551679611206,0.0029612362850457,0.5660354495048523,0.5449955463409424,0.9733113050460815,0.798931360244751,0.8011367321014404,0.1864527463912964
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac,fusion_calibration,cal_b,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0270706023023843,0.0270706023023843,,False,True,4.175,0.7238482236862183,0.6573506593704224,0.7339551448822021,0.6632371544837952,0.9576936364173889,0.17258410155773163,0.7168346047401428,0.024398811161518,0.0341626107692718,0.3340807557106018,0.0354394726455211,0.4409544765949249,0.9953239560127258,0.011474166996777,0.6038751006126404,0.5953966975212097,0.9770797491073608,0.7664948105812073,0.7593523263931274,0.14701735973358154
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.9553573482829538,0.9553573482829538,,False,True,4.349375,0.7182145714759827,0.998955488204956,0.7018573880195618,0.9989163875579834,0.474631667137146,0.9990925788879395,0.3172294199466705,0.1067380011081695,0.8053748607635498,0.9923521876335144,0.8097724914550781,0.9926130771636964,0.0812845900654792,0.754104733467102,0.7392498254776001,0.7555410861968994,0.2231965810060501,0.9940945506095886,0.9938196539878845,0.9553048014640808
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.9213328165814626,0.9213328165814626,,False,True,6.769375,0.7425689101219177,0.9996993541717529,0.7500936388969421,0.9996824264526367,0.7948569059371948,0.9998421669006348,0.0115576814860105,0.08570297062397,0.9098639488220216,0.9893295168876648,0.9103187322616576,0.9895517230033876,0.061741404235363,0.877411425113678,0.7438206076622009,0.7441959381103516,0.368154913187027,0.9974058270454407,0.9972932934761047,0.9817261099815369
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF2::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.4913407896820887,0.4913407896820887,,False,True,5.8966875,0.7326020002365112,0.9994553923606873,0.7297390103340149,0.9994258880615234,0.6665665507316589,0.9995893836021423,0.3023492395877838,0.0381694845855236,0.7356231808662415,0.994884431362152,0.7333725690841675,0.9948604702949524,0.0366202443838119,0.9020166993141174,0.5238121151924133,0.5256671905517578,0.4806206226348877,0.9967511892318726,0.9966294169425964,0.9825953245162964
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF3::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9518059100043774,0.956515316258726,0.9470965037500289,True,True,15.81625,0.7484168410301208,0.9980171918869019,0.7469184994697571,0.9980058670043945,0.7538110017776489,0.9973347187042236,0.1174072995781898,0.0124863758683204,0.677358090877533,0.9970436096191406,0.676526665687561,0.9971928596496582,0.0334643647074699,0.906791090965271,0.5920395851135254,0.5345717072486877,0.5302461981773376,0.9977152347564697,0.9975435733795166,0.9772215485572815
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac|data/raw/gtzan_unique_v2/blues.00062.wav,fusion_calibration,cal_b,split_internal_mix,mix::A01::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.424600173434961,0.74178263950103,0.107417707368892,True,True,30.013375,0.6787402629852295,3.21196457662154e-05,0.6629067659378052,3.147792085655965e-05,0.5265303254127502,0.9999691843986511,0.085196167230606,0.8621415495872498,0.3409753143787384,0.1338826119899749,0.3607575297355652,0.1300773918628692,0.0013095401227474,0.917119324207306,0.45990756154060364,0.42968878149986267,0.6745730042457581,0.06730470806360245,0.06488130241632462,0.9993758201599121
data\raw\fake_music_generated\fake_music_AudioLDM2_0087.wav,fusion_calibration,cal_b,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.959482328493456,0.959482328493456,,False,True,5.058875,0.7238807678222656,0.999934196472168,0.7100931406021118,0.9999279975891113,0.5447732210159302,0.9999626874923706,0.0155725106596946,0.0336667224764823,0.617150068283081,0.9990911483764648,0.6230643391609192,0.9991412162780762,0.012254849076271,0.9508745074272156,0.6276940703392029,0.6427498459815979,0.24358399212360382,0.999275267124176,0.9992266893386841,0.9976539015769958
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0014.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.0548220556909739,0.0548220556909739,,False,True,7.5366875,0.709759533405304,0.9942798614501953,0.7223250269889832,0.9943062663078308,0.927055299282074,0.9878941178321838,0.2933336794376373,0.0486211776733398,0.7302932143211365,0.845687210559845,0.7180355191230774,0.8833171129226685,0.5102678537368774,0.1418242007493972,0.5812927484512329,0.5799802541732788,0.9619454741477966,0.9830451011657715,0.9840602874755859,0.9675946235656738
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7381944.flac,fusion_calibration,cal_b,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997275177297136,0.9997275177297136,,False,True,4.8399375,0.8515311479568481,0.585640013217926,0.8516613841056824,0.603958010673523,0.991574227809906,0.057010188698768616,0.7678276300430298,0.0376041829586029,0.9457044005393982,0.1988076418638229,0.9492406845092772,0.2866970896720886,0.99996817111969,0.0042490251362323,0.6458517909049988,0.6264634132385254,0.9756061434745789,0.9455538988113403,0.9464412927627563,0.05815457925200462
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.7533791419382776,0.9571839813384376,0.5495743025381175,True,True,13.1894375,0.7369006276130676,0.9983667731285095,0.7241934537887573,0.9983424544334412,0.720199465751648,0.9942095279693604,0.2313512563705444,0.0270270835608243,0.7303601503372192,0.9935125112533568,0.7291569709777832,0.9949713945388794,0.3309623897075653,0.6565032005310059,0.7126308083534241,0.633075475692749,0.6532504558563232,0.9973735809326172,0.9971590638160706,0.828731894493103
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_8,True,0.0,0.0,0.0,1.0,1.0,0.1032487432529817,0.0836087322698201,0.1228887542361432,True,True,37.3751875,0.7207490801811218,4.985697887605056e-05,0.7172365784645081,4.775249180966057e-05,0.7813708186149597,0.9998631477355957,0.0200539603829383,0.8191445469856262,0.094961866736412,0.0427493378520011,0.0993850976228714,0.0462216399610042,0.05171999335289,0.6542484164237976,0.47060707211494446,0.42341771721839905,0.7148200869560242,0.1660327911376953,0.16602769494056702,0.985877513885498
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data/raw/gtzan_unique_v2/blues.00025.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,True,0.0,0.0,0.0,1.0,1.0,0.3305789042321396,0.5259018103504924,0.1352559981137868,True,True,32.759625,0.7016932368278503,0.0026275445707142353,0.6990536451339722,0.0026124983560293913,0.6239540576934814,0.9921681880950928,0.2449129074811935,0.7879393696784973,0.2098754346370697,0.1253060847520828,0.2156676650047302,0.1277966052293777,0.0226700603961944,0.7251636385917664,0.5083047747612,0.4973241090774536,0.5951974391937256,0.20364710688591003,0.1995929628610611,0.9732203483581543
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0117358591480881,0.0117358591480881,,False,True,2.575,0.6573323011398315,0.43878743052482605,0.672766923904419,0.42862987518310547,0.9578253030776978,0.060729529708623886,0.8233163952827454,0.0377100221812725,0.1409329324960708,0.1101460978388786,0.1417145431041717,0.1760997921228408,0.9961625337600708,0.0017615753458812,0.5341070294380188,0.5238327383995056,0.980914831161499,0.7422053813934326,0.7455610632896423,0.1970748007297516
data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,fusion_calibration,cal_a,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.9414790535289312,0.9414790535289312,,False,True,5.388,0.7361626625061035,0.9999397993087769,0.7231892347335815,0.9999339580535889,0.5653175711631775,0.999962329864502,0.0116799902170896,0.019149174913764,0.6353509426116943,0.9995556473731996,0.6468372344970703,0.9995914101600648,0.0101599711924791,0.9639976024627686,0.6261957883834839,0.642209529876709,0.24180647730827332,0.9988422989845276,0.9987459182739258,0.9864935874938965
data/raw/gtzan_unique_v2/classical.00026.wav,fusion_calibration,cal_a,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.1825477458796724,0.2164705624527156,0.1486249293066293,True,True,30.013375,0.6891731023788452,2.873156290661427e-06,0.6543532013893127,2.7288065211905632e-06,0.6220080256462097,0.9999982714653015,0.0265284106135368,0.7216029167175293,0.1551904678344726,0.2031856626272201,0.1647848933935165,0.2278702110052108,0.0087010227143764,0.5863921046257019,0.5002941489219666,0.5001146197319031,0.7425703406333923,0.05381779745221138,0.05234181880950928,0.9994770884513855
data/raw/gtzan_unique_v2/country.00039.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.8239486558048716,0.9463814038437898,0.7015159077659535,True,True,30.013375,0.6916618943214417,5.680931280949153e-06,0.6687424182891846,5.350406809156993e-06,0.44802913069725037,0.9999796748161316,0.02159652300179,0.8685173988342285,0.4403083920478821,0.0038525629788637,0.4497908353805542,0.004157097544521,0.0232397634536027,0.9603293538093568,0.4525836408138275,0.4452512264251709,0.625974178314209,0.08969652652740479,0.08947776257991791,0.9977977275848389
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5937046.flac|data/raw/gtzan_unique_v2/country.00039.wav,fusion_calibration,cal_b,split_internal_mix,mix::bonafide::GTZAN_genre_2,True,0.0,0.0,0.0,1.0,1.0,0.8158555039452877,0.9485790812452664,0.6831319266453091,True,True,33.4100625,0.7290624976158142,3.3624141906329896e-06,0.6905611753463745,3.1691611184214707e-06,0.38889193534851074,0.9999899864196777,0.0194247588515281,0.8877858519554138,0.484791100025177,0.001615420798771,0.4950874447822571,0.0017956536030396,0.0237840209156274,0.9789259433746338,0.4848385155200958,0.4774891138076782,0.5687665939331055,0.11372610181570053,0.11286965757608414,0.9977369904518127
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0039.flac,fusion_calibration,cal_b,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0867151204849919,0.0867151204849919,,False,True,4.715,0.7345197200775146,0.7315946221351624,0.7404453158378601,0.7374545931816101,0.9472506046295166,0.20942635834217072,0.7955316305160522,0.0283233113586902,0.0478853061795234,0.4808692336082458,0.0502199232578277,0.5743060111999512,0.997208535671234,0.0290713757276535,0.608898401260376,0.5948471426963806,0.959136962890625,0.7935727834701538,0.7866339683532715,0.15130724012851715
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.0283937454846402,0.0280710545232436,0.0287164364460369,True,True,12.7753125,0.7251669764518738,0.5916002988815308,0.7254314422607422,0.6031973958015442,0.8707029819488525,0.10274606943130493,0.8103469610214233,0.0339392907917499,0.1102465018630027,0.096420980989933,0.1158821731805801,0.1235015094280242,0.9984697699546814,0.0312190502882003,0.5550113916397095,0.5178288221359253,0.9657319784164429,0.8401088714599609,0.840495228767395,0.11703424155712128
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF6::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.98893133913057,0.9826482895697264,0.9952143886914138,True,True,13.88975,0.7751027345657349,0.6617954969406128,0.7800812125205994,0.6716020107269287,0.9758678674697876,0.2455982118844986,0.7926173806190491,0.1628978550434112,0.7841840386390686,0.1876607537269592,0.789278507232666,0.2485530078411102,0.991817593574524,0.0176404789090156,0.5724125504493713,0.5571223497390747,0.9658334255218506,0.8555396795272827,0.8579154014587402,0.30793529748916626
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav,fusion_calibration,cal_b,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9984980242470576,0.9984387492084642,0.9985572992856512,True,True,8.1038125,0.7637374401092529,0.5555498600006104,0.7653012275695801,0.564774751663208,0.9764658808708191,0.17761263251304626,0.7968313694000244,0.0259242057800292,0.6659858226776123,0.1644006073474884,0.6700233221054077,0.2237058579921722,0.987235426902771,0.017226068302989,0.5679466128349304,0.5519552230834961,0.9690988063812256,0.7250888347625732,0.7249537110328674,0.23515792191028595
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_2,True,0.0,0.0,0.0,1.0,1.0,0.4080171620120321,0.4448068213673203,0.3712275026567438,True,True,37.788375,0.7544787526130676,0.2770363688468933,0.7164602875709534,0.2793581783771515,0.8055962920188904,0.711523711681366,0.2844250500202179,0.5933687090873718,0.4618996977806091,0.1207256689667701,0.4651283025741577,0.1497032791376114,0.3331027925014496,0.4418523013591766,0.5715336203575134,0.5037142634391785,0.7811546325683594,0.32702797651290894,0.31646469235420227,0.7616757750511169
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/blues.00066.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_0,True,0.0,0.0,0.0,1.0,1.0,0.2278054148470465,0.3106933683874389,0.1449174613066541,True,True,31.832125,0.7361041903495789,3.7957055610604584e-05,0.7050929069519043,3.632990046753548e-05,0.4861193895339966,0.9998862743377686,0.1978012174367904,0.8064958453178406,0.5972402095794678,0.022165073081851,0.6015868186950684,0.0236033387482166,0.0257940609008073,0.8981781005859375,0.5359559059143066,0.4954296350479126,0.6863372921943665,0.12386685609817505,0.12042741477489471,0.9899725914001465
