path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\cc8ff5f3b2f3d8389a44065f266398ff99a00e1060f63a78b1e9e01b241acd93.wav,0,0,0,0,1,gtzan_7_pop.00066,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00066,gtzan::gtzan_v2_pop.00066,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,cc8ff5f3b2f3d8389a44065f266398ff99a00e1060f63a78b1e9e01b241acd93,gtzan::gtzan_v2_pop.00066,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00066.wav,cc8ff5f3b2f3d8389a44065f266398ff99a00e1060f63a78b1e9e01b241acd93,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00066,gtzan_v2_pop.00066,gtzan_v2_pop.00066,gtzan::gtzan_v2_pop.00066,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\2301f6e86dfd5bb4d58cf5bd6bacdf1a1c6e3aa727dfd366afd85c7d63aad8bf.wav,0,0,0,0,1,gtzan_7_pop.00067,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00067,gtzan::gtzan_v2_pop.00067,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,2301f6e86dfd5bb4d58cf5bd6bacdf1a1c6e3aa727dfd366afd85c7d63aad8bf,gtzan::gtzan_v2_pop.00067,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00067.wav,2301f6e86dfd5bb4d58cf5bd6bacdf1a1c6e3aa727dfd366afd85c7d63aad8bf,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00067,gtzan_v2_pop.00067,gtzan_v2_pop.00067,gtzan::gtzan_v2_pop.00067,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\c2d75f2ff03f894058ff0cebc41919a64b92bfecd2096d262817315ac6cdbc17.wav,0,0,0,0,1,gtzan_7_pop.00068,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00068,gtzan::gtzan_v2_pop.00068,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c2d75f2ff03f894058ff0cebc41919a64b92bfecd2096d262817315ac6cdbc17,gtzan::gtzan_v2_pop.00068,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00068.wav,c2d75f2ff03f894058ff0cebc41919a64b92bfecd2096d262817315ac6cdbc17,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00068,gtzan_v2_pop.00068,gtzan_v2_pop.00068,gtzan::gtzan_v2_pop.00068,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\e3ec94085a05a4a2290d846ad9dc06a3af7c60f66d6e0370a0d66dd8bd0df494.wav,0,0,0,0,1,gtzan_7_pop.00069,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00069,gtzan::gtzan_v2_pop.00069,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,e3ec94085a05a4a2290d846ad9dc06a3af7c60f66d6e0370a0d66dd8bd0df494,gtzan::gtzan_v2_pop.00069,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00069.wav,e3ec94085a05a4a2290d846ad9dc06a3af7c60f66d6e0370a0d66dd8bd0df494,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00069,gtzan_v2_pop.00069,gtzan_v2_pop.00069,gtzan::gtzan_v2_pop.00069,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\fa4c98bd0b979acc9191ae0c0a988e8dc4af4dd904d9f23a725f003414189c6b.wav,0,0,0,0,1,gtzan_7_pop.00070,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00070,gtzan::gtzan_v2_pop.00070,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,fa4c98bd0b979acc9191ae0c0a988e8dc4af4dd904d9f23a725f003414189c6b,gtzan::gtzan_v2_pop.00070,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00070.wav,fa4c98bd0b979acc9191ae0c0a988e8dc4af4dd904d9f23a725f003414189c6b,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00070,gtzan_v2_pop.00070,gtzan_v2_pop.00070,gtzan::gtzan_v2_pop.00070,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\f39600809735973e57d94eeb44708f50f9ecd9abcbd180359068f081184d2f75.wav,0,0,0,0,1,gtzan_7_pop.00072,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00072,gtzan::gtzan_v2_pop.00072,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f39600809735973e57d94eeb44708f50f9ecd9abcbd180359068f081184d2f75,gtzan::gtzan_v2_pop.00072,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00072.wav,f39600809735973e57d94eeb44708f50f9ecd9abcbd180359068f081184d2f75,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00072,gtzan_v2_pop.00072,gtzan_v2_pop.00072,gtzan::gtzan_v2_pop.00072,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\64eb4c47119f8300658e95f8291a47e8b1bf13f1d78fa70fcf0de1e82a909e83.wav,0,0,0,0,1,gtzan_7_pop.00073,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00073,gtzan::gtzan_v2_pop.00073,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,64eb4c47119f8300658e95f8291a47e8b1bf13f1d78fa70fcf0de1e82a909e83,gtzan::gtzan_v2_pop.00073,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00073.wav,64eb4c47119f8300658e95f8291a47e8b1bf13f1d78fa70fcf0de1e82a909e83,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00073,gtzan_v2_pop.00073,gtzan_v2_pop.00073,gtzan::gtzan_v2_pop.00073,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\9d7ea83a5581f486510fac756c8dc9d91c118f8e543a36e29d9ce0b70dfe6f42.wav,0,0,0,0,1,gtzan_7_pop.00074,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00074,gtzan::gtzan_v2_pop.00074,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,9d7ea83a5581f486510fac756c8dc9d91c118f8e543a36e29d9ce0b70dfe6f42,gtzan::gtzan_v2_pop.00074,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00074.wav,9d7ea83a5581f486510fac756c8dc9d91c118f8e543a36e29d9ce0b70dfe6f42,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00074,gtzan_v2_pop.00074,gtzan_v2_pop.00074,gtzan::gtzan_v2_pop.00074,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\82f4c59ff35ea8c4f2fb4ba07874c3774f9eff23988f8a1c92d7bef5be04b763.wav,0,0,0,0,1,gtzan_7_pop.00075,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00075,gtzan::gtzan_v2_pop.00075,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,82f4c59ff35ea8c4f2fb4ba07874c3774f9eff23988f8a1c92d7bef5be04b763,gtzan::gtzan_v2_pop.00075,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00075.wav,82f4c59ff35ea8c4f2fb4ba07874c3774f9eff23988f8a1c92d7bef5be04b763,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00075,gtzan_v2_pop.00075,gtzan_v2_pop.00075,gtzan::gtzan_v2_pop.00075,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\d71425f4e47330d3cf856e26c27e60d9b9381689a064330cc968e744db0362a9.wav,0,0,0,0,1,gtzan_7_pop.00076,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00076,gtzan::gtzan_v2_pop.00076,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,d71425f4e47330d3cf856e26c27e60d9b9381689a064330cc968e744db0362a9,gtzan::gtzan_v2_pop.00076,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00076.wav,d71425f4e47330d3cf856e26c27e60d9b9381689a064330cc968e744db0362a9,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00076,gtzan_v2_pop.00076,gtzan_v2_pop.00076,gtzan::gtzan_v2_pop.00076,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\0d52e0b45ae292d9839c692aa5f545f54042131248590bd094fe45127175efbb.wav,0,0,0,0,1,gtzan_7_pop.00077,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00077,gtzan::gtzan_v2_pop.00077,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,0d52e0b45ae292d9839c692aa5f545f54042131248590bd094fe45127175efbb,gtzan::gtzan_v2_pop.00077,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00077.wav,0d52e0b45ae292d9839c692aa5f545f54042131248590bd094fe45127175efbb,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00077,gtzan_v2_pop.00077,gtzan_v2_pop.00077,gtzan::gtzan_v2_pop.00077,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\8796a1050cbcdbedde0357eff384f4e973252af449e93b8029d1b41e891f3a54.wav,0,0,0,0,1,gtzan_7_pop.00078,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00078,gtzan::gtzan_v2_pop.00078,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,8796a1050cbcdbedde0357eff384f4e973252af449e93b8029d1b41e891f3a54,gtzan::gtzan_v2_pop.00078,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00078.wav,8796a1050cbcdbedde0357eff384f4e973252af449e93b8029d1b41e891f3a54,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00078,gtzan_v2_pop.00078,gtzan_v2_pop.00078,gtzan::gtzan_v2_pop.00078,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\571e7861c0f3b6520f6184da6f53f2252ef50d85f0e7549b06c921bdb6352ac6.wav,0,0,0,0,1,gtzan_7_pop.00079,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00079,gtzan::gtzan_v2_pop.00079,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,571e7861c0f3b6520f6184da6f53f2252ef50d85f0e7549b06c921bdb6352ac6,gtzan::gtzan_v2_pop.00079,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00079.wav,571e7861c0f3b6520f6184da6f53f2252ef50d85f0e7549b06c921bdb6352ac6,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00079,gtzan_v2_pop.00079,gtzan_v2_pop.00079,gtzan::gtzan_v2_pop.00079,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\f8a8f2a3550c70a27879995a215253a506c534163e699d0836d025cda0d5ce22.wav,0,0,0,0,1,gtzan_7_pop.00080,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00080,gtzan::gtzan_v2_pop.00080,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f8a8f2a3550c70a27879995a215253a506c534163e699d0836d025cda0d5ce22,gtzan::gtzan_v2_pop.00080,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00080.wav,f8a8f2a3550c70a27879995a215253a506c534163e699d0836d025cda0d5ce22,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00080,gtzan_v2_pop.00080,gtzan_v2_pop.00080,gtzan::gtzan_v2_pop.00080,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\17bad0566dba268dbf97fbb692a751a156e7bd16e7b339fec0e2618e4bcef0bc.wav,0,0,0,0,1,gtzan_7_pop.00081,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00081,gtzan::gtzan_v2_pop.00081,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,17bad0566dba268dbf97fbb692a751a156e7bd16e7b339fec0e2618e4bcef0bc,gtzan::gtzan_v2_pop.00081,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00081.wav,17bad0566dba268dbf97fbb692a751a156e7bd16e7b339fec0e2618e4bcef0bc,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00081,gtzan_v2_pop.00081,gtzan_v2_pop.00081,gtzan::gtzan_v2_pop.00081,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\c1e7dfd7e2d4e9ae124d0b213eb84e83d3b483b7000adf04ffda39d2de26be62.wav,0,0,0,0,1,gtzan_7_pop.00082,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00082,gtzan::gtzan_v2_pop.00082,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c1e7dfd7e2d4e9ae124d0b213eb84e83d3b483b7000adf04ffda39d2de26be62,gtzan::gtzan_v2_pop.00082,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00082.wav,c1e7dfd7e2d4e9ae124d0b213eb84e83d3b483b7000adf04ffda39d2de26be62,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00082,gtzan_v2_pop.00082,gtzan_v2_pop.00082,gtzan::gtzan_v2_pop.00082,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\e5c66b9f88a4be3fcc724038408b25292ea2819c57431b8f0dfe04a147400bae.wav,0,0,0,0,1,gtzan_7_pop.00083,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00083,gtzan::gtzan_v2_pop.00083,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,e5c66b9f88a4be3fcc724038408b25292ea2819c57431b8f0dfe04a147400bae,gtzan::gtzan_v2_pop.00083,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00083.wav,e5c66b9f88a4be3fcc724038408b25292ea2819c57431b8f0dfe04a147400bae,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00083,gtzan_v2_pop.00083,gtzan_v2_pop.00083,gtzan::gtzan_v2_pop.00083,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\3a039d41e537a6b79573f074fd9c997bc8a4c82676e26959131038b0f4f25df8.wav,0,0,0,0,1,gtzan_7_pop.00084,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00084,gtzan::gtzan_v2_pop.00084,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,3a039d41e537a6b79573f074fd9c997bc8a4c82676e26959131038b0f4f25df8,gtzan::gtzan_v2_pop.00084,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00084.wav,3a039d41e537a6b79573f074fd9c997bc8a4c82676e26959131038b0f4f25df8,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00084,gtzan_v2_pop.00084,gtzan_v2_pop.00084,gtzan::gtzan_v2_pop.00084,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\d025c1bcf11e765f61c183ad118a212c15fd978e712bd8b002e27798d3608623.wav,0,0,0,0,1,gtzan_7_pop.00085,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00085,gtzan::gtzan_v2_pop.00085,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,d025c1bcf11e765f61c183ad118a212c15fd978e712bd8b002e27798d3608623,gtzan::gtzan_v2_pop.00085,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00085.wav,d025c1bcf11e765f61c183ad118a212c15fd978e712bd8b002e27798d3608623,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00085,gtzan_v2_pop.00085,gtzan_v2_pop.00085,gtzan::gtzan_v2_pop.00085,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\f1fc65cc875d68531ec5efb2d964c9596aeb3a556041f2f5daef6039cadd640e.wav,0,0,0,0,1,gtzan_7_pop.00086,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00086,gtzan::gtzan_v2_pop.00086,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f1fc65cc875d68531ec5efb2d964c9596aeb3a556041f2f5daef6039cadd640e,gtzan::gtzan_v2_pop.00086,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00086.wav,f1fc65cc875d68531ec5efb2d964c9596aeb3a556041f2f5daef6039cadd640e,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00086,gtzan_v2_pop.00086,gtzan_v2_pop.00086,gtzan::gtzan_v2_pop.00086,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\12ef057ce4976e0d11500f656685922382d61e6b8407e3283048ec7b90819e26.wav,0,0,0,0,1,gtzan_7_pop.00087,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00087,gtzan::gtzan_v2_pop.00087,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,12ef057ce4976e0d11500f656685922382d61e6b8407e3283048ec7b90819e26,gtzan::gtzan_v2_pop.00087,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00087.wav,12ef057ce4976e0d11500f656685922382d61e6b8407e3283048ec7b90819e26,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00087,gtzan_v2_pop.00087,gtzan_v2_pop.00087,gtzan::gtzan_v2_pop.00087,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\7ba7fb7bdf9a4bc19f9b997550b8c0a1948c86498c71548452d560311e34d091.wav,0,0,0,0,1,gtzan_7_pop.00088,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00088,gtzan::gtzan_v2_pop.00088,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7ba7fb7bdf9a4bc19f9b997550b8c0a1948c86498c71548452d560311e34d091,gtzan::gtzan_v2_pop.00088,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00088.wav,7ba7fb7bdf9a4bc19f9b997550b8c0a1948c86498c71548452d560311e34d091,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00088,gtzan_v2_pop.00088,gtzan_v2_pop.00088,gtzan::gtzan_v2_pop.00088,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\ef43c11c5f183e71b0806a1e74424682ea6811bac51074e21cc5f241b26c54dd.wav,0,0,0,0,1,gtzan_7_pop.00089,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00089,gtzan::gtzan_v2_pop.00089,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,ef43c11c5f183e71b0806a1e74424682ea6811bac51074e21cc5f241b26c54dd,gtzan::gtzan_v2_pop.00089,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00089.wav,ef43c11c5f183e71b0806a1e74424682ea6811bac51074e21cc5f241b26c54dd,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00089,gtzan_v2_pop.00089,gtzan_v2_pop.00089,gtzan::gtzan_v2_pop.00089,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\gtzan_real_v2\fb26a0e0f6f578c2d3d57cde1d1068f5a3aeb13dadc7e56c23ba7c074ea4cb15.wav,0,0,0,0,1,gtzan_7_pop.00090,GTZAN_genre_7,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_pop.00090,gtzan::gtzan_v2_pop.00090,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,fb26a0e0f6f578c2d3d57cde1d1068f5a3aeb13dadc7e56c23ba7c074ea4cb15,gtzan::gtzan_v2_pop.00090,,,,,,REAL,,,,,,,,,,,,,val_source_disjoint_review,data/raw/gtzan_unique_v2/pop.00090.wav,fb26a0e0f6f578c2d3d57cde1d1068f5a3aeb13dadc7e56c23ba7c074ea4cb15,REVIEW_REQUIRED,repaired local parquet snapshot; 985 unique tracks,unknown,gtzan_7_pop.00090,gtzan_v2_pop.00090,gtzan_v2_pop.00090,gtzan::gtzan_v2_pop.00090,none,-1
