path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_15,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_15_f000058,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_15_f000058.wav,1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_15,dorothy_and_wizard_oz_15_f000058,dorothy_and_wizard_oz_15_f000058,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000014,mlaad_tiny::en::emerald_city_of_oz_05_f000014,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b,mlaad_tiny::en::emerald_city_of_oz_05_f000014,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000014.wav,320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_05,emerald_city_of_oz_05_f000014,emerald_city_of_oz_05_f000014,mlaad_tiny::en::emerald_city_of_oz_05_f000014,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\4ff8b4f25a5558efaccc2e97dd7c94f9da2d7a16ee768a247c76419f0d73107a.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000024,mlaad_tiny::en::emerald_city_of_oz_05_f000024,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4ff8b4f25a5558efaccc2e97dd7c94f9da2d7a16ee768a247c76419f0d73107a,mlaad_tiny::en::emerald_city_of_oz_05_f000024,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000024.wav,4ff8b4f25a5558efaccc2e97dd7c94f9da2d7a16ee768a247c76419f0d73107a,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_05,emerald_city_of_oz_05_f000024,emerald_city_of_oz_05_f000024,mlaad_tiny::en::emerald_city_of_oz_05_f000024,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\6aeff3a296416df97053dd382cca75547a58004101f230a1b307cd35be6e2dbc.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000091,mlaad_tiny::en::emerald_city_of_oz_05_f000091,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6aeff3a296416df97053dd382cca75547a58004101f230a1b307cd35be6e2dbc,mlaad_tiny::en::emerald_city_of_oz_05_f000091,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000091.wav,6aeff3a296416df97053dd382cca75547a58004101f230a1b307cd35be6e2dbc,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_05,emerald_city_of_oz_05_f000091,emerald_city_of_oz_05_f000091,mlaad_tiny::en::emerald_city_of_oz_05_f000091,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\e4afb2298a5156646486b31bbd9f0f032d9348de9287102a27ee7a3fc71f69e3.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000056,mlaad_tiny::en::emerald_city_of_oz_07_f000056,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e4afb2298a5156646486b31bbd9f0f032d9348de9287102a27ee7a3fc71f69e3,mlaad_tiny::en::emerald_city_of_oz_07_f000056,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000056.wav,e4afb2298a5156646486b31bbd9f0f032d9348de9287102a27ee7a3fc71f69e3,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_07,emerald_city_of_oz_07_f000056,emerald_city_of_oz_07_f000056,mlaad_tiny::en::emerald_city_of_oz_07_f000056,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\d323854605f809037752c15ce3e1717b4978328fcfd93b27c2078e6775eb1764.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000058,mlaad_tiny::en::emerald_city_of_oz_07_f000058,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d323854605f809037752c15ce3e1717b4978328fcfd93b27c2078e6775eb1764,mlaad_tiny::en::emerald_city_of_oz_07_f000058,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000058.wav,d323854605f809037752c15ce3e1717b4978328fcfd93b27c2078e6775eb1764,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_07,emerald_city_of_oz_07_f000058,emerald_city_of_oz_07_f000058,mlaad_tiny::en::emerald_city_of_oz_07_f000058,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000059,mlaad_tiny::en::emerald_city_of_oz_08_f000059,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e,mlaad_tiny::en::emerald_city_of_oz_08_f000059,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000059.wav,64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_08,emerald_city_of_oz_08_f000059,emerald_city_of_oz_08_f000059,mlaad_tiny::en::emerald_city_of_oz_08_f000059,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000073,mlaad_tiny::en::emerald_city_of_oz_08_f000073,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195,mlaad_tiny::en::emerald_city_of_oz_08_f000073,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000073.wav,852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_08,emerald_city_of_oz_08_f000073,emerald_city_of_oz_08_f000073,mlaad_tiny::en::emerald_city_of_oz_08_f000073,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_11,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_11_f000090,mlaad_tiny::en::emerald_city_of_oz_11_f000090,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88,mlaad_tiny::en::emerald_city_of_oz_11_f000090,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_11_f000090.wav,c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_11,emerald_city_of_oz_11_f000090,emerald_city_of_oz_11_f000090,mlaad_tiny::en::emerald_city_of_oz_11_f000090,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_12_f000089,mlaad_tiny::en::emerald_city_of_oz_12_f000089,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a,mlaad_tiny::en::emerald_city_of_oz_12_f000089,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000089.wav,14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_12,emerald_city_of_oz_12_f000089,emerald_city_of_oz_12_f000089,mlaad_tiny::en::emerald_city_of_oz_12_f000089,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\4f690d832997c1d555dec24d1e0896bcbd9f10d35e4c273d7155b5d1f7d70a73.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_13,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_13_f000060,mlaad_tiny::en::emerald_city_of_oz_13_f000060,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4f690d832997c1d555dec24d1e0896bcbd9f10d35e4c273d7155b5d1f7d70a73,mlaad_tiny::en::emerald_city_of_oz_13_f000060,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_13_f000060.wav,4f690d832997c1d555dec24d1e0896bcbd9f10d35e4c273d7155b5d1f7d70a73,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_13,emerald_city_of_oz_13_f000060,emerald_city_of_oz_13_f000060,mlaad_tiny::en::emerald_city_of_oz_13_f000060,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\1722b9235c88e53e30f161ecdf7d5adb7ae22d6ded36141c8787cdd370d1fae7.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_19_f000084,mlaad_tiny::en::emerald_city_of_oz_19_f000084,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1722b9235c88e53e30f161ecdf7d5adb7ae22d6ded36141c8787cdd370d1fae7,mlaad_tiny::en::emerald_city_of_oz_19_f000084,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_19_f000084.wav,1722b9235c88e53e30f161ecdf7d5adb7ae22d6ded36141c8787cdd370d1fae7,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_19,emerald_city_of_oz_19_f000084,emerald_city_of_oz_19_f000084,mlaad_tiny::en::emerald_city_of_oz_19_f000084,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\04b92241e91508f594c2e6ebc227134809826bf1f8522e7311c12b77cd713f60.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_24,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_24_f000069,mlaad_tiny::en::emerald_city_of_oz_24_f000069,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,04b92241e91508f594c2e6ebc227134809826bf1f8522e7311c12b77cd713f60,mlaad_tiny::en::emerald_city_of_oz_24_f000069,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_24_f000069.wav,04b92241e91508f594c2e6ebc227134809826bf1f8522e7311c12b77cd713f60,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_24,emerald_city_of_oz_24_f000069,emerald_city_of_oz_24_f000069,mlaad_tiny::en::emerald_city_of_oz_24_f000069,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\2ebc5b3e1fa8206e03cbf35f806ced68868409a26e701f255ed038acb4bdcd17.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_29,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_29_f000003,mlaad_tiny::en::emerald_city_of_oz_29_f000003,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2ebc5b3e1fa8206e03cbf35f806ced68868409a26e701f255ed038acb4bdcd17,mlaad_tiny::en::emerald_city_of_oz_29_f000003,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_29_f000003.wav,2ebc5b3e1fa8206e03cbf35f806ced68868409a26e701f255ed038acb4bdcd17,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_29,emerald_city_of_oz_29_f000003,emerald_city_of_oz_29_f000003,mlaad_tiny::en::emerald_city_of_oz_29_f000003,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\92fb422cf8a56a96b57b8f4efa221cb463e3965d364ad692f57778986a72eb47.wav,0,0,0,1,0,mlaad::hunters_space_01,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_01_f000007,mlaad_tiny::en::hunters_space_01_f000007,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,92fb422cf8a56a96b57b8f4efa221cb463e3965d364ad692f57778986a72eb47,mlaad_tiny::en::hunters_space_01_f000007,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_01_f000007.wav,92fb422cf8a56a96b57b8f4efa221cb463e3965d364ad692f57778986a72eb47,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_01,hunters_space_01_f000007,hunters_space_01_f000007,mlaad_tiny::en::hunters_space_01_f000007,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\417365b6e5d07d9d6048566fdea4a362da264cece971e7a77e8641a7462d479d.wav,0,0,0,1,0,mlaad::hunters_space_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000074,mlaad_tiny::en::hunters_space_05_f000074,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,417365b6e5d07d9d6048566fdea4a362da264cece971e7a77e8641a7462d479d,mlaad_tiny::en::hunters_space_05_f000074,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000074.wav,417365b6e5d07d9d6048566fdea4a362da264cece971e7a77e8641a7462d479d,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_05,hunters_space_05_f000074,hunters_space_05_f000074,mlaad_tiny::en::hunters_space_05_f000074,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\50ea3eab3ff1381a8cf1ee04a99a27c5724e77554192843fdb05b1e9fd2f960a.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000014,mlaad_tiny::en::hunters_space_06_f000014,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,50ea3eab3ff1381a8cf1ee04a99a27c5724e77554192843fdb05b1e9fd2f960a,mlaad_tiny::en::hunters_space_06_f000014,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000014.wav,50ea3eab3ff1381a8cf1ee04a99a27c5724e77554192843fdb05b1e9fd2f960a,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_06,hunters_space_06_f000014,hunters_space_06_f000014,mlaad_tiny::en::hunters_space_06_f000014,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\3810804a5e4a5325c424f25728bb269bca3106804cc16542a7315bf5f1d0bc98.wav,0,0,0,1,0,mlaad::hunters_space_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_07_f000061,mlaad_tiny::en::hunters_space_07_f000061,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,3810804a5e4a5325c424f25728bb269bca3106804cc16542a7315bf5f1d0bc98,mlaad_tiny::en::hunters_space_07_f000061,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_07_f000061.wav,3810804a5e4a5325c424f25728bb269bca3106804cc16542a7315bf5f1d0bc98,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_07,hunters_space_07_f000061,hunters_space_07_f000061,mlaad_tiny::en::hunters_space_07_f000061,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\c415db5e9c30123c7638a8bc79ce0e532ff1e6dd502400fb0b409c77b6c5d96d.wav,0,0,0,1,0,mlaad::hunters_space_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_08_f000081,mlaad_tiny::en::hunters_space_08_f000081,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c415db5e9c30123c7638a8bc79ce0e532ff1e6dd502400fb0b409c77b6c5d96d,mlaad_tiny::en::hunters_space_08_f000081,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000081.wav,c415db5e9c30123c7638a8bc79ce0e532ff1e6dd502400fb0b409c77b6c5d96d,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_08,hunters_space_08_f000081,hunters_space_08_f000081,mlaad_tiny::en::hunters_space_08_f000081,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5.wav,0,0,0,1,0,mlaad::hunters_space_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_12_f000017,mlaad_tiny::en::hunters_space_12_f000017,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5,mlaad_tiny::en::hunters_space_12_f000017,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_12_f000017.wav,4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_12,hunters_space_12_f000017,hunters_space_12_f000017,mlaad_tiny::en::hunters_space_12_f000017,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976.wav,0,0,0,1,0,mlaad::hunters_space_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_17_f000018,mlaad_tiny::en::hunters_space_17_f000018,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976,mlaad_tiny::en::hunters_space_17_f000018,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_17_f000018.wav,606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_17,hunters_space_17_f000018,hunters_space_17_f000018,mlaad_tiny::en::hunters_space_17_f000018,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\fae077847d8057616eb3379b272ddcb63d40d258ee4ad1ae72eff5f86983b469.wav,0,0,0,1,0,mlaad::hunters_space_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_18_f000010,mlaad_tiny::en::hunters_space_18_f000010,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,fae077847d8057616eb3379b272ddcb63d40d258ee4ad1ae72eff5f86983b469,mlaad_tiny::en::hunters_space_18_f000010,train,not_applicable,not_applicable,,,REAL,,,,,,,,,,,,,train,data\raw\public_v9\mlaad_tiny\original\en\hunters_space_18_f000010.wav,fae077847d8057616eb3379b272ddcb63d40d258ee4ad1ae72eff5f86983b469,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_18,hunters_space_18_f000010,hunters_space_18_f000010,mlaad_tiny::en::hunters_space_18_f000010,none,-1
