path,split,calibration_fold,source,generator,data_role,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0116.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::MusicGen,cal_old,1,0,1,1,1,0.9125822211109447,0.9125822211109447,,False,True,12.6549375,0.7325019836425781,0.9996651411056519,0.7242357730865479,0.9996471405029297,0.701329231262207,0.9997447729110718,0.15883693099021912,0.016465026885271072
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,cal_old,cal_a,split_internal_mix,mix::WF4::AudioLDM2,cal_old,1,1,1,1,1,0.9993999646554967,0.9993999646554967,,False,True,13.3193125,0.7811259031295776,0.44976353645324707,0.7824335098266602,0.45417898893356323,0.9764379262924194,0.12419457733631134,0.8100777864456177,0.03816838935017586
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.11189248434950326,0.11189248434950326,,False,True,7.275,0.7286280989646912,0.8569011688232422,0.7346432209014893,0.8591738939285278,0.9369727373123169,0.9387779235839844,0.6030824780464172,0.4864499866962433
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0002.flac|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,cal_old,1,0,1,1,1,0.13917355587644936,0.13917355587644936,,False,True,8.5710625,0.6523955464363098,0.8290671706199646,0.6593999266624451,0.8263592720031738,0.9568372368812561,0.4505317509174347,0.627151370048523,0.07667908817529678
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0038.flac|data/raw/gtzan_unique_v2/reggae.00075.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,cal_old,0,0,0,1,1,0.16054546257612012,0.16054546257612012,,False,True,32.7651875,0.7337998747825623,1.1269299648120068e-05,0.6942052841186523,1.06742991192732e-05,0.3878050744533539,0.9999799728393555,0.04962042346596718,0.8837735056877136
data/raw/gtzan_unique_v2/rock.00039.wav,cal_old,cal_b,gtzan_real_v2,GTZAN_genre_9,cal_old,0,0,0,0,1,0.3418159712902085,0.3418159712902085,,False,True,30.013375,0.7315780520439148,6.464554189733462e-06,0.7041586637496948,6.110476533649489e-06,0.3738897144794464,0.9999930262565613,0.017342016100883484,0.8355050086975098
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0356.wav,cal_old,cal_c,wavefake_ajay,WF5,cal_old,1,1,0,1,0,0.9986803860400876,0.9986803860400876,,False,True,4.66725,0.7979916334152222,0.5298267006874084,0.7990424633026123,0.5436558127403259,0.9749274253845215,0.13031427562236786,0.7973916530609131,0.030183440074324608
data/raw/gtzan_unique_v2/disco.00022.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_3,cal_old,0,0,0,0,1,0.584399996995349,0.584399996995349,,False,True,30.013375,0.6949787735939026,9.604803199181333e-05,0.6730226278305054,9.214855526806787e-05,0.447103351354599,0.9998111724853516,0.023607073351740837,0.8487314581871033
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0015.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.06390356571062066,0.06390356571062066,,False,True,6.055,0.7420266270637512,0.6863645911216736,0.7486360669136047,0.6965308785438538,0.952080488204956,0.11426688730716705,0.7675854563713074,0.02765773795545101
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0162.wav,cal_old,cal_b,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9440365411796312,0.9440365411796312,,False,True,3.308875,0.7403963208198547,0.5122884511947632,0.7477796077728271,0.5211178660392761,0.960840106010437,0.07533134520053864,0.8689071536064148,0.016870304942131042
data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,cal_old,cal_a,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9501498733125283,0.9501498733125283,,False,True,4.9144375,0.7320345044136047,0.999796450138092,0.7203640937805176,0.999782145023346,0.5506941676139832,0.9998173117637634,0.014232056215405464,0.030446143820881844
data\raw\fake_music_generated\fake_music_MusicGen_0226.wav,cal_old,cal_b,fake_music_generated,MusicGen,cal_old,1,0,1,0,1,0.9437143158285312,0.9437143158285312,,False,True,4.4873125,0.732600212097168,0.9997461438179016,0.7175840735435486,0.9997305274009705,0.5198825597763062,0.9997097849845886,0.013605392538011074,0.02003943920135498
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac|data\raw\fake_music_generated\fake_music_MusicGen_0104.wav,cal_old,cal_b,split_internal_mix,mix::A01::MusicGen,cal_old,1,1,1,1,1,0.9910052505444366,0.9910052505444366,,False,True,5.07025,0.7405418157577515,0.9993076324462891,0.7327939867973328,0.9992719292640686,0.6225245594978333,0.9993168115615845,0.29112479090690613,0.039244066923856735
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/reggae.00026.wav,cal_old,cal_c,split_internal_mix,mix::WF2::GTZAN_genre_8,cal_old,1,1,0,1,1,0.9986322851423544,0.9986322851423544,,False,True,33.6391875,0.7729478478431702,0.26419875025749207,0.7341721057891846,0.268615186214447,0.9523133635520935,0.7114308476448059,0.2698541283607483,0.5842235684394836
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data/raw/gtzan_unique_v2/rock.00008.wav,cal_old,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_9,cal_old,1,1,0,1,1,0.9428969806444872,0.9428969806444872,,False,True,30.013375,0.6611604690551758,0.00809930544346571,0.654524564743042,0.0081226397305727,0.6714272499084473,0.986783504486084,0.47260990738868713,0.5225222706794739
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,cal_old,cal_a,split_internal_mix,mix::WF2::AudioLDM2,cal_old,1,1,1,1,1,0.9979189883336516,0.9979189883336516,,False,True,9.93225,0.7469398379325867,0.49737945199012756,0.7340031266212463,0.5005056858062744,0.9775294065475464,0.0691474974155426,0.8310955762863159,0.015258267521858215
data\raw\fake_music_generated\fake_music_AudioLDM2_0159.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9346406289310607,0.9346406289310607,,False,True,5.0108125,0.7299065589904785,0.9998973608016968,0.7175795435905457,0.9998883008956909,0.5658593773841858,0.9999366998672485,0.011510270647704601,0.029856763780117035
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0042.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,cal_old,0,0,0,1,1,0.6073398267713711,0.6073398267713711,,False,True,33.223375,0.6910740733146667,4.66179262730293e-05,0.673278272151947,4.5348351704888046e-05,0.542102575302124,0.9999291896820068,0.01594194956123829,0.6668079495429993
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,cal_old,cal_c,split_internal_mix,mix::WF3::MusicGen,cal_old,1,1,1,1,1,0.3052730316789944,0.3052730316789944,,False,True,10.0775,0.7462139129638672,0.9987198114395142,0.7475171089172363,0.998664140701294,0.7267433404922485,0.9994540810585022,0.3350144028663635,0.1302177608013153
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8700513.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0091.wav,cal_old,cal_b,split_internal_mix,mix::bonafide::AudioLDM2,cal_old,1,0,1,1,1,0.891841906654049,0.891841906654049,,False,True,5.8320625,0.7317212820053101,0.7820561528205872,0.7352304458618164,0.7866369485855103,0.7384917736053467,0.8951336741447449,0.30327078700065613,0.25976768136024475
data/raw/gtzan_unique_v2/pop.00054.wav,cal_old,cal_c,gtzan_real_v2,GTZAN_genre_7,cal_old,0,0,0,0,1,0.20324592021310103,0.20324592021310103,,False,True,30.0001875,0.7309011816978455,9.727660653879866e-05,0.6974552869796753,9.429535566596314e-05,0.3966485559940338,0.9998972415924072,0.02750224433839321,0.8182024359703064
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0033.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0063.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.7416650181789879,0.7416650181789879,,False,True,8.6513125,0.7301468253135681,0.9998346567153931,0.7336742877960205,0.9998239278793335,0.7276210784912109,0.9999163746833801,0.016433387994766235,0.01618468016386032
data\raw\fake_music_generated\fake_music_MusicGen_0122.wav,cal_old,cal_c,fake_music_generated,MusicGen,cal_old,1,0,1,0,1,0.9462061697495532,0.9462061697495532,,False,True,5.6123125,0.7339178323745728,0.9997991919517517,0.7208857536315918,0.9997857213020325,0.5378684997558594,0.9998019337654114,0.014256334863603115,0.017295408993959427
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044_WF3_1.wav,cal_old,cal_c,wavefake_ajay,WF3,cal_old,1,1,0,1,0,0.9986786923315321,0.9986786923315321,,False,True,8.31275,0.7881424427032471,0.5284792184829712,0.7828112840652466,0.5418603420257568,0.9743624925613403,0.09745334088802338,0.8380040526390076,0.03141520172357559
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0000.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.024452587424532275,0.024452587424532275,,False,True,3.335,0.6957970857620239,0.3873522877693176,0.7085778713226318,0.3783726394176483,0.9512790441513062,0.05908053740859032,0.8618233799934387,0.014193106442689896
data/raw/gtzan_unique_v2/rock.00021.wav,cal_old,cal_b,gtzan_real_v2,GTZAN_genre_9,cal_old,0,0,0,0,1,0.6876766599410281,0.6876766599410281,,False,True,30.013375,0.744274377822876,2.102535745507339e-06,0.7040950059890747,1.9669059838633984e-06,0.3647902011871338,0.9999950528144836,0.03303222730755806,0.8550782203674316
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0116.wav,cal_old,cal_c,split_internal_mix,mix::WF3::MusicGen,cal_old,1,1,1,1,1,0.9121346404205531,0.9121346404205531,,False,True,10.0775,0.7491888999938965,0.9820338487625122,0.7498300075531006,0.9822565317153931,0.859787106513977,0.9560949802398682,0.3908784091472626,0.07309716939926147
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data/raw/gtzan_unique_v2/metal.00050.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_6,cal_old,0,0,0,1,1,0.26867896197924024,0.26867896197924024,,False,True,33.423375,0.731590211391449,1.4152215953799896e-05,0.7013075351715088,1.3177914297557436e-05,0.3525353968143463,0.9999716877937317,0.02934318780899048,0.8522351384162903
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0025.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0277.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.8890079545784679,0.8890079545784679,,False,True,10.5713125,0.7388627529144287,0.9999648928642273,0.7327735424041748,0.9999614357948303,0.6287376880645752,0.999982476234436,0.019214026629924774,0.03461781144142151
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/hiphop.00012.wav,cal_old,cal_a,split_internal_mix,mix::R::GTZAN_genre_4,cal_old,0,0,0,1,1,0.3848235621976231,0.3848235621976231,,False,True,37.288375,0.6489301323890686,1.4925168215995654e-05,0.6452344655990601,1.4302137969934847e-05,0.5784068703651428,0.9999663233757019,0.04374316334724426,0.8673093914985657
data/raw/gtzan_unique_v2/reggae.00070.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_8,cal_old,0,0,0,0,1,0.24061341748991555,0.24061341748991555,,False,True,30.0001875,0.6859716176986694,7.307807391043752e-05,0.670225977897644,6.98187795933336e-05,0.47280725836753845,0.9997532367706299,0.01970243640244007,0.8823652863502502
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav|data/raw/gtzan_unique_v2/metal.00003.wav,cal_old,cal_a,split_internal_mix,mix::WF2::GTZAN_genre_6,cal_old,1,1,0,1,1,0.809939533137907,0.809939533137907,,False,True,33.216125,0.7410607933998108,1.3893059986003209e-05,0.7095887660980225,1.3020335245528258e-05,0.3355071246623993,0.9999740719795227,0.0234589334577322,0.8621940612792969
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.44690701159242463,0.44690701159242463,,False,True,9.365,0.758936882019043,0.9213820099830627,0.7631884813308716,0.9203478693962097,0.9261940717697144,0.8944810032844543,0.4327596127986908,0.3903369903564453
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0021.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,cal_old,cal_c,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.8990626933014536,0.8990626933014536,,False,True,13.554375,0.7555603384971619,0.9935630559921265,0.7558742761611938,0.9936972260475159,0.8862623572349548,0.9897287487983704,0.10551317036151886,0.039066821336746216
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0002.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.017714837545643895,0.017714837545643895,,False,True,6.655,0.7165735363960266,0.5930487513542175,0.7171420454978943,0.6039330959320068,0.9030767679214478,0.121482253074646,0.7976036071777344,0.01932748220860958
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0002.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.05320252640218388,0.05320252640218388,,False,True,2.845,0.6685616374015808,0.4471004605293274,0.6886768937110901,0.4383420944213867,0.9768317341804504,0.06416335701942444,0.841821551322937,0.026232393458485603
data/raw/gtzan_unique_v2/metal.00086.wav,cal_old,cal_b,gtzan_real_v2,GTZAN_genre_6,cal_old,0,0,0,0,1,0.40443287239978454,0.40443287239978454,,False,True,30.0001875,0.6917749047279358,6.043019766366342e-06,0.6702201962471008,5.673457962984685e-06,0.44201770424842834,0.9999893307685852,0.01562904380261898,0.821395218372345
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav,cal_old,cal_a,wavefake_ajay,WF3,cal_old,1,1,0,1,0,0.988696996643231,0.988696996643231,,False,True,6.7570625,0.7931337952613831,0.4781346321105957,0.7980123162269592,0.4867400825023651,0.9859570264816284,0.10881748795509338,0.8366501927375793,0.023277033120393753
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav,cal_old,cal_c,wavefake_ajay,WF2,cal_old,1,1,0,1,0,0.9989328022262622,0.9989328022262622,,False,True,4.0286875,0.7762316465377808,0.5796868205070496,0.7817055583000183,0.5956114530563354,0.9759565591812134,0.10348400473594666,0.8149449229240417,0.026304297149181366
data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,cal_old,cal_c,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.8357039578573596,0.8357039578573596,,False,True,5.42575,0.7323117852210999,0.999847412109375,0.7186834216117859,0.9998350143432617,0.5511875152587891,0.9999032020568848,0.010480418801307678,0.03595549613237381
data\raw\fake_music_generated\fake_music_AudioLDM2_0235.wav,cal_old,cal_a,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9320339167388894,0.9320339167388894,,False,True,4.5689375,0.7343043088912964,0.9991366267204285,0.7234633564949036,0.9991143345832825,0.5820659399032593,0.9991310238838196,0.011599625460803509,0.009045172482728958
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2682925.flac,cal_old,cal_b,asvspoof2019,A02,cal_old,1,1,0,1,0,0.998130177175454,0.998130177175454,,False,True,3.56325,0.6855612397193909,0.5383074283599854,0.7006873488426208,0.5446593761444092,0.9594542980194092,0.055192746222019196,0.7704470753669739,0.01454443484544754
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,cal_old,cal_b,split_internal_mix,mix::WF5::MusicGen,cal_old,1,1,1,1,1,0.9988189076551535,0.9988189076551535,,False,True,13.0059375,0.7926192283630371,0.4943089485168457,0.7715417146682739,0.5040315389633179,0.973702609539032,0.10582758486270905,0.793837308883667,0.022196736186742783
data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,cal_old,cal_c,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.8901543769891731,0.8901543769891731,,False,True,4.486625,0.7351884245872498,0.9995614886283875,0.7210633754730225,0.9995405673980713,0.5439445972442627,0.9995367527008057,0.010519701987504959,0.009853377938270569
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.9000788650438478,0.9000788650438478,,False,True,12.97825,0.7451832294464111,0.996048629283905,0.7488044500350952,0.996086597442627,0.8740353584289551,0.9948906898498535,0.13707739114761353,0.03826526924967766
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,cal_old,cal_b,split_internal_mix,mix::WF5::MusicGen,cal_old,1,1,1,1,1,0.9902312349087821,0.9902312349087821,,False,True,13.732625,0.7920247316360474,0.5672616362571716,0.7710342407226562,0.5747014284133911,0.9785933494567871,0.15818257629871368,0.7572264671325684,0.08306959271430969
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,cal_old,cal_a,split_internal_mix,mix::WF5::GTZAN_genre_2,cal_old,1,1,0,1,1,0.929029333168726,0.929029333168726,,False,True,38.518875,0.7673318982124329,0.22647494077682495,0.7294576168060303,0.22809229791164398,0.8971848487854004,0.7150304913520813,0.28138455748558044,0.5898433327674866
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data/raw/gtzan_unique_v2/hiphop.00053.wav,cal_old,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_4,cal_old,1,1,0,1,1,0.9977498287551436,0.9977498287551436,,False,True,36.5453125,0.7864475250244141,0.31715071201324463,0.7381205558776855,0.3216799795627594,0.9718645215034485,0.6934989094734192,0.3652341067790985,0.5809689164161682
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269.wav,cal_old,cal_c,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9996740218486466,0.9996740218486466,,False,True,2.809625,0.7211250066757202,0.5013207197189331,0.732343316078186,0.5037334561347961,0.9799749255180359,0.07063255459070206,0.79596346616745,0.02828824147582054
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00069.wav,cal_old,cal_a,split_internal_mix,mix::R::GTZAN_genre_6,cal_old,0,0,0,1,1,0.8152392049189796,0.8152392049189796,,False,True,37.7751875,0.7128739953041077,1.594479044797481e-06,0.6859714388847351,1.4887859833834227e-06,0.403725266456604,0.9999978542327881,0.01796659827232361,0.8002498745918274
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4252818.flac|data/raw/gtzan_unique_v2/rock.00007.wav,cal_old,cal_b,split_internal_mix,mix::A01::GTZAN_genre_9,cal_old,1,1,0,1,1,0.41779638083291554,0.41779638083291554,,False,True,32.9879375,0.697746992111206,2.3127388431021245e-06,0.6807705163955688,2.175783038182999e-06,0.5112468600273132,0.9999958872795105,0.019647536799311638,0.8510260581970215
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0420.wav,cal_old,cal_b,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9916268525463844,0.9916268525463844,,False,True,3.1463125,0.7458165884017944,0.539142370223999,0.7559362649917603,0.5427872538566589,0.9794531464576721,0.12508709728717804,0.8894779682159424,0.014769627712666988
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav,cal_old,cal_a,wavefake_ajay,R,cal_old,0,0,0,1,0,0.4506186213739536,0.4506186213739536,,False,True,7.275,0.7543628215789795,0.5538536906242371,0.7631182074546814,0.5584785342216492,0.9589158296585083,0.13386471569538116,0.8064289689064026,0.0312526598572731
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.02314103878202281,0.02314103878202281,,False,True,13.124375,0.7612618803977966,0.502090573310852,0.7524067163467407,0.5044509172439575,0.9831254482269287,0.09884040057659149,0.7496669292449951,0.03981507942080498
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.027032854078338994,0.027032854078338994,,False,True,4.175,0.7238482236862183,0.6573506593704224,0.7339551448822021,0.6632371544837952,0.9576936364173889,0.17258410155773163,0.7168346047401428,0.024398814886808395
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,cal_old,1,0,1,1,1,0.9551519331578793,0.9551519331578793,,False,True,4.349375,0.7182145714759827,0.998955488204956,0.7018573880195618,0.9989163875579834,0.474631667137146,0.9990925788879395,0.31722885370254517,0.10673785209655762
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,cal_old,1,0,1,1,1,0.9205249986088141,0.9205249986088141,,False,True,6.769375,0.7425689101219177,0.9996993541717529,0.7500936388969421,0.9996824264526367,0.7948569059371948,0.9998421669006348,0.011557675898075104,0.08570288121700287
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,cal_old,cal_a,split_internal_mix,mix::WF2::AudioLDM2,cal_old,1,1,1,1,1,0.4831308082708214,0.4831308082708214,,False,True,5.8966875,0.7326020002365112,0.9994553923606873,0.7297390103340149,0.9994258880615234,0.6665665507316589,0.9995893836021423,0.30234912037849426,0.03816941753029823
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,cal_old,cal_c,split_internal_mix,mix::WF3::AudioLDM2,cal_old,1,1,1,1,1,0.9524646440365236,0.9524646440365236,,False,True,15.81625,0.7484168410301208,0.9980171918869019,0.7469184994697571,0.9980058670043945,0.7538110017776489,0.9973347187042236,0.11740719527006149,0.012486359104514122
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac|data/raw/gtzan_unique_v2/blues.00062.wav,cal_old,cal_b,split_internal_mix,mix::A01::GTZAN_genre_0,cal_old,1,1,0,1,1,0.7294328772315991,0.7294328772315991,,False,True,30.013375,0.6787402629852295,3.21196457662154e-05,0.6629067659378052,3.147792085655965e-05,0.5265303254127502,0.9999691843986511,0.08519624918699265,0.8621414303779602
data\raw\fake_music_generated\fake_music_AudioLDM2_0087.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9590067656561497,0.9590067656561497,,False,True,5.058875,0.7238807678222656,0.999934196472168,0.7100931406021118,0.9999279975891113,0.5447732210159302,0.9999626874923706,0.015572518110275269,0.03366671875119209
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0014.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.051850025944446175,0.051850025944446175,,False,True,7.5366875,0.709759533405304,0.9942798614501953,0.7223250269889832,0.9943062663078308,0.927055299282074,0.9878941178321838,0.2933335304260254,0.04862106963992119
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7381944.flac,cal_old,cal_b,asvspoof2019,A01,cal_old,1,1,0,1,0,0.9997149326279983,0.9997149326279983,,False,True,4.8399375,0.8515311479568481,0.585640013217926,0.8516613841056824,0.603958010673523,0.991574227809906,0.057010188698768616,0.7678276300430298,0.03760417550802231
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.9571837810312054,0.9571837810312054,,False,True,13.1894375,0.7369006276130676,0.9983667731285095,0.7241934537887573,0.9983424544334412,0.720199465751648,0.9942095279693604,0.23135115206241608,0.02702704817056656
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,cal_old,cal_a,split_internal_mix,mix::R::GTZAN_genre_8,cal_old,0,0,0,1,1,0.08461427752215973,0.08461427752215973,,False,True,37.3751875,0.7207490801811218,4.985697887605056e-05,0.7172365784645081,4.775249180966057e-05,0.7813708186149597,0.9998631477355957,0.020053958520293236,0.8191444873809814
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data/raw/gtzan_unique_v2/blues.00025.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_old,0,0,0,1,1,0.4745476978171942,0.4745476978171942,,False,True,32.759625,0.7016932368278503,0.0026275445707142353,0.6990536451339722,0.0026124983560293913,0.6239540576934814,0.9921681880950928,0.24491290748119354,0.7879393696784973
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.011838309803931897,0.011838309803931897,,False,True,2.575,0.6573323011398315,0.43878743052482605,0.672766923904419,0.42862987518310547,0.9578253030776978,0.060729529708623886,0.8233163356781006,0.037709981203079224
data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,cal_old,cal_a,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9396449651246204,0.9396449651246204,,False,True,5.388,0.7361626625061035,0.9999397993087769,0.7231892347335815,0.9999339580535889,0.5653175711631775,0.999962329864502,0.01167998556047678,0.019149135798215866
