path,label,content_group,source,dataset,extension,codec,augment,channel_policy,sample_rate,duration,bytes_per_second,rms,silence_ratio,clipping_ratio,zcr,spectral_centroid,spectral_rolloff,spectral_flatness,high_frequency_ratio
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8.wav,0,emerald_city_of_oz_17_f000017,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,13.029875,32003.37685511181,0.082414910197258,0.0858125,0.0,0.15395553055516492,1472.4764655335753,775.0,0.26778159307739435,0.004802358589929712
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3.wav,1,emerald_city_of_oz_17_f000017,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,15.381375,32002.860602514404,0.04396451637148857,0.170765625,0.0,0.13709589212331444,2623.9149141239122,1636.75,0.6459934254429406,0.09099731852628898
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6a0e4d51f4e8e9b831061206971679ab54aa672957d1324263cfc2d68b95acce.wav,0,hunters_space_04_f000021,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.579875,32005.12827984091,0.042558617889881134,0.176171875,0.0,0.13301770340161564,2278.110467951968,1201.5,0.5178533355938614,0.0513550783615442
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\00d8cb49189c7e78743e6880682242b3a6804888d8eae59d2f72f83b06ca290c.wav,1,hunters_space_04_f000021,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.87475,32004.957886137636,0.04510028660297394,0.441609375,0.0,0.20478444975702745,2399.204552539674,594.75,0.5772086551054227,0.03592131447951864
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\637d53f8c414c1cfa109b0fb9f30db7bda19e82055581002ce20973bd9a65b8a.wav,0,hunters_space_06_f000036,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.299875,32005.3012846579,0.07541496306657791,0.133984375,0.0,0.12643947561680652,1722.8389667890474,621.25,0.40823295621503025,0.012901533303352036
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e16999ed685c420b420de20c76b0f9553024fed246575dcb1f52a7fc8defe84d.wav,1,hunters_space_06_f000036,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,15.36,32002.864583333336,0.021758364513516426,0.51353125,0.0,0.30448913264269756,1760.5763412695585,833.75,0.4361717681602968,0.010405948758548125
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6b5a0de37c4c27471891f453262369d8d6448d8b0db2a6cdba824cacf11f6293.wav,0,hunters_space_08_f000103,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.889875,32008.99818502518,0.050783056765794754,0.1270625,0.0,0.13475210550164846,1829.2629029001519,943.5,0.42512740069633664,0.02010870408903321
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ed647d46fa8d2f59a6303e3d811760feb79204683e5f99aec43d15286464ab60.wav,1,hunters_space_08_f000103,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.5680625,32007.9022101494,0.09633171558380127,0.148046875,0.0,0.13742402225034767,1994.8825751192335,348.25,0.401651668386084,0.011562256483822683
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d4de18d619e16c96344e8d16314e784ceddf1952a1c03fe555a17340b91e93d6.wav,0,hunters_space_10_f000106,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.149875,32007.154616963762,0.051332611590623856,0.11659375,0.0,0.1170799543742871,2272.764241585442,620.25,0.47406642425000145,0.036438575947120556
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4fa4a0468e1925a70cad27fa7c12950df388a9658a0165454f6eb8715b57a9e3.wav,1,hunters_space_10_f000106,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.229375,32007.063308919434,0.0638653114438057,0.407671875,0.0,0.215143986624791,1833.0638561404025,1387.5,0.4461988331707167,0.011072168617483277
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\56ce73e6ac809a70d95b0f2fbdbcb1925896682791791a8ae10212e4908fa1ad.wav,0,dorothy_and_wizard_oz_09_f000123,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.019875,32006.26791787603,0.0672428086400032,0.170515625,0.0,0.11343927248863263,1281.5402384382357,676.75,0.17593500829856132,0.0008738192870165938
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\fafcd9d171cbf735019542de8739aa6d92628976beb419c3e4f60df28c023c87.wav,1,dorothy_and_wizard_oz_09_f000123,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.03025,32014.520254104445,0.08114397525787354,0.4366875,0.0,0.13815840872513632,1790.7763122142778,1046.25,0.3278137371532551,0.011362509722955452
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d752957a755ae51a4ec1c4e87799ef238444dad34ea697bc0e1f50cd01e86997.wav,0,emerald_city_of_oz_07_f000047,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.359875,32010.09203245506,0.07743505388498306,0.217046875,0.0,0.11068922951921124,1466.686081665139,1126.5,0.22686759450176705,0.0023160472489610717
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\757f05fface8435c4fe70efa90822a2f892e27d696107d49221fd8a8d3d83aec.wav,1,emerald_city_of_oz_07_f000047,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.03025,32014.520254104445,0.08365296572446823,0.427796875,0.0,0.08837638088095126,1497.5600840681686,588.75,0.26424848171076704,0.004313655869007504
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2fc8203fc4c4ffda449937743c1e76beaf70ca92c0f58943e443039013132b5d.wav,0,emerald_city_of_oz_09_f000074,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.579875,32004.158839305757,0.08892563730478287,0.16809375,0.0,0.14218972171440178,1316.9022780988637,746.0,0.18018504474397173,0.0022420280472789534
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d0e2c2f3cd77dca408a928f68f0bedfd9dcedb043eabcacb48dfcd9015373047.wav,1,emerald_city_of_oz_09_f000074,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.204375,32013.731226838307,0.06341046839952469,0.428203125,0.0,0.14359599368740136,1897.518454102481,1397.75,0.3503658226872519,0.019237097786092616
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2b5ecce6c25bc3299bd85032f10852e65f61b0e74d9555ff25fdc01b73290e7e.wav,0,emerald_city_of_oz_11_f000043,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.419875,32009.955032664948,0.07840923964977264,0.199203125,0.0,0.10256410256410256,1339.6527788434819,785.0,0.16759751958264466,0.001389381017962628
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\bd12d0bcf30c32cfffae653067860720a0bcd6d16c532c28992322151b03f821.wav,1,emerald_city_of_oz_11_f000043,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.44975,32017.96101643025,0.06995626538991928,0.483515625,0.0,0.0716886201346896,1480.6221593124574,723.25,0.26620738148768397,0.003150602137985414
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b7e4335212fcaa40535283c596a22b746485144a80d75d898c988ea24491b3bd.wav,0,hunters_space_02_f000090,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.049875,32004.37816390751,0.05159829556941986,0.047421875,0.0,0.1138611540805325,2138.7290958333742,1488.5,0.489140882000092,0.03146588831193126
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4a785bdce38b44bdf1fb98c52c3f3d48b937c315aecea773fd7f41973045c80c.wav,1,hunters_space_02_f000090,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.1463125,32013.984624858465,0.07623136043548584,0.3691875,0.0,0.1568462007218863,1915.5590175293796,605.0,0.3805932379891926,0.01435639990258176
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\88d61dd130f028217b3e1ee133b09bc63fbc330a1a00c42f2ebe649d3ea2f8bd.wav,0,hunters_space_07_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.929875,32004.927280617034,0.06950487196445465,0.2010625,0.0,0.09411084548196065,1587.969206034515,854.25,0.3521848125509692,0.009774544213960045
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\eaa6e1137067d0e8b3d50e9b48b55c279f667dc7294d2f96ae61c6da383f50bb.wav,1,hunters_space_07_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.7748125,32015.856927269862,0.07304023206233978,0.43125,0.0,0.1157830591102986,1789.0880858017383,831.0,0.3497928516115907,0.014571647492049004
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ea007bb9432fc31fd5572b7c9a1e205fbc6e706024580d932d17397d46e1d3e9.wav,0,hunters_space_18_f000024,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.885875,32004.45079469445,0.05692431330680847,0.153984375,0.0,0.11939249050766418,1951.4309998261986,1327.0,0.45756579752796017,0.02795217996509699
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\887b0b56b72d4ce94e1c4fdbdae3f214bc1d912d3e4ec6a7e930744e6733804b.wav,1,hunters_space_18_f000024,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.61225,32016.843717102114,0.04631764814257622,0.462453125,0.0,0.08715761183768496,1542.632888004467,383.0,0.282607054245354,0.003756176810759586
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6fdc9c20c865567b32943f5976c7e25db244b72c4c47163b5106140a61ad3a85.wav,0,jane_eyre_04_f000253,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.679875,32004.545513242683,0.03873814642429352,0.055390625,0.0,0.11950186721667526,1842.1113549360134,983.0,0.3918468101466435,0.013928658281174944
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f6acabe13ed3fc3ef5d04eb763200df9a1f026349df30086e8c914cfc478b644.wav,1,jane_eyre_04_f000253,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.1695625,32013.88204207994,0.03697519749403,0.343046875,0.0,0.12778324661322832,2296.9748347319046,995.25,0.4218223782988148,0.04240954707004318
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\75d6550bafded7de3c3855c2258661f3caa6d736113587d28097859fe5ba4a9b.wav,0,jane_eyre_05_f000054,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.039875,32005.47272190177,0.0416785329580307,0.040875,0.0,0.12470507351677369,1665.9609494693525,957.25,0.37388157815090123,0.011324634490353947
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\47a19a43b76ca89e9957cdcc3e2515f4083593d1134113c2564466fbebbdde5a.wav,1,jane_eyre_05_f000054,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.809625,32015.660452907417,0.0682186707854271,0.45134375,0.0,0.13434584915389303,2476.1091330868594,1290.75,0.4562394554180876,0.062422926835538364
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\fd2ecc3c809e76941dba8169001f07e47a7faedced9dd955e0c72179da751dd6.wav,0,jane_eyre_05_f000097,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.129875,32010.654075486545,0.06711677461862564,0.26646875,0.0,0.08950139845935093,1530.2338155841526,924.0,0.28384551147327963,0.0068347507885048835
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\fa3ae92a1cc4abcbe61c9c635a87a8947df11526b65a20a89fb5ed7a02cea6c7.wav,1,jane_eyre_05_f000097,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.3104375,32019.04401222712,0.06272927671670914,0.567125,0.0,0.09600150002343787,1080.035848950646,826.5,0.16413812115944906,0.0010149672822533289
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e17736077ec8d69fb11a976a1de6ef5c4c9183a3d84daf158dfe40213d540456.wav,0,dorothy_and_wizard_oz_06_f000040,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.919875,32003.691313877036,0.0571264810860157,0.1933125,0.0,0.20155002421912843,1521.6930029686275,855.0,0.2797787648421338,0.0035624809231173797
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c390adb21c5966f149d66bfe287d4425cfbbc96dc397ff726c02ad68b79c62b0.wav,1,dorothy_and_wizard_oz_06_f000040,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.477125,32003.833712711155,0.03355071693658829,0.28890625,0.0,0.18140908451694557,1736.8939308999634,1578.5,0.39212582149495284,0.010529438849125203
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d1066c6cdd7122c62e1d10c9bdad18e216b31f6c671fa61c78352a56c2111933.wav,0,dorothy_and_wizard_oz_12_f000027,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.399875,32004.680913310018,0.05465144291520119,0.16775,0.0,0.1679401240644385,1403.5307418169975,1033.25,0.2372619055580512,0.003664046072388163
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4f7ad2f3c351088cd95b331856c961fb67cfe292295108290c3a153200678c2b.wav,1,dorothy_and_wizard_oz_12_f000027,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.27275,32005.31866670696,0.04926031455397606,0.29971875,0.0,0.19519054985234144,2121.835019656018,1435.75,0.5500071973502292,0.03838918284888116
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\26cb9ad54c53f68d0db517316d5559d298e7408eb684212ed8f3f8aeabc783ab.wav,0,emerald_city_of_oz_09_f000109,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.689875,32006.577103458585,0.09046877920627594,0.17503125,0.0,0.11737683401303145,1353.7561529096672,1307.75,0.14322195620598693,0.000856018691221826
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\85e0d1c2c634cc3e2b9ee056f432cb7267615829a3206fa156a9b11fc2943335.wav,1,emerald_city_of_oz_09_f000109,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.0684375,32008.68117639805,0.08493167906999588,0.063140625,0.0,0.10172033938030282,1660.0272874922318,629.75,0.4128761872525714,0.00864305541146781
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c7ebd83e8e9bc0ac89d3d9e440d12707af460d40b381e19b71e562e75bbbf8c9.wav,0,emerald_city_of_oz_10_f000117,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.639875,32004.135386928887,0.08148262649774551,0.207484375,0.0,0.17094017094017094,1467.97765133041,1099.25,0.2485935471369425,0.003820294203698268
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\71d66d21d944448c77b45c1971c8cd1f9a4b8bdfe0a17e1a509b71a7b0dc7042.wav,1,emerald_city_of_oz_10_f000117,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.3223125,32006.95947882994,0.039295461028814316,0.07728125,0.0,0.2703010984546634,2566.9818393248543,1658.5,0.5748454602990963,0.05131266962005501
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e98c0d7aa1bf8d1ed68572eec9243f3c0a6948338b75ee1392c667fac1314024.wav,0,emerald_city_of_oz_12_f000086,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.949875,32004.42216610761,0.08022966980934143,0.14359375,0.0,0.16678385599774997,1375.8837722570827,827.0,0.2050482588625727,0.0011723570419777541
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\96b9cef6f6848cd4c01a5db48fbad6502200469926ca9e939ef369cd4f91de91.wav,1,emerald_city_of_oz_12_f000086,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.3191875,32005.288978040222,0.12831321358680725,0.113203125,0.0,0.12175190237347458,1323.4931763984284,1124.75,0.2417469251253137,0.0021873478307696953
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f51cf322498cad388378bf981ec57f1bc8b4d35705e7f76116f7c4e000eef26a.wav,0,emerald_city_of_oz_22_f000076,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.339875,32006.940199925077,0.0653994008898735,0.09459375,0.0,0.13276769949530462,1486.2747764579722,1147.0,0.2702991581539098,0.0034405977101050565
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\a227dad3c2bf598421cd94edeade1f7e0a5544336729e55bda21901d572bdd9e.wav,1,emerald_city_of_oz_22_f000076,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.114875,32008.602360761506,0.1534326672554016,0.06134375,0.0,0.11470491726433225,1491.560065465747,781.5,0.3727158341743681,0.0051124568531914286
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f45b1e80e91cf897ca1a5c92fd18bc535621197c8b590aa60a2abccc5c166815.wav,0,emerald_city_of_oz_29_f000057,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.859875,32005.59805340416,0.06512424349784851,0.216171875,0.0,0.17401834403662558,1509.468770616306,863.5,0.2532171090924568,0.0026188485577333864
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\80527a80ff03bdc62607e741a67a8f1556fae7d4a9181ce16bd5b5ecfbe20aba.wav,1,emerald_city_of_oz_29_f000057,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.3223125,32006.95947882994,0.133870467543602,0.292125,0.0,0.09353271144861638,1292.3248265004113,971.5,0.2809931576731249,0.0019287062568771223
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\319e3dc922ae20bccd31ec0405ef5152c0991a5c6542a7e7a2521809d63b48f3.wav,0,hunters_space_02_f000038,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.979875,32004.408872856624,0.04550732299685478,0.175578125,0.0,0.11176737136517759,2534.7896058538636,869.5,0.5267176960472655,0.07488450829013872
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\5c8f5a0758ee9efeacad965d9414ae450fa60c0576d769c26dc55731208f73d5.wav,1,hunters_space_02_f000038,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.758875,32004.508716424793,0.05986092984676361,0.149671875,0.0,0.139283426303536,1597.291593823279,585.75,0.3988820518922881,0.011277456364509799
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\25675a4de3621e926ba2eec4e2d73c12229fe37053244415d0143ac53c0ef054.wav,0,hunters_space_12_f000054,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.569875,32007.8996386813,0.08872859179973602,0.210953125,0.0,0.15098673416772138,1855.9690422747362,2134.25,0.3832727308992783,0.013092327261453963
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\84b8ad0fbe8eb2c9cc71479c2862c8a7f2f33acb55f94523674dcf4d03001f79.wav,1,hunters_space_12_f000054,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.1860625,32010.511070964658,0.18100802600383759,0.069859375,0.0,0.109970468288567,1249.952705160891,671.25,0.28789737465052556,0.0033517974390244124
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b3b9e6dca72b02e94c0258ffa2877cce3df4d1f24b456ae4d61e62a5129ebd4c.wav,0,jane_eyre_01_f000012,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.589875,32012.256694174586,0.03217652440071106,0.37840625,0.0,0.09397021828466069,2088.0459626577613,986.25,0.44594772190815873,0.02678839584612729
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c1953636c6e3fd41e490e59e2cc5ff9621520aeb5a50827e1c73615d7fa8f767.wav,1,jane_eyre_01_f000012,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.8393125,32015.496709150542,0.052158694714307785,0.492125,0.0,0.12792387381052828,3562.5768172443018,5789.5,0.6525638915970453,0.2693905656753063
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\a63473854f8275fdd85cc81d4830a4b6e78f6d19e1141466539425336f5ef1d9.wav,0,dorothy_and_wizard_oz_03_f000061,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.769875,32004.503640015864,0.06769857555627823,0.188203125,0.0,0.15243988187315427,1505.9648332624188,1023.75,0.25957925634107376,0.002666922464990869
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\92de3a8be3066bc4e6282e8ec2cdf27df36b03789fca701ebdac98607f423ae7.wav,1,dorothy_and_wizard_oz_03_f000061,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.56,32005.140186915887,0.06598970293998718,0.0803125,0.0,0.10704854763355677,1534.9381706067004,1124.25,0.32481981884305233,0.006241535822863456
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\79867fd33185f59959a75473b0a962f84316661b0118b2c55ffcc17e726a1402.wav,0,dorothy_and_wizard_oz_11_f000069,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.929875,32004.431072898704,0.04968196898698807,0.15153125,0.0,0.11759558743105361,1384.2527816688787,766.5,0.20436362802742672,0.0017165647944945048
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\17e374042bbbbd7c23658b573bae910f292683f6d789947cf72c31f8e6f80d9e.wav,1,dorothy_and_wizard_oz_11_f000069,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.04,32004.86725663717,0.09499596804380417,0.0391875,0.0,0.060782199721870656,1240.9230423432432,584.0,0.2876131401853187,0.0014659866086148884
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\058a55fc3be7c7c47dde1cd368b4c4f0c58f5a1d461e94e350fe5874eef0e2b5.wav,0,emerald_city_of_oz_10_f000012,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.539875,32007.942417473318,0.07545202225446701,0.06246875,0.0,0.15058047781996595,1525.919042418764,1325.75,0.26071595115257645,0.003907499108792229
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\889f79688d482b779072cfa50fb817646df434ae00d3c22d9d34db00819dd4a5.wav,1,emerald_city_of_oz_10_f000012,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.16,32008.527131782947,0.032609425485134125,0.220375,0.0,0.15337739652182064,1724.5475242975226,1255.0,0.34808536895027914,0.02498855626495963
