path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,partial_fake_ratio,partial_fake_position,partial_crossfade_sec
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\ea9233246d838a070ee98bd38c67eb9df2b18393a0c78ea5d96ffa98a22ef1ac.wav,1,0,1,0,1,fma_artist_19189,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_111819,partial::music::fma_111819::fma_111819,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013,echoes_fma::111819,partial_fake,ATA,real,partial::music::fma_111819::fma_111819,partial::Echoes::diffrhythm,APPROVED,fma_111819|fma_111819,ABSENT,fma_111819|fma_111819,ABSENT,fma_111819|fma_111819,ABSENT,Echoes::diffrhythm,fma_111819,fma_111819,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_111819.mp3,a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.05,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96.wav,0,0,0,0,1,fma_artist_19189,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_111819,partial::music::fma_111819::fma_114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013,echoes_fma::111819,partial_real_control,ATA,real,partial::music::fma_111819::fma_114004,REAL_CONTROL,APPROVED,fma_111819|fma_114004,ABSENT,fma_111819|fma_114004,ABSENT,fma_111819|fma_114004,ABSENT,REAL_CONTROL,fma_111819,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_111819.mp3,a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.05,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\3850209a61fd8257c6317b315200257084eb7442e850a28d63e9fac639464ff8.wav,1,0,1,0,1,fma_artist_10397,partial::Echoes::brev,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114004,partial::music::fma_114004::fma_114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96,echoes_fma::114004,partial_fake,TTA,real,partial::music::fma_114004::fma_114004,partial::Echoes::brev,APPROVED,fma_114004|fma_114004,ABSENT,fma_114004|fma_114004,ABSENT,fma_114004|fma_114004,ABSENT,Echoes::brev,fma_114004,fma_114004,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114004.mp3,e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.05,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc.wav,0,0,0,0,1,fma_artist_10397,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114004,partial::music::fma_114004::fma_114244,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96,echoes_fma::114004,partial_real_control,TTA,real,partial::music::fma_114004::fma_114244,REAL_CONTROL,APPROVED,fma_114004|fma_114244,ABSENT,fma_114004|fma_114244,ABSENT,fma_114004|fma_114244,ABSENT,REAL_CONTROL,fma_114004,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114004.mp3,e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.05,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\23c7cbbf902c33505983445c7fc2630a4e459a85f8f55161396c426246d43ccd.wav,1,0,1,0,1,fma_artist_19475,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114244,partial::music::fma_114244::fma_114244,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc,echoes_fma::114244,partial_fake,ATA,real,partial::music::fma_114244::fma_114244,partial::Echoes::diffrhythm,APPROVED,fma_114244|fma_114244,ABSENT,fma_114244|fma_114244,ABSENT,fma_114244|fma_114244,ABSENT,Echoes::diffrhythm,fma_114244,fma_114244,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114244.mp3,7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.1,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea.wav,0,0,0,0,1,fma_artist_19475,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114244,partial::music::fma_114244::fma_114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc,echoes_fma::114244,partial_real_control,ATA,real,partial::music::fma_114244::fma_114396,REAL_CONTROL,APPROVED,fma_114244|fma_114396,ABSENT,fma_114244|fma_114396,ABSENT,fma_114244|fma_114396,ABSENT,REAL_CONTROL,fma_114244,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114244.mp3,7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.1,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\3b57be7170b7a98e55980799e683533f7fa200ea31e47501ef51eeb989ca2cb9.wav,1,0,1,0,1,fma_artist_19498,partial::Echoes::acestep,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114396,partial::music::fma_114396::fma_114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,echoes_fma::114396,partial_fake,TTA,real,partial::music::fma_114396::fma_114396,partial::Echoes::acestep,APPROVED,fma_114396|fma_114396,ABSENT,fma_114396|fma_114396,ABSENT,fma_114396|fma_114396,ABSENT,Echoes::acestep,fma_114396,fma_114396,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114396.mp3,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.1,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2.wav,0,0,0,0,1,fma_artist_19498,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_114396,partial::music::fma_114396::fma_118048,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,echoes_fma::114396,partial_real_control,TTA,real,partial::music::fma_114396::fma_118048,REAL_CONTROL,APPROVED,fma_114396|fma_118048,ABSENT,fma_114396|fma_118048,ABSENT,fma_114396|fma_118048,ABSENT,REAL_CONTROL,fma_114396,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_114396.mp3,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.1,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\2723cb9bebfbd2e2b28c2566129c6682e3918dfa7395b45da9c021f38bc34e11.wav,1,0,1,0,1,fma_artist_19949,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_118048,partial::music::fma_118048::fma_118048,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2,echoes_fma::118048,partial_fake,ATA,real,partial::music::fma_118048::fma_118048,partial::Echoes::diffrhythm,APPROVED,fma_118048|fma_118048,ABSENT,fma_118048|fma_118048,ABSENT,fma_118048|fma_118048,ABSENT,Echoes::diffrhythm,fma_118048,fma_118048,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_118048.mp3,5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.2,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b.wav,0,0,0,0,1,fma_artist_19949,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_118048,partial::music::fma_118048::fma_118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2,echoes_fma::118048,partial_real_control,ATA,real,partial::music::fma_118048::fma_118055,REAL_CONTROL,APPROVED,fma_118048|fma_118055,ABSENT,fma_118048|fma_118055,ABSENT,fma_118048|fma_118055,ABSENT,REAL_CONTROL,fma_118048,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_118048.mp3,5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.2,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\1e8a59203668da52d03a05f385a1dc630023304f94016a4e20484953f6c1fc45.wav,1,0,1,0,1,fma_artist_19949,partial::Echoes::brev,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_118055,partial::music::fma_118055::fma_118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b,echoes_fma::118055,partial_fake,TTA,real,partial::music::fma_118055::fma_118055,partial::Echoes::brev,APPROVED,fma_118055|fma_118055,ABSENT,fma_118055|fma_118055,ABSENT,fma_118055|fma_118055,ABSENT,Echoes::brev,fma_118055,fma_118055,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_118055.mp3,347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.2,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626.wav,0,0,0,0,1,fma_artist_19949,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_118055,partial::music::fma_118055::fma_121722,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b,echoes_fma::118055,partial_real_control,TTA,real,partial::music::fma_118055::fma_121722,REAL_CONTROL,APPROVED,fma_118055|fma_121722,ABSENT,fma_118055|fma_121722,ABSENT,fma_118055|fma_121722,ABSENT,REAL_CONTROL,fma_118055,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_118055.mp3,347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.2,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\2cddf001887e8de8007a9712839e399806726d7b43a68e864994a4d7d33f8890.wav,1,0,1,0,1,fma_artist_20332,partial::Echoes::mubert,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_121722,partial::music::fma_121722::fma_121722,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626,echoes_fma::121722,partial_fake,TTA,real,partial::music::fma_121722::fma_121722,partial::Echoes::mubert,APPROVED,fma_121722|fma_121722,ABSENT,fma_121722|fma_121722,ABSENT,fma_121722|fma_121722,ABSENT,Echoes::mubert,fma_121722,fma_121722,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_121722.mp3,24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.3,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177.wav,0,0,0,0,1,fma_artist_20332,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_121722,partial::music::fma_121722::fma_123920,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626,echoes_fma::121722,partial_real_control,TTA,real,partial::music::fma_121722::fma_123920,REAL_CONTROL,APPROVED,fma_121722|fma_123920,ABSENT,fma_121722|fma_123920,ABSENT,fma_121722|fma_123920,ABSENT,REAL_CONTROL,fma_121722,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_121722.mp3,24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.3,start,0.02
