path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,mix_state,mix_mode,mix_snr_db,mix_crossfade_sec,mix_overlap_fraction,mix_gap_sec,mix_voice_gain_db,mix_music_gain_db
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\cf36ff7fb44000773b0fe53c8f7e3a7d14099712fd7c4713bab861c466d51aae.wav,1,0,1,1,1,mlaad::emerald_city_of_oz_08,MIX::MLAAD_original+Echoes::elevenlabs,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000059,mix::emerald_city_of_oz_08_f000059::fma_149695::12,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e,mlaad_tiny::en::emerald_city_of_oz_08_f000059,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_08_f000059::fma_149695::12,MIX::MLAAD_original+Echoes::elevenlabs,APPROVED,emerald_city_of_oz_08_f000059|fma_149695,emerald_city_of_oz_08_f000059,fma_149695,emerald_city_of_oz_08_f000059,fma_149695,MLAAD_original,Echoes::elevenlabs,emerald_city_of_oz_08_f000059,fma_149695,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000059.wav,64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,music_then_voice,0.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\51a3d1d39ffe9832be66ede38dd42c09dca2e725d5ad66ab1dff6dcce9fdabbd.wav,1,0,1,1,1,mlaad::emerald_city_of_oz_08,MIX::MLAAD_original+Echoes::acestep,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000073,mix::emerald_city_of_oz_08_f000073::fma_5289::13,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195,mlaad_tiny::en::emerald_city_of_oz_08_f000073,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_08_f000073::fma_5289::13,MIX::MLAAD_original+Echoes::acestep,APPROVED,emerald_city_of_oz_08_f000073|fma_5289,emerald_city_of_oz_08_f000073,fma_5289,emerald_city_of_oz_08_f000073,fma_5289,MLAAD_original,Echoes::acestep,emerald_city_of_oz_08_f000073,fma_5289,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000073.wav,852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,partial_overlap,3.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4f567dd04f0efaa89bb8004eb4d944c01b87b4a43bf8602a1d7e54ecbd896c27.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\ea9233246d838a070ee98bd38c67eb9df2b18393a0c78ea5d96ffa98a22ef1ac.wav,1,0,1,1,1,mlaad::jane_eyre_01,MIX::MLAAD_original+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_01_f000039,mix::jane_eyre_01_f000039::fma_111819::14,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4f567dd04f0efaa89bb8004eb4d944c01b87b4a43bf8602a1d7e54ecbd896c27,mlaad_tiny::en::jane_eyre_01_f000039,mixed,not_applicable,not_applicable,mix::jane_eyre_01_f000039::fma_111819::14,MIX::MLAAD_original+Echoes::diffrhythm,APPROVED,jane_eyre_01_f000039|fma_111819,jane_eyre_01_f000039,fma_111819,jane_eyre_01_f000039,fma_111819,MLAAD_original,Echoes::diffrhythm,jane_eyre_01_f000039,fma_111819,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_01_f000039.wav,4f567dd04f0efaa89bb8004eb4d944c01b87b4a43bf8602a1d7e54ecbd896c27,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,crossfade,8.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b49c2faa78c4dbb792a4610b509cc7e78b1d6e4632a9f9c66bd30a7fed8b5a26.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\259add0c900807180f794bd6eb1a647376469b1e56a86500262dacc248aaa164.wav,1,0,1,1,1,mlaad::jane_eyre_02,MIX::MLAAD_original+Echoes::audioldm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_02_f000105,mix::jane_eyre_02_f000105::fma_123920::15,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,b49c2faa78c4dbb792a4610b509cc7e78b1d6e4632a9f9c66bd30a7fed8b5a26,mlaad_tiny::en::jane_eyre_02_f000105,mixed,not_applicable,not_applicable,mix::jane_eyre_02_f000105::fma_123920::15,MIX::MLAAD_original+Echoes::audioldm,APPROVED,jane_eyre_02_f000105|fma_123920,jane_eyre_02_f000105,fma_123920,jane_eyre_02_f000105,fma_123920,MLAAD_original,Echoes::audioldm,jane_eyre_02_f000105,fma_123920,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_02_f000105.wav,b49c2faa78c4dbb792a4610b509cc7e78b1d6e4632a9f9c66bd30a7fed8b5a26,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,simultaneous,-8.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e3ee7f85f3827bf8fbc59c3dbd03e46edc70f4a4b02e6f8c24bf080148fa6836.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\8c07fccc0392da6c98dadce3108362146fcce0a3299e0cf2077bac0de8bacee3.wav,1,0,1,1,1,mlaad::jane_eyre_08,MIX::MLAAD_original+Echoes::producer,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_08_f000060,mix::jane_eyre_08_f000060::fma_140324::16,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e3ee7f85f3827bf8fbc59c3dbd03e46edc70f4a4b02e6f8c24bf080148fa6836,mlaad_tiny::en::jane_eyre_08_f000060,mixed,not_applicable,not_applicable,mix::jane_eyre_08_f000060::fma_140324::16,MIX::MLAAD_original+Echoes::producer,APPROVED,jane_eyre_08_f000060|fma_140324,jane_eyre_08_f000060,fma_140324,jane_eyre_08_f000060,fma_140324,MLAAD_original,Echoes::producer,jane_eyre_08_f000060,fma_140324,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_08_f000060.wav,e3ee7f85f3827bf8fbc59c3dbd03e46edc70f4a4b02e6f8c24bf080148fa6836,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,voice_then_music,-3.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\634c769e93fe8f2f4ea3de6a6a4a6abdf1b4f64189f420341f68a51fcf76bdd2.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\3b1fd0bd440416933bc0eb27866d7e586d84674e8d64ab42636ad1c0839375cc.wav,1,0,1,1,1,mlaad::jane_eyre_12,MIX::MLAAD_original+Echoes::brev,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_12_f000078,mix::jane_eyre_12_f000078::fma_22472::17,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,634c769e93fe8f2f4ea3de6a6a4a6abdf1b4f64189f420341f68a51fcf76bdd2,mlaad_tiny::en::jane_eyre_12_f000078,mixed,not_applicable,not_applicable,mix::jane_eyre_12_f000078::fma_22472::17,MIX::MLAAD_original+Echoes::brev,APPROVED,jane_eyre_12_f000078|fma_22472,jane_eyre_12_f000078,fma_22472,jane_eyre_12_f000078,fma_22472,MLAAD_original,Echoes::brev,jane_eyre_12_f000078,fma_22472,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000078.wav,634c769e93fe8f2f4ea3de6a6a4a6abdf1b4f64189f420341f68a51fcf76bdd2,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,music_then_voice,0.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e31de757c3283b7dbcc0d19c18164dc4b757c26b6c5dd1480390165bfb21026a.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\c7ddac4fe612db5e481aac458c6771b9e2a92fb869d56be862119c27422d77d1.wav,1,0,1,1,1,mlaad::jane_eyre_17,MIX::MLAAD_original+Echoes::acestep,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_17_f000177,mix::jane_eyre_17_f000177::fma_71506::18,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e31de757c3283b7dbcc0d19c18164dc4b757c26b6c5dd1480390165bfb21026a,mlaad_tiny::en::jane_eyre_17_f000177,mixed,not_applicable,not_applicable,mix::jane_eyre_17_f000177::fma_71506::18,MIX::MLAAD_original+Echoes::acestep,APPROVED,jane_eyre_17_f000177|fma_71506,jane_eyre_17_f000177,fma_71506,jane_eyre_17_f000177,fma_71506,MLAAD_original,Echoes::acestep,jane_eyre_17_f000177,fma_71506,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_17_f000177.wav,e31de757c3283b7dbcc0d19c18164dc4b757c26b6c5dd1480390165bfb21026a,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,partial_overlap,3.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6f6f1d1d5b8d14df8e48499151cc99c7ac761d974de5aba279d7b97e4fb12f85.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\23c7cbbf902c33505983445c7fc2630a4e459a85f8f55161396c426246d43ccd.wav,1,0,1,1,1,mlaad::jane_eyre_17,MIX::MLAAD_original+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_17_f000379,mix::jane_eyre_17_f000379::fma_114244::19,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6f6f1d1d5b8d14df8e48499151cc99c7ac761d974de5aba279d7b97e4fb12f85,mlaad_tiny::en::jane_eyre_17_f000379,mixed,not_applicable,not_applicable,mix::jane_eyre_17_f000379::fma_114244::19,MIX::MLAAD_original+Echoes::diffrhythm,APPROVED,jane_eyre_17_f000379|fma_114244,jane_eyre_17_f000379,fma_114244,jane_eyre_17_f000379,fma_114244,MLAAD_original,Echoes::diffrhythm,jane_eyre_17_f000379,fma_114244,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_17_f000379.wav,6f6f1d1d5b8d14df8e48499151cc99c7ac761d974de5aba279d7b97e4fb12f85,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,crossfade,8.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\bdda60c8200b4f62c7fd5b8ab6b2c383619acb28294102e9004848a3014c2333.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\11e854675c3132d1e1e61395634523c69900c22581e009b66d2d594080f88cf6.wav,1,0,1,1,1,mlaad::dorothy_and_wizard_oz_02,MIX::MLAAD_original+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000150,mix::dorothy_and_wizard_oz_02_f000150::fma_130401::20,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,bdda60c8200b4f62c7fd5b8ab6b2c383619acb28294102e9004848a3014c2333,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000150,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_02_f000150::fma_130401::20,MIX::MLAAD_original+Echoes::diffrhythm,APPROVED,dorothy_and_wizard_oz_02_f000150|fma_130401,dorothy_and_wizard_oz_02_f000150,fma_130401,dorothy_and_wizard_oz_02_f000150,fma_130401,MLAAD_original,Echoes::diffrhythm,dorothy_and_wizard_oz_02_f000150,fma_130401,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_02_f000150.wav,bdda60c8200b4f62c7fd5b8ab6b2c383619acb28294102e9004848a3014c2333,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,simultaneous,-8.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3fe54e1e3367cf344fb5cb15ede60e6bb8b1a2bec3d65582ab641b74a83528bc.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f8f2f969dac8065de9e4c333bb805d1f11ac8e9e6290db46ff1add5ec953cece.wav,1,0,1,1,1,mlaad::dorothy_and_wizard_oz_03,MIX::MLAAD_original+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000008,mix::dorothy_and_wizard_oz_03_f000008::fma_141875::21,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,3fe54e1e3367cf344fb5cb15ede60e6bb8b1a2bec3d65582ab641b74a83528bc,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000008,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_03_f000008::fma_141875::21,MIX::MLAAD_original+Echoes::diffrhythm,APPROVED,dorothy_and_wizard_oz_03_f000008|fma_141875,dorothy_and_wizard_oz_03_f000008,fma_141875,dorothy_and_wizard_oz_03_f000008,fma_141875,MLAAD_original,Echoes::diffrhythm,dorothy_and_wizard_oz_03_f000008,fma_141875,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_03_f000008.wav,3fe54e1e3367cf344fb5cb15ede60e6bb8b1a2bec3d65582ab641b74a83528bc,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,voice_then_music,-3.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c22e8a180a454662d26075d28ab270e6757a500628c409d76303f9fa56f76cd2.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\720445dc71675b0932701e552a6457b1584e177143110e880f9028be7a1ff64e.wav,1,0,1,1,1,mlaad::dorothy_and_wizard_oz_07,MIX::MLAAD_original+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_07_f000046,mix::dorothy_and_wizard_oz_07_f000046::fma_3956::22,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c22e8a180a454662d26075d28ab270e6757a500628c409d76303f9fa56f76cd2,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000046,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_07_f000046::fma_3956::22,MIX::MLAAD_original+Echoes::diffrhythm,APPROVED,dorothy_and_wizard_oz_07_f000046|fma_3956,dorothy_and_wizard_oz_07_f000046,fma_3956,dorothy_and_wizard_oz_07_f000046,fma_3956,MLAAD_original,Echoes::diffrhythm,dorothy_and_wizard_oz_07_f000046,fma_3956,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_07_f000046.wav,c22e8a180a454662d26075d28ab270e6757a500628c409d76303f9fa56f76cd2,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,music_then_voice,0.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f72de064c1aa9231b7895c4ea77ebed31279e7f5cacba1b45bda1c3acc428775.wav,1,0,1,1,1,mlaad::emerald_city_of_oz_05,MIX::MLAAD_original+Echoes::acestep,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000014,mix::emerald_city_of_oz_05_f000014::fma_89814::23,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b,mlaad_tiny::en::emerald_city_of_oz_05_f000014,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_05_f000014::fma_89814::23,MIX::MLAAD_original+Echoes::acestep,APPROVED,emerald_city_of_oz_05_f000014|fma_89814,emerald_city_of_oz_05_f000014,fma_89814,emerald_city_of_oz_05_f000014,fma_89814,MLAAD_original,Echoes::acestep,emerald_city_of_oz_05_f000014,fma_89814,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000014.wav,320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,RF,partial_overlap,3.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e931cf91a17e1f4f3e4df72c3a85b9d3b00c07152fecd157b48f1c37448a9f96.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_08,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000065,mix::dorothy_and_wizard_oz_08_f000065::fma_114004::0,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000065,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_08_f000065::fma_114004::0,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_08_f000065|fma_114004,dorothy_and_wizard_oz_08_f000065,fma_114004,dorothy_and_wizard_oz_08_f000065,fma_114004,MLAAD::Chatterbox,Echoes::FMA_original,fma_114004,dorothy_and_wizard_oz_08_f000065,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_08_f000065.wav,149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,simultaneous,-8.0,0.25,0.25,0.0,-3.0,3.0
