component,domain,path,group,duration,rms,peak,crest,zcr,abs_q10,abs_q50,abs_q90,silence_fraction,clipping_fraction,spectral_centroid,spectral_bandwidth,spectral_rolloff85,spectral_flatness,frame_rms_std,frame_rms_p90_p10,log_band_0,log_band_1,log_band_2,log_band_3,log_band_4,log_band_5,log_band_6,log_band_7,procedural_probability
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00116__codec_phase.wav,proc::voice::train::00116,6.993,0.2550159226897662,0.880035400390625,3.450903736160867,0.07539749926264892,0.009674072265625,0.100250244140625,0.4044891357421876,0.011243386243386243,0.0,310.01659362969525,199.3972129002776,468.75,1.4982622812285412e-05,0.008678000341354965,15.90777085499739,-0.0037322257428579445,-2.112260148188626,-3.1080573004164243,-4.260726658695342,-6.75487658304496,-9.093984815656388,-9.09558182329655,-9.080600386950564,0.999938515198899
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00103__pulse_lpc.wav,proc::voice::train::00103,5.335,0.2541422100762089,0.83087158203125,3.2693175280961744,0.14538595812978128,0.009979248046875,0.084930419921875,0.503021240234375,0.011176194939081537,0.0,391.63287485211123,375.3207317366359,500.0,0.011308968213660713,0.008587319002133954,10.736183198319308,-0.01369926650392854,-1.7661824580753522,-1.98713366614689,-2.670715877076702,-3.1324798512865337,-3.357140098311238,-3.541303074191748,-4.701580357504166,0.9743686990504329
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00041__additive_formant.wav,proc::voice::train::00041,6.718,0.1958275002788853,0.900299072265625,4.597408795922306,0.12509419743782968,0.0035400390625,0.0374755859375,0.3433624267578126,0.033082762727002085,0.0,244.77653807680505,162.14909236097364,250.0,0.0009344330097134769,0.007991582616313801,24.084890576033136,-0.0019434194197955022,-2.5531745328358095,-2.8663874598713632,-3.633716748653585,-4.382769162127768,-4.688168569590225,-4.931902915169656,-6.1218060253962285,0.9881098329235997
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00116__pulse_lpc.wav,proc::voice::train::00116,6.993,0.21991186452827002,0.736785888671875,3.3503689773734786,0.09411281024605182,0.013479614257812522,0.10723876953125,0.37841796875,0.009017946517946518,0.0,388.33341017933685,347.90725878023244,687.5,0.007176214532589024,0.006398476231196462,8.538265451600806,-0.014253318242752219,-1.6340918277090235,-2.1303260527556604,-2.9820963335746,-3.5051594531039005,-3.7449491366729895,-3.939438238638785,-5.13579008710397,0.9959289426161251
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00034__pulse_lpc.wav,proc::voice::train::00034,3.871,0.3028328430892703,0.91644287109375,3.0262334221905953,0.09987890530394769,0.016387939453125,0.13970947265625,0.580322265625,0.007378584345130457,0.0,372.6321827945212,337.95531496289186,468.75,0.008676820537753625,0.00862257363924436,8.162550606581837,-0.011380452688578166,-1.7951175631090586,-2.1184670843340783,-2.919830857878461,-3.321318029473692,-3.501873238338121,-3.667773107564746,-4.862774537603171,0.9975916158058815
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00002__codec_phase.wav,proc::voice::train::00002,4.263,0.1893530685098453,0.768096923828125,4.056427127761007,0.08268946002609703,0.007965087890625,0.065948486328125,0.29083251953125,0.015892563922120573,0.0,307.2302873856457,216.85584500959828,468.75,2.080752113930262e-05,0.00690169300163311,12.349944037540089,-0.005398704918359399,-1.9552430377463688,-2.9279395640870787,-4.056560226824466,-6.6756678159007645,-8.83611496763512,-8.838869453600147,-8.825100621308298,0.9993346238524229
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00023__codec_phase.wav,proc::voice::train::00023,6.193,0.21990547729562684,0.891632080078125,4.0546151512155015,0.08388587806674942,0.00848388671875,0.09259033203125,0.373870849609375,0.01739867592443081,0.0,364.4669909561303,212.43348001430746,500.0,1.9917004820556778e-05,0.0067416440696331055,12.733163473516697,-0.00660589753093921,-1.860636972651752,-2.912525071892763,-4.052678747819201,-6.6670737604935395,-8.966655539054146,-8.96487703241977,-8.95448465151128,0.999564679068185
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00091__additive_formant.wav,proc::voice::train::00091,6.218,0.2151134034815252,0.903900146484375,4.201970364724417,0.07108466432800266,0.00634765625,0.070281982421875,0.38104248046875,0.019962206497266002,0.0,269.5388452657552,135.36366734780626,343.75,0.00027391948048767007,0.00747505410629867,21.2477717998009,-0.0009278740310603045,-2.750994311627512,-3.5099299672666264,-4.416296898304879,-5.142130259914131,-5.475143232777061,-5.7190896408509095,-6.904179766766219,0.9989960758318306
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00031__additive_formant.wav,proc::voice::train::00031,4.019,0.15165984428755996,0.817291259765625,5.388975991667057,0.07946752095547642,0.00579833984375,0.052154541015625,0.22509765625,0.02203595421746703,0.0,325.17055242040107,194.9010380382189,437.5,0.0008870727380934884,0.005325776096150283,12.18812667032709,-0.003389648390850243,-2.1804646591003305,-3.0188097771051146,-3.779731034385993,-4.529694908838563,-4.866983037327713,-5.130400733322345,-6.29479726422158,0.9771586879891607
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00090__additive_formant.wav,proc::voice::train::00090,6.778,0.24022791649148828,0.88232421875,3.672862969617698,0.05975269025422557,0.00885009765625,0.08892822265625,0.4382110595703126,0.014311006196518147,0.0,245.62918999995028,120.52534854602577,312.5,0.00019709744045861189,0.008093638581453672,15.899673147149667,-0.0007657907416351667,-2.823336170579002,-3.64213879931992,-4.637423056539716,-5.303193335444187,-5.626711794779169,-5.87131575227586,-7.111653598451399,0.9998711233216507
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00049__additive_formant.wav,proc::voice::train::00049,4.701,0.1680230272905409,0.816070556640625,4.856897115831021,0.10415475636508675,0.005340576171875,0.0582275390625,0.287139892578125,0.02389119336311423,0.0,299.23195906657025,193.2620308449867,468.75,0.001188015189266546,0.005795536125448926,17.492124610868736,-0.002742549856125448,-2.418295590041379,-2.7009703460447154,-3.3938093574562784,-4.330025597726418,-4.624303983163607,-4.909594898979466,-6.1281826975243,0.9843278974803968
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00114__codec_phase.wav,proc::voice::train::00114,7.119,0.21127086075948248,0.76910400390625,3.640369529150651,0.09718795817493832,0.006011962890625,0.063873291015625,0.37646484375,0.020684084843376877,0.0,316.64705870245075,186.75001695279246,406.25,2.171147654847582e-05,0.007565092668335658,18.650607387152455,-0.0035046513813211393,-2.187148876930631,-2.853464747751766,-3.8646735598496256,-6.470423812758294,-8.93061366496864,-8.93047235589576,-8.917985732298119,0.9995909019729202
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00030__additive_formant.wav,proc::voice::train::00030,3.459,0.1979044830286463,0.917205810546875,4.6345883453994885,0.07205970041378314,0.0079345703125,0.0822296142578125,0.34718933105468763,0.017327984966753397,0.0,296.20300487606727,171.21968728980693,437.5,0.0005454315097294296,0.005840554963599098,10.41543013275557,-0.0019388311085805567,-2.443528158445391,-3.131789670540692,-4.084674984495519,-4.7209750662868935,-5.076909378414014,-5.328482628087317,-6.469543415464175,0.9964499722970965
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00098__pulse_lpc.wav,proc::voice::train::00098,6.824,0.21764872322192444,0.834564208984375,3.834454880460823,0.12144747808724801,0.01220703125,0.09075927734375,0.3673309326171874,0.009955671160609613,0.0,444.33432419547296,455.3527951149734,656.25,0.016428205134976163,0.006879040131021782,7.7122304157957275,-0.021044217236437155,-1.5431551222752373,-1.8945878145118717,-2.41161933676229,-2.9920533598678203,-3.2209711297868955,-3.399133016702627,-4.558940079205355,0.9676973577888228
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00012__codec_phase.wav,proc::voice::train::00012,6.302,0.266771494946276,0.890289306640625,3.337272997701335,0.08027293193561504,0.007781982421875,0.08355712890625,0.47021179199218777,0.014578705172960964,0.0,283.90666375706303,164.89242445107337,375.0,1.3783298864777529e-05,0.009570979681759727,23.678228553193552,-0.0030827944696064646,-2.201623834314432,-3.139856202143833,-4.20516757919108,-6.679689049021235,-9.1333663081184,-9.133844239992325,-9.120618379689741,0.9999080818629603
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00062__pulse_lpc.wav,proc::voice::train::00062,6.238,0.2600078594074341,0.7998046875,3.076078889779638,0.10041379863135852,0.014068603515625,0.10888671875,0.472869873046875,0.007905177941647964,0.0,333.8937502228959,330.07873040462016,468.75,0.00825493453139169,0.007890501023224488,7.811486002256114,-0.01009229780440747,-1.9087378663320749,-2.074329899837343,-2.8909335341530737,-3.3375623073351854,-3.5681231440324965,-3.749996327800566,-4.9313465768459865,0.997327595575277
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00045__codec_phase.wav,proc::voice::train::00045,3.467,0.19260665526110968,0.779205322265625,4.045578389849952,0.09583385913360135,0.006256103515625,0.0673828125,0.3211914062500001,0.01764854340928757,0.0,331.92986269547947,223.4980570626597,500.0,2.8214638791468616e-05,0.006327572161660892,15.966183598682543,-0.004296492463918287,-2.1651532841455894,-2.601761932607168,-3.296399549448338,-6.317663589215445,-8.851992931034179,-8.852800879888703,-8.84096246699444,0.9983046242469449
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00009__codec_phase.wav,proc::voice::train::00009,4.612,0.2780006309461257,0.897186279296875,3.2272814498422577,0.08938759469311976,0.008148193359375,0.08203125,0.5152252197265628,0.012575888985255855,0.0,308.5889597202706,185.78501248554898,406.25,1.4352332726094385e-05,0.01001940324677767,20.09070911321447,-0.0024655001894224233,-2.335297076205967,-3.0130748732013553,-4.157289106038727,-6.480527444219938,-9.169951765801779,-9.169657832791485,-9.15956203648199,0.9998796633716117
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00111__additive_formant.wav,proc::voice::train::00111,6.278,0.23545777380501853,0.889556884765625,3.777989022788701,0.04902087668123488,0.009124755859375,0.0867919921875,0.4107452392578126,0.014943055113093342,0.0,240.41191997251428,120.34545503574019,281.25,7.977870538109637e-05,0.008241006110663232,11.637367703027296,-0.0005302895001675921,-2.9654340977296614,-3.8971705517417594,-5.049182171549592,-5.9513228342876285,-6.391689376662151,-6.592181241718771,-7.645025481659052,0.999914220064586
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00100__pulse_lpc.wav,proc::voice::train::00100,3.781,0.2806182032721328,0.8204345703125,2.9236683890990274,0.11154640879411522,0.014007568359375,0.110137939453125,0.54058837890625,0.008298069293837609,0.0,358.6282512464065,334.84182955813804,437.5,0.007965970789830731,0.009021277385475864,8.322689160197246,-0.009461595844384189,-1.9564250552844895,-2.0926205356314305,-2.8356379048091207,-3.3352037406116493,-3.5323490955229455,-3.726626025507098,-4.909323576214031,0.9966458352542453
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00001__pulse_lpc.wav,proc::voice::train::00001,5.708,0.2648427723319567,0.91259765625,3.4458091803469744,0.13566634182662302,0.01531982421875,0.1199951171875,0.46575927734375,0.008124562018220042,0.0,413.2141245638212,494.7794595631161,593.75,0.01918276561347342,0.007918552638629651,5.4396046881427065,-0.022712537918219217,-1.5684956931512954,-1.7665372935670487,-2.387869590433628,-2.8816845423483306,-3.0827087401311792,-3.2539722363725723,-4.448039210198157,0.9880585101109244
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00025__codec_phase.wav,proc::voice::train::00025,7.128,0.3050222683930175,0.870819091796875,2.854936121171439,0.08382508965601901,0.007049560546875,0.0896759033203125,0.5818664550781252,0.014739407968574635,0.0,273.15715723012283,150.46233052619309,375.0,1.033512451147578e-05,0.010724784415800317,23.50229888333117,-0.001681288992323365,-2.507813301070893,-3.1452090725685253,-4.377045150790473,-6.7941347075189755,-9.249204769162525,-9.250800384438472,-9.236415997827853,0.999963873328142
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00067__codec_phase.wav,proc::voice::train::00067,7.112,0.21977400281567214,0.868408203125,3.9513690973419973,0.08990166181859725,0.00653076171875,0.0628662109375,0.3179931640625,0.016117125984251968,0.0,323.0703831666467,196.32935526591177,437.5,2.047774999952888e-05,0.00837961039203916,20.033763217798867,-0.003768996984100537,-2.125220037499371,-2.983131073885928,-3.975915897388037,-6.364696322346888,-8.96458134886421,-8.966864544574324,-8.953480596567783,0.9995795764585859
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00032__pulse_lpc.wav,proc::voice::train::00032,4.277,0.2913401001808475,0.887451171875,3.046100318233296,0.12111469947830661,0.011932373046875,0.0911712646484375,0.5646331787109375,0.009732288987608136,0.0,324.6261180353804,353.20670096591044,375.0,0.009776028105830692,0.009944114221411995,11.561007571702877,-0.012061388059152075,-1.7982707887939848,-2.0687913775753053,-2.762239180437823,-3.227235135933489,-3.4381067094026854,-3.6188161205604685,-4.786964254077332,0.9860909596121912
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00097__codec_phase.wav,proc::voice::train::00097,7.096,0.27651624213427595,0.917724609375,3.3188813875510217,0.06466728321662923,0.010894775390625,0.103668212890625,0.505859375,0.0116967305524239,0.0,269.07766848425024,164.60667704179326,375.0,1.1485050255582439e-05,0.009356933869227464,13.121581047487483,-0.001876397614253406,-2.4238129974396143,-3.3001947799961497,-4.382171625932208,-6.8507740021716845,-9.164310397531924,-9.166702655983453,-9.152907638255192,0.9999780019576469
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00019__pulse_lpc.wav,proc::voice::train::00019,5.431,0.2850122865719657,0.806671142578125,2.8303030451090403,0.06126934806375511,0.020050048828125,0.156951904296875,0.49444580078125,0.005765512796906647,0.0,279.0865182409749,242.9933650104757,375.0,0.003422379638771861,0.007461897904811235,5.032077034601557,-0.00596542027725174,-2.022916941207615,-2.4824380471293495,-3.2389490311797418,-3.8142255800298868,-4.087204443702862,-4.321983287640529,-5.451115826740611,0.9998197575495472
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00045__additive_formant.wav,proc::voice::train::00045,3.467,0.16288943256280852,0.906280517578125,5.563777240298706,0.09525698112527267,0.005615234375,0.055267333984375,0.2718750000000001,0.023218921257571388,0.0,292.012398866323,217.7008828341532,468.75,0.0014712048552653464,0.005556990940704324,14.72838935479368,-0.002970957045872311,-2.4479153645273537,-2.6227954699459577,-3.121714195213638,-4.185942704777459,-4.511329095582342,-4.7852007567393855,-6.035964171278134,0.9649589406445355
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00004__codec_phase.wav,proc::voice::train::00004,3.44,0.2456829714025974,0.857269287109375,3.4893313208288226,0.09807590980940788,0.00531005859375,0.05389404296875,0.40265808105468737,0.020675872093023257,0.0,297.59320644447575,167.373149846684,343.75,1.6240742396446602e-05,0.009403766534405346,23.88530898956654,-0.0026532012208522605,-2.294585187540912,-3.0430029252814284,-3.9596437936518774,-6.420832374483119,-9.063917928755702,-9.064547663598239,-9.050706772249606,0.9990161225953688
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00109__pulse_lpc.wav,proc::voice::train::00109,6.472,0.28511219590800535,0.85235595703125,2.989545762210299,0.11124952921748704,0.016754150390625,0.145233154296875,0.5161407470703128,0.006682632880098888,0.0,399.04876123271276,400.81507616460146,500.0,0.012125828803522842,0.008219121052300642,8.106023362092463,-0.01837565513150682,-1.5915748541122157,-1.9605347105339008,-2.470520124935047,-3.1295575679268866,-3.3612175085774787,-3.540807645404485,-4.7683025784766055,0.9974768726349166
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00098__codec_phase.wav,proc::voice::train::00098,6.824,0.18700029638615318,0.86151123046875,4.607004625755996,0.0955276920399696,0.00640869140625,0.057403564453125,0.2899169921875,0.02022274325908558,0.0,334.54386746675084,216.35461630840607,468.75,2.5759256513015204e-05,0.006898287578208602,20.030073437288824,-0.00432229686649705,-2.0736587738977317,-2.897021433070455,-3.7096160370012474,-6.434736718826385,-8.825968405052429,-8.826179290037773,-8.812903372837194,0.9990192431981066
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00073__pulse_lpc.wav,proc::voice::train::00073,4.963,0.19658573552321526,0.83819580078125,4.263767147450358,0.12452302693717178,0.01129150390625,0.095123291015625,0.3241973876953126,0.011132379609107394,0.0,514.2395132719788,430.4906012672582,718.75,0.013535848137051935,0.0052419131185790085,6.1115827916228005,-0.024290193996311934,-1.429085856178174,-1.9192151985556518,-2.446034130532964,-3.094104857013367,-3.358395531147954,-3.5583902950823436,-4.7385863793900755,0.9194597097582636
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00085__codec_phase.wav,proc::voice::train::00085,5.712,0.16612012434510184,0.75091552734375,4.52031642947594,0.09200030637590134,0.00579833984375,0.053619384765625,0.274017333984375,0.020023634453781514,0.0,303.7139201869441,221.48958308978027,468.75,3.006649842497711e-05,0.0057191003766880995,14.454109289927084,-0.005546965300792407,-1.9699927798182983,-2.7364081102272375,-3.852053468755147,-6.441917296332387,-8.72279342411588,-8.723038806189823,-8.709764144096692,0.9983172195798974
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00035__additive_formant.wav,proc::voice::train::00035,6.752,0.15269750385127398,0.814849853515625,5.336366561101625,0.09015930612509372,0.003662109375,0.0379638671875,0.2650146484375,0.03236078199052133,0.0,257.0586226828287,166.7422525204608,375.0,0.0007803432953154863,0.0057316980168029925,19.95335943765157,-0.0019213791770171594,-2.4945214811314202,-2.9818435032643698,-3.9195656668351004,-4.564283291891104,-4.883560144520427,-5.094923540691649,-6.2824599163374515,0.9902060814026343
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00035__pulse_lpc.wav,proc::voice::train::00035,6.752,0.24930481842819327,0.887725830078125,3.560804944224593,0.1192990900759967,0.0111083984375,0.090179443359375,0.446014404296875,0.010367298578199052,0.0,357.24719283138813,383.78702109757694,437.5,0.01153461961069797,0.00820102955247936,8.488352105594137,-0.013728675190287858,-1.7640604015937105,-1.9805297934084236,-2.6788734034277084,-3.184853591766044,-3.3922685156632166,-3.5668710088049655,-4.750000469184293,0.9877919521216927
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00018__pulse_lpc.wav,proc::voice::train::00018,4.345,0.19809909251419083,0.744232177734375,3.756868182932549,0.08679641536846042,0.012298583984375,0.0944976806640625,0.343414306640625,0.010313578826237055,0.0,370.00663247744546,349.1860929466161,531.25,0.006859305570916324,0.005341862314448703,8.158639018286834,-0.014681447830796175,-1.6193160265226971,-2.1193329706340926,-2.969717333934734,-3.5273984723419485,-3.813245830712822,-4.054188080539687,-5.252907614383584,0.9836948905180446
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00065__pulse_lpc.wav,proc::voice::train::00065,5.566,0.19824187405158025,0.804656982421875,4.058965777394298,0.12262085228229745,0.012298583984375,0.09332275390625,0.330413818359375,0.009645616241466044,0.0,462.292801134153,549.361409308126,656.25,0.023002036169334935,0.005816429626409186,5.615374168491865,-0.028466881012555203,-1.5280505675336826,-1.6974197632981185,-1.9697515429937789,-2.805672281484083,-3.074774132076296,-3.2469153626994833,-4.454123583809589,0.9155852743520555
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00078__pulse_lpc.wav,proc::voice::train::00078,6.476,0.23814448885882925,0.847930908203125,3.5605732984472875,0.08537373932345703,0.016815185546875,0.12872314453125,0.38739013671875,0.007305821494749846,0.0,372.1446829553988,339.176708505775,562.5,0.007434781410559024,0.006223361196580279,6.184955457633542,-0.013855469505383869,-1.63960675901539,-2.185021454000108,-2.9043253002326845,-3.439446852898582,-3.7129919354771177,-3.895518406751535,-5.065156290506703,0.9973221946779752
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00081__additive_formant.wav,proc::voice::train::00081,3.478,0.20776013305953372,0.915374755859375,4.405921109017937,0.1181375455999425,0.00445556640625,0.047760009765625,0.385498046875,0.027781771132834962,0.0,282.4303586356846,189.1332804646205,375.0,0.0011577421031383794,0.007961078850167256,24.10406802368357,-0.0032202896520542633,-2.2330886276883297,-2.9403337152121596,-3.5199043056834505,-4.288336197345077,-4.595355128703917,-4.863335583006083,-6.01929064152259,0.9647892848792198
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00046__codec_phase.wav,proc::voice::train::00046,6.021,0.24400074338356428,0.81634521484375,3.3456669169260342,0.08171484922406187,0.007659912109375,0.082855224609375,0.430816650390625,0.014843879754193656,0.0,292.02592585366057,181.84862113576975,406.25,1.667870377330223e-05,0.008322448039419963,21.11949354553791,-0.003478202521127185,-2.162696169046581,-2.9849621709517673,-4.181007312870858,-6.642503724964591,-9.058143667980849,-9.05686995929957,-9.043412619570205,0.9998345354053698
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00099__pulse_lpc.wav,proc::voice::train::00099,5.048,0.28240787600184813,0.8582763671875,3.039137503310578,0.10437431129050231,0.015472412109375,0.115020751953125,0.531402587890625,0.007156299524564183,0.0,323.8619479025044,332.6827422207387,406.25,0.008200273640595557,0.009131616190182427,7.225210830431661,-0.009880550118943655,-1.860335811160189,-2.223336806225181,-2.7381464003341582,-3.337949679933552,-3.5862443599041924,-3.7853975864602423,-4.943359055798158,0.9968492005791302
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00083__codec_phase.wav,proc::voice::train::00083,4.825,0.21734071831822604,0.72845458984375,3.3516710328396035,0.08997525874687495,0.006011962890625,0.07958984375,0.3874237060546877,0.02266839378238342,0.0,333.5272677003621,187.0635666509496,500.0,1.656062585599307e-05,0.00741954165208466,17.901179168152865,-0.0031996587326329614,-2.2052768364878887,-2.9819426148512176,-4.191157022260238,-6.7275411169346135,-8.95617840535477,-8.958536150932101,-8.942280835134941,0.999702876323093
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00024__pulse_lpc.wav,proc::voice::train::00024,4.079,0.23579718871011443,0.87152099609375,3.6960618608781846,0.10710509783491412,0.013192749023437506,0.108795166015625,0.40966796875,0.008963594018141702,0.0,385.9246309920171,371.8834564302732,500.0,0.009600577324025153,0.006850423628614956,6.200336003287563,-0.017144903305117903,-1.5535524090463004,-2.1035258904412992,-2.7341148334656067,-3.266946811859694,-3.537511529908675,-3.727045876202355,-4.9088381793460885,0.9770600705133563
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00102__pulse_lpc.wav,proc::voice::train::00102,4.949,0.2632646655814361,0.916748046875,3.482229735807143,0.10479522119646893,0.015838623046875,0.1277618408203125,0.47479248046875,0.007829864619114973,0.0,390.66937829305937,398.26022700470065,500.0,0.01096247217184809,0.007794963541809771,7.691593313939417,-0.015511819857560245,-1.7137357164020641,-1.9454031761426887,-2.4919439336019598,-3.1857168621405494,-3.488400100090324,-3.6915758182476046,-4.848632212406048,0.9938693759130579
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00037__additive_formant.wav,proc::voice::train::00037,6.733,0.13867448311008135,0.746978759765625,5.386562423114748,0.07309216816582657,0.00592041015625,0.059600830078125,0.22979736328125,0.020143323926927074,0.0,324.96177904526377,194.2862151135206,468.75,0.0008049967831210733,0.004413918052019915,9.970402098584339,-0.002867798682337448,-2.2553552554495373,-3.0535889096503253,-4.00128884915858,-4.628493591973519,-4.90468552712577,-5.150872538576133,-6.360338754917379,0.9947427015653814
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00021__codec_phase.wav,proc::voice::train::00021,7.174,0.23642410340503528,0.90386962890625,3.823085784776205,0.08170199419774705,0.008697509765625,0.077301025390625,0.387786865234375,0.012458182325062727,0.0,281.9604447179893,195.84649618395946,437.5,1.8636625185362788e-05,0.008717423358997245,15.431954119794096,-0.003802159546819245,-2.1212806828682638,-2.9917463047675277,-3.8740088998161286,-6.524486524576432,-9.027966183211667,-9.028969120883103,-9.014769185150062,0.9998064524818681
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00082__additive_formant.wav,proc::voice::train::00082,6.132,0.1944722459356167,0.912078857421875,4.6900206918155,0.0986229882480048,0.00439453125,0.05511474609375,0.337432861328125,0.027988421395955643,0.0,243.80008157023283,156.81225411433022,375.0,0.0006425801225291109,0.007160396394721423,27.39417343920963,-0.001519395625591368,-2.5712551579341585,-3.1932425065862122,-3.9003584239823623,-4.632539307650658,-4.939716927200275,-5.1648092223118365,-6.419433927648695,0.9949798813599985
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00043__codec_phase.wav,proc::voice::train::00043,6.661,0.2261505049651657,0.885833740234375,3.9170097823607395,0.09972319962467746,0.006683349609375,0.063934326171875,0.3996429443359375,0.018165440624530852,0.0,301.5308001896838,191.22607775395002,406.25,2.2920591151421174e-05,0.00819183917876663,18.370830463405742,-0.003957749532462483,-2.146935697593332,-2.7771202318200245,-3.5670632875926502,-6.336874894833131,-8.989600748154594,-8.990691550594484,-8.978594445426829,0.9994150790486273
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00075__codec_phase.wav,proc::voice::train::00075,6.491,0.21022226944208933,0.901641845703125,4.28899301722886,0.07606759424197199,0.008026123046875,0.078216552734375,0.310150146484375,0.012998767524264366,0.0,340.17016157027024,203.7077481456564,500.0,2.0907160413693022e-05,0.007125626776652776,14.945257557757607,-0.004639453407157925,-2.0197221962744143,-3.0090247847259524,-4.045128631897002,-6.562547204630005,-8.926878000726736,-8.92888467179684,-8.913265761496412,0.9995585510038941
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00021__pulse_lpc.wav,proc::voice::train::00021,7.174,0.2555340067785565,0.9019775390625,3.5297749619843977,0.10536403474382094,0.01513671875,0.112396240234375,0.4526184082031248,0.0074923334262614995,0.0,376.6614324848511,425.58227435307157,593.75,0.0128517458674703,0.008127761363418461,6.317029325465588,-0.018071458055381573,-1.6085029490917229,-1.9220107869303702,-2.567793574651076,-3.1252824071475414,-3.369257286998549,-3.5843314310941783,-4.799215575818195,0.9942831943208728
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00057__pulse_lpc.wav,proc::voice::train::00057,5.099,0.18086562647781665,0.789642333984375,4.3659060561251835,0.10220266477084687,0.01104736328125,0.086822509765625,0.296600341796875,0.011129633261423808,0.0,468.6286745984346,392.6341807638377,656.25,0.010023407897341324,0.005185823386330587,5.589754249212838,-0.021022499559967496,-1.4701519335334887,-1.9683486334822096,-2.7703547986614194,-3.31609310963466,-3.54446513574114,-3.825154519358358,-5.009527202719482,0.9461878027941173
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00009__additive_formant.wav,proc::voice::train::00009,4.612,0.16402832297226905,0.800811767578125,4.882155429422466,0.08304535783496632,0.004425048828125,0.04327392578125,0.27999267578125053,0.026195251517779704,0.0,271.1092553794196,160.30830799954913,375.0,0.0004892259582583575,0.006230715551143039,19.702052412812954,-0.0013665463342508164,-2.6151723384251278,-3.2042609632036014,-4.209697348648116,-4.777330337481946,-5.081187488165972,-5.375877858416493,-6.529666724645259,0.9951772690257565
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00036__additive_formant.wav,proc::voice::train::00036,6.63,0.1941943425753254,0.88360595703125,4.550111735044553,0.08555887593208834,0.005157470703125,0.058349609375,0.3018524169921877,0.025075414781297135,0.0,288.4658073730261,151.23412265977078,406.25,0.0005328286589337746,0.0073771009612367015,20.187251015410997,-0.0015128687574539955,-2.5612093871571866,-3.268799421208531,-3.79116300565238,-4.754491349139996,-5.079969879585209,-5.3556223663375055,-6.543790327263198,0.9960652320455455
