path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0100.wav,1,1,0,1,0,wavefake_f05e9e,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0100,wavefake::LJ048-0100,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,ed0e56ac45e1bb8a5f596a33ea5b32417a1e59fa50d10dc2a5d8bdb0a22fd2a6,wavefake::LJ048-0100
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0383_WF6_1.wav,1,1,0,1,0,wavefake_6d8ac6,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0383,wavefake::LJ019-0383,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,52df3a1e445a09864c96f28dcf0a437f2019c024593929afb23150e6ec74d487,wavefake::LJ019-0383
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0335.wav,1,1,0,1,0,wavefake_06ad23,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0335,wavefake::LJ019-0335,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,7812e04477aa880929a6deff83031df44c7a742b1e986c22ae3f18b9fcc2596d,wavefake::LJ019-0335
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0334.wav,1,1,0,1,0,wavefake_7c7947,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0334,wavefake::LJ019-0334,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,8d50fdb6c1ad8bd17deea5ecd9da2392ddd7404e5dc3dc256ce628485041f823,wavefake::LJ019-0334
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0279.wav,1,1,0,1,0,wavefake_9de094,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0279,wavefake::LJ008-0279,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,12b889af12a9962013b67556476a6600712f245e2c02ce5282117259e8a37ff5,wavefake::LJ008-0279
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0271_WF6_1.wav,1,1,0,1,0,wavefake_668bb1,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0271,wavefake::LJ008-0271,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,d4f523d2dfff83b7002abeb584d66a8e093a74857da2c50fcb65ecc01dae5c44,wavefake::LJ008-0271
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0070.wav,1,1,0,1,0,wavefake_f55543,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ020-0070,wavefake::LJ020-0070,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,85d596b34986fa5d7a1d6f12568dcce7d57453ac72d200dd2c9f2f9af65a2d69,wavefake::LJ020-0070
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0032.wav,1,1,0,1,0,wavefake_d740dd,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ043-0032,wavefake::LJ043-0032,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,1d2cb2f9a5431f276d31af78fd26ae258a0aaa575407e4a44995b9a1360e46e1,wavefake::LJ043-0032
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0122.wav,1,1,0,1,0,wavefake_c11815,WF1,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ027-0122,wavefake::LJ027-0122,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,54624d30d01f01ce24a4e96554297e95486323c88d2d1c791cc4d4381ef2fdd2,wavefake::LJ027-0122
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0142.wav,1,1,0,1,0,wavefake_679327,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ027-0142,wavefake::LJ027-0142,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,fc31323297d2a5b9c3b83bf89db6e9d2779a3d513eeb4125cbb1a7e9d0c1e631,wavefake::LJ027-0142
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0253.wav,1,1,0,1,0,wavefake_2b5995,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ009-0253,wavefake::LJ009-0253,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,3583842a0139af65a6e3e29c1f8baccd53c9b887411cb7defe08f8884380390d,wavefake::LJ009-0253
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0416.wav,1,1,0,1,0,wavefake_1dd044,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ016-0416,wavefake::LJ016-0416,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,4dadcc6e8de0e5c145128b419931c4664119abdfc75ac6879b9a2fbfc60b8c5c,wavefake::LJ016-0416
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0162.wav,1,1,0,1,0,wavefake_1f0d5f,WF1,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ028-0162,wavefake::LJ028-0162,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,ff549294509a4b8f85ffaa7d5074d8812059e8ab76e62554b318d20b5c2bda38,wavefake::LJ028-0162
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0345.wav,1,1,0,1,0,wavefake_fcb5fb,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0345,wavefake::LJ019-0345,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,c7509885daf0765b7131f192fac6536cbebf65eb82f870a4b1bc1dec7826c03e,wavefake::LJ019-0345
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav,1,1,0,1,0,wavefake_1fc7aa,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0269,wavefake::LJ008-0269,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,ae37571e0cc812bdcbfc2af403f2d5ecb013772f63d3f34a604bf7310a781631,wavefake::LJ008-0269
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0343.wav,1,1,0,1,0,wavefake_d91a24,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0343,wavefake::LJ019-0343,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,902f180ec70628beaea318b14e48395ecd89ce4705a0468c279f366a6d58806c,wavefake::LJ019-0343
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0039.wav,1,1,0,1,0,wavefake_6487d3,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ043-0039,wavefake::LJ043-0039,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,90a8755e7b4d0c63e2484bd4903b83f10981f37d996eb925f7996a097f5438e5,wavefake::LJ043-0039
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0113.wav,1,1,0,1,0,wavefake_0ce40b,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ044-0113,wavefake::LJ044-0113,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,b079e3bc99ee8f25626fd544ac870739b47d317701db8170e17e51d5ea9fc745,wavefake::LJ044-0113
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0264.wav,0,0,0,1,0,wavefake_d275d0,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0264,wavefake::LJ008-0264,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,08d2e623a57396160ddb9307f86305129eff24fb84607f2af5b9e56ae3fa1320,wavefake::LJ008-0264
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0155.wav,0,0,0,1,0,wavefake_b0ec01,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0155,wavefake::LJ008-0155,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,58b95a2469ebd55e47ff9119c3b45e919d2f0549e003e7bb17f7404cd15585e0,wavefake::LJ008-0155
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032_WF1_1.wav,1,1,0,1,0,wavefake_73b351,WF1,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ002-0032,wavefake::LJ002-0032,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,94d484da0c0f6e2f12bb2bf7ab5fe236d9c898a6c88a6a9897e4453fe5e5424c,wavefake::LJ002-0032
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0413_WF5_1.wav,1,1,0,1,0,wavefake_91e8fe,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ016-0413,wavefake::LJ016-0413,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,a2c0090b897ec70a4d7932a65d505e9bfaeb22cec5be54a0b3aa1d7171c98028,wavefake::LJ016-0413
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0199_WF5_1.wav,1,1,0,1,0,wavefake_b2c1a0,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ050-0199,wavefake::LJ050-0199,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,1ad498297815212722572d645fa51a6d4d0107991ec4088a55d88338c6f9ee85,wavefake::LJ050-0199
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0280.wav,1,1,0,1,0,wavefake_98dcc9,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ009-0280,wavefake::LJ009-0280,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,da121c163cf63e32b58348f8ec9be83f0292c11e8cdd21f3df3a853b6eb9e5b1,wavefake::LJ009-0280
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0238.wav,1,1,0,1,0,wavefake_edc609,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0238,wavefake::LJ008-0238,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,8cb5c14f8c88d74d0b24d3e2e3db62fa85fcfbae7d33594314324daee70510a2,wavefake::LJ008-0238
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0428.wav,1,1,0,1,0,wavefake_de7e48,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ016-0428,wavefake::LJ016-0428,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,c6584010aa924fbe738b00886927f1ecbcfdb41e72c64d5e5094da44b0421bda,wavefake::LJ016-0428
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF4_2.wav,1,1,0,1,0,wavefake_242c26,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ043-0029,wavefake::LJ043-0029,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,d3a85f42dde35bf5873751def8dfbd25f6802ae1cdf9896bcfdfe2e4dcf9396d,wavefake::LJ043-0029
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0153.wav,1,1,0,1,0,wavefake_2b96a0,WF2,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0153,wavefake::LJ008-0153,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,df7f384d795d6b47b554552df68e740b5686c125fa95942a9c40e3faf6c77263,wavefake::LJ008-0153
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0156.wav,1,1,0,1,0,wavefake_75240b,WF1,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0156,wavefake::LJ008-0156,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,a91f9aba90576c91e99c6a9a43ba2d14f24274df53e102416501f5e23682583a,wavefake::LJ008-0156
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0361_R_1.wav,0,0,0,1,0,wavefake_a2e1f6,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ028-0361,wavefake::LJ028-0361,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,a1a2e21b4cfbf52d4feb8672c6ed69eeee870226afefb4b5e2cda04ffac1b206,wavefake::LJ028-0361
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0099.wav,1,1,0,1,0,wavefake_5249a3,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ044-0099,wavefake::LJ044-0099,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,dff466d87561bf9de5abb4433c74d8138d4e2dd5df542a5d7d9f1871107dbae4,wavefake::LJ044-0099
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0244.wav,1,1,0,1,0,wavefake_b1010e,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0244,wavefake::LJ008-0244,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,6a84405ccc987ec8d3b6528722a84ef718a66059e14935d8f04992891d4a09d3,wavefake::LJ008-0244
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0272.wav,1,1,0,1,0,wavefake_aa2f20,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ050-0272,wavefake::LJ050-0272,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,f577483d0e98799833c0fa73539fcc5122b59cbc9ef44fcdc739f8419c40637e,wavefake::LJ050-0272
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0093_WF6_1.wav,1,1,0,1,0,wavefake_85499c,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ044-0093,wavefake::LJ044-0093,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,734e74afe68689e16c65ad0dd312938afef2d7e2ff4fab88571b1806c124238f,wavefake::LJ044-0093
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0078.wav,1,1,0,1,0,wavefake_4b5ddc,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ020-0078,wavefake::LJ020-0078,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,dc2a1834c5feb7372871f4edbd565a558aee385673ecd99e5ebbb6558f961775,wavefake::LJ020-0078
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0124.wav,0,0,0,1,0,wavefake_39353c,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0124,wavefake::LJ048-0124,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,123a35b5842daf5c3804cf6f9db413f75377affa744c38a777154a2e9e5f8782,wavefake::LJ048-0124
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0161.wav,1,1,0,1,0,wavefake_d82d2e,WF6,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ045-0161,wavefake::LJ045-0161,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,7eff6832ff2b71f3bb5ba21f976bcbe8a1cce3325d9fb1114f7ae376aae20b0c,wavefake::LJ045-0161
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0247.wav,1,1,0,1,0,wavefake_9c7250,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0247,wavefake::LJ008-0247,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,fab7e215e32d4124fc08bae6bc0555274d0aad7a1ef06a3f95712d11773696e9,wavefake::LJ008-0247
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0330.wav,1,1,0,1,0,wavefake_2dbb79,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0330,wavefake::LJ019-0330,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,51e5e80ac6c9723080ff808da1ee13eaaaa7c8f8601b688b00cd7bfe822c4728,wavefake::LJ019-0330
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0200.wav,1,1,0,1,0,wavefake_b47429,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ007-0200,wavefake::LJ007-0200,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,09aa78a248d243486834234371a5bdfe4205767865e9646e3234b77015096477,wavefake::LJ007-0200
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0272.wav,1,1,0,1,0,wavefake_7b3444,WF4,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0272,wavefake::LJ008-0272,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,8991f54c80c3df469e7375dea711c149cf66dc5e3515f9ef7697d9bf65e866d1,wavefake::LJ008-0272
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0216.wav,1,1,0,1,0,wavefake_14ea7f,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ009-0216,wavefake::LJ009-0216,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,0a5868504d3c8a4cb43dd43b28ad9ec0989b63dd9af8c371ba2174a5187a4f61,wavefake::LJ009-0216
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0071.wav,1,1,0,1,0,wavefake_be922e,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ043-0071,wavefake::LJ043-0071,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,14342608f900f34f485bec310af1ffaeed105ba00205ee777d7ece30a94e9715,wavefake::LJ043-0071
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0384_R_1.wav,0,0,0,1,0,wavefake_a3bf93,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ028-0384,wavefake::LJ028-0384,https://doi.org/10.5281/zenodo.5642694,WaveFake mirror snapshot not recorded,CC BY-SA 4.0 upstream; source restrictions apply,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,SOURCE_TERMS_REVIEW_REQUIRED,wavefake_ajay,6f6a936779b22eeaca0c5d4ed3915862c5eab61ecdb4f8632f6beb1f73e9c03e,wavefake::LJ028-0384
