split,path,label,voice_present,music_present,source,generator,high_ratio_db,low_ratio_db,rolloff95_hz,rms_db
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0253.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0163.wav,1,1,1,split_internal_mix,mix::WF7::AudioLDM2,-15.14484261674019,-15.663215194980838,1945.3125,-26.922897
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0361.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0117.wav,0,1,1,split_internal_mix,mix::R::AudioLDM2,-8.257611325278255,-8.888068329977708,5648.4375,-19.603975
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147960-0013.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0231.wav,0,1,1,split_internal_mix,mix::LibriSpeech::AudioLDM2,-24.50491661710172,-15.21058793718825,1414.0625,-29.258375
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0065.wav,1,1,1,split_internal_mix,mix::WF1::AudioLDM2,-10.185395923144796,-11.917929643268314,6531.25,-25.577791
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0107.wav,1,1,0,wavefake_ajay,WF7,-20.511986359067183,-10.407933157148967,1867.1875,-25.357285
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0034.wav,1,1,0,wavefake_ajay,WF7,-22.92288158884084,-12.979759672934176,1078.125,-20.90874
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0132.wav,1,1,0,wavefake_ajay,WF7,-11.451412034379661,-9.807356024505603,4914.0625,-23.708784
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0287.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0253.wav,1,1,1,split_internal_mix,mix::WF7::AudioLDM2,-9.334169587522908,2.775400820639619,1078.125,-18.970085
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac,0,1,0,librispeech_dev,LibriSpeech,-17.67334830767959,-6.545735335610657,1523.4375,-30.38847
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/classical.00001.wav,0,1,1,split_internal_mix,mix::bonafide::GTZAN_genre_1,-17.709120384968028,1.0710430030733402,1320.3125,-28.664715
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0074.flac|data/raw/gtzan_unique_v2/blues.00019.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,-30.50594952975092,-3.7012630944351166,2562.5,-26.551506
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1755508.flac,1,1,0,asvspoof2019,A02,-38.11603208301614,-3.1001459004949083,1242.1875,-22.08296
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_1272-128104-0010.flac,0,1,0,librispeech_dev,LibriSpeech,-25.77830862565673,-0.9459325873704152,882.8125,-23.627443
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-42.85414975185788,-21.14622530311982,1562.5,-12.546664
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6013298.flac|data\raw\fake_music_generated\fake_music_MusicGen_0202.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-42.19008454433463,-11.685518105657415,1554.6875,-13.92867
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0035.flac,0,1,0,librispeech_dev,LibriSpeech,-27.45115000742416,-3.795170820083022,1187.5,-33.69889
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0037.flac,0,1,0,librispeech_dev,LibriSpeech,-33.42475234446428,-10.459147064210676,1804.6875,-27.947685
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0042.flac|data/raw/gtzan_unique_v2/jazz.00081.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,-23.74962834972893,8.244815667170188,507.8125,-26.423008
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4124217.flac,1,1,0,asvspoof2019,A02,-34.04156747778812,-4.191723866492605,1765.625,-22.76995
val_c,data/raw/gtzan_unique_v2/country.00092.wav,0,0,1,gtzan_real_v2,GTZAN_genre_2,-23.45071294117869,-0.9222263275990751,2531.25,-14.925828
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,0,1,fake_music_generated,MusicGen,-47.82706290696911,-43.35988532476048,1195.3125,-9.813052
val_c,data/raw/gtzan_unique_v2/jazz.00011.wav,0,0,1,gtzan_real_v2,GTZAN_genre_5,-28.628251194335654,-2.8921093511246765,1968.75,-21.23328
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9007890.flac,1,1,0,asvspoof2019,A02,-36.20255326388148,-2.610271922477682,1070.3125,-18.52833
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,0,1,fake_music_generated,MusicGen,-42.869005264889466,-39.31998014300511,1328.125,-11.307979
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9012332.flac|data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-31.745822660836787,9.242489398206963,664.0625,-8.893405
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0207.wav,1,1,0,wavefake_ajay,WF1,-29.670710094803212,-11.608369838578394,1382.8125,-24.483244
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0130.wav,0,0,1,fake_music_generated,MusicGen,-42.910455872480625,-32.07012995312902,1039.0625,-11.128574
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5305063.flac|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-38.57271088912609,-6.002094910452272,1171.875,-16.17013
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0013.flac,0,1,0,librispeech_dev,LibriSpeech,-32.8618181898034,-5.251507232520262,1234.375,-29.673672
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-34.31523604581943,-13.731222777525986,1875.0,-28.190859
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac|data/raw/gtzan_unique_v2/country.00076.wav,1,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,-23.47920014862418,-4.373337203451844,2789.0625,-19.763945
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_1272-135031-0012.flac,0,1,0,librispeech_dev,LibriSpeech,-39.44412445698151,0.15023184863785777,781.25,-20.10186
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data/raw/gtzan_unique_v2/pop.00018.wav,0,1,1,split_internal_mix,mix::bonafide::GTZAN_genre_7,-33.41155824974388,-2.9284817297126216,1921.875,-29.00829
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,1,split_internal_mix,mix::WF4::MusicGen,-45.36213459694166,-25.00110838607199,1398.4375,-18.621124
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0130.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-40.403505817154546,-8.12976472366172,1039.0625,-17.74891
val_c,data/raw/gtzan_unique_v2/pop.00028.wav,0,0,1,gtzan_real_v2,GTZAN_genre_7,-25.450435830326082,1.9676431952151554,1562.5,-14.4616165
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0152.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-26.39728472564542,0.5741036147775029,1945.3125,-43.147476
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/classical.00031.wav,1,1,1,split_internal_mix,mix::WF1::GTZAN_genre_1,-40.292030504204554,-3.534846889188634,937.5,-19.134233
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0048.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,1,1,1,split_internal_mix,mix::WF1::MusicGen,-29.815709921737707,-14.512251981951094,1390.625,-20.862314
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ010-0005_WF6_2.wav,1,1,0,wavefake_ajay,WF6,-29.941541766510227,-10.340182086147543,945.3125,-27.008842
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0006.wav,1,1,0,wavefake_ajay,WF1,-27.24499914171052,-9.437778203444742,1710.9375,-26.486958
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0012.wav,0,0,1,fake_music_generated,MusicGen,-46.69432855452675,-42.69773529981687,671.875,-9.975971
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,0,0,1,fake_music_generated,MusicGen,-40.780933715424496,-37.0199921946007,1390.625,-11.879311
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2662915.flac|data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-30.436026562002915,-2.901050051122252,1437.5,-28.583422
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0022.flac,0,1,0,librispeech_dev,LibriSpeech,-15.22169331991548,-0.762116693260436,3023.4375,-24.19959
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2960848.flac|data/raw/gtzan_unique_v2/reggae.00021.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_8,-26.761860118538593,1.2005199563264481,1781.25,-21.025814
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0028.flac,0,1,0,librispeech_dev,LibriSpeech,-33.123810629886115,-6.2807859172583775,843.75,-23.034805
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac,0,1,0,librispeech_dev,LibriSpeech,-32.90787639189783,-6.532703631766273,1320.3125,-30.46572
val_c,data/raw/gtzan_unique_v2/hiphop.00011.wav,0,0,1,gtzan_real_v2,GTZAN_genre_4,-24.305613427763383,5.4452453613285385,1492.1875,-13.043761
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0133.wav,1,1,0,wavefake_ajay,WF5,-29.6462349796617,-11.427471683719958,1750.0,-24.89401
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-43.11150681328496,-18.012518194090795,1562.5,-14.508643
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,1,1,1,split_internal_mix,mix::WF4::MusicGen,-38.76976315846924,-19.47953516662522,1390.625,-15.8593235
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/jazz.00008.wav,1,1,1,split_internal_mix,mix::WF1::GTZAN_genre_5,-27.695481226265855,-4.563234488353819,1656.25,-25.825731
val_c,data/raw/gtzan_unique_v2/hiphop.00099.wav,0,0,1,gtzan_real_v2,GTZAN_genre_4,-28.959557802768494,5.834337519304766,1335.9375,-14.2665205
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0042.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-32.02661319372137,-3.7556871050193115,1187.5,-42.022423
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3147515.flac,1,1,0,asvspoof2019,A02,-32.291940886759924,-4.152135587220048,1562.5,-21.091194
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0019.flac|data/raw/gtzan_unique_v2/rock.00041.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,-26.668285755219262,-2.377159752424126,2421.875,-25.951694
val_c,data/raw/gtzan_unique_v2/disco.00066.wav,0,0,1,gtzan_real_v2,GTZAN_genre_3,-22.57877398420469,0.20060722631963732,2632.8125,-15.703679
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav|data/raw/gtzan_unique_v2/jazz.00011.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_5,-29.472461543368084,-7.0933314727879235,1710.9375,-30.782207
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,0,0,1,fake_music_generated,MusicGen,-37.66080552380443,9.428329193939645,664.0625,-9.263221
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0269_WF2_1.wav,1,1,0,wavefake_ajay,WF2,-25.66829131676173,-9.25791204476045,1453.125,-25.43886
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,0,0,1,fake_music_generated,MusicGen,-43.65243000081108,-40.13927793373622,1562.5,-10.377117
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,split_internal_mix,mix::WF4::MusicGen,-31.600024626240106,-8.360097279428565,1054.6875,-25.16753
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/blues.00043.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,-24.656042032372948,0.6326346546404122,2210.9375,-17.913324
val_c,data/raw/gtzan_unique_v2/reggae.00011.wav,0,0,1,gtzan_real_v2,GTZAN_genre_8,-31.432411803411064,2.1986804357962777,1437.5,-21.248589
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac,0,1,0,librispeech_dev,LibriSpeech,-34.51054022308548,1.0001834725416106,1179.6875,-19.287102
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1229215.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,1,1,1,split_internal_mix,mix::A01::GTZAN_genre_4,-22.451819980502584,6.290394709533227,2437.5,-24.02916
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_0,-23.688512594781432,-3.9533798224931322,1898.4375,-30.120388
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,0,0,1,fake_music_generated,MusicGen,-40.13411780066387,-35.70690391009976,1171.875,-9.737209
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-30.82390599261915,-7.475075583396134,890.625,-25.065443
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-34.26285978176009,-1.549753841858674,1054.6875,-21.003716
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-25.78864566068961,-1.0195674831178931,1867.1875,-29.993229
val_c,data/raw/gtzan_unique_v2/jazz.00004.wav,0,0,1,gtzan_real_v2,GTZAN_genre_5,-42.844298021206946,-1.9463678937422944,890.625,-19.564579
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-30.53402272641181,-5.148945423097237,789.0625,-28.891682
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0005.flac|data/raw/gtzan_unique_v2/country.00023.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-35.82773735701163,1.542681967416508,1335.9375,-19.290539
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0223.wav|data/raw/gtzan_unique_v2/classical.00092.wav,0,1,1,split_internal_mix,mix::R::GTZAN_genre_1,-30.454717121678488,-7.9781991948279805,1640.625,-30.858622
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,1,split_internal_mix,mix::bonafide::GTZAN_genre_3,-28.647075221026608,-2.8622227772905617,1789.0625,-16.52129
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac,0,1,0,asvspoof2019,bonafide,-31.252085937962537,-0.68488889581425,945.3125,-19.966223
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3075213.flac,1,1,0,asvspoof2019,A01,-29.614702729526392,-2.4158796515374794,1968.75,-19.949005
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-24.151911799735863,0.9720575530778668,2359.375,-49.161476
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac,0,1,0,librispeech_dev,LibriSpeech,-31.997583348816285,-11.10365487130544,1710.9375,-23.53996
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/blues.00007.wav,1,1,1,split_internal_mix,mix::WF4::GTZAN_genre_0,-34.91194031075502,3.415906084145985,1375.0,-19.86588
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,-27.764615104509886,1.2624997159571218,2148.4375,-27.430542
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,1,1,1,split_internal_mix,mix::A01::GTZAN_genre_3,-30.229531233964657,-3.873060350253303,2148.4375,-33.049637
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,split_internal_mix,mix::WF2::MusicGen,-31.11291446900119,-13.076890462005839,1179.6875,-28.216162
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,split_internal_mix,mix::WF1::MusicGen,-26.9213059483698,-12.67528716132071,1554.6875,-30.899021
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2312030.flac|data/raw/gtzan_unique_v2/hiphop.00067.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_4,-20.760111244058436,8.797583489975745,984.375,-14.419464
val_c,data/raw/gtzan_unique_v2/rock.00042.wav,0,0,1,gtzan_real_v2,GTZAN_genre_9,-21.229333730277485,1.4327449910120185,2359.375,-17.809807
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0012.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-43.11629946419895,-15.656802131685632,671.875,-15.209103
val_c,data/raw/gtzan_unique_v2/classical.00028.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-32.39902092807573,-5.314280918311459,1757.8125,-24.61769
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,1,1,1,split_internal_mix,mix::WF1::MusicGen,-39.35042689590725,-24.235989987640746,984.375,-18.184746
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav|data/raw/gtzan_unique_v2/pop.00028.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_7,-29.472307834822367,-8.856149046848703,1914.0625,-36.41901
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-38.39959272619514,-7.227538488320046,1562.5,-25.326069
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0045.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-29.084457785172283,-3.0162257272770487,984.375,-38.329185
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,1,split_internal_mix,mix::WF6::MusicGen,-33.725706591181,-14.38857618910055,1250.0,-27.127289
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,0,0,1,fake_music_generated,MusicGen,-47.37166815210117,-43.976316712790194,1554.6875,-9.775864
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,1,1,1,split_internal_mix,mix::WF4::GTZAN_genre_5,-28.23179359360669,-8.954480142527167,1351.5625,-34.076683
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0029.flac,0,1,0,librispeech_dev,LibriSpeech,-29.479915506769782,6.710368728102971,531.25,-22.20064
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0064.wav,0,0,1,fake_music_generated,MusicGen,-41.84612555918997,-38.031085449296704,593.75,-8.850433
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,0,1,fake_music_generated,MusicGen,-44.740940530841044,-41.97786725702147,984.375,-10.947338
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0094.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,0,1,1,split_internal_mix,mix::R::MusicGen,-32.21229065517869,-10.06010010959892,1578.125,-24.036406
val_c,data/raw/gtzan_unique_v2/hiphop.00020.wav,0,0,1,gtzan_real_v2,GTZAN_genre_4,-17.065210548519197,7.323362290039107,2445.3125,-14.193014
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0010.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,-31.791724664005216,-3.232499021318242,1804.6875,-28.729538
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac|data/raw/gtzan_unique_v2/blues.00007.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,-24.605804275577185,0.9145997023925907,2085.9375,-17.935125
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,-27.61512734903736,-1.0742182380683412,1281.25,-29.723408
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0066.wav,0,0,1,fake_music_generated,MusicGen,-42.965944656855584,-40.84899758786506,1382.8125,-10.351443
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav,1,1,0,wavefake_ajay,WF1,-27.58789928689755,-11.076171116330787,921.875,-25.959145
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4977330.flac,1,1,0,asvspoof2019,A02,-34.55962488077823,-7.613896561331717,1765.625,-24.688892
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0257.wav,0,1,0,wavefake_ajay,R,-26.96071079390049,-13.003227281123817,1523.4375,-24.386013
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61943-0002.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-42.45645147288691,-28.636496241102904,1562.5,-9.712178
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,1,split_internal_mix,mix::WF1::GTZAN_genre_0,-29.30785874862849,8.568398770664308,554.6875,-41.393883
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0006_WF3_1.wav,1,1,0,wavefake_ajay,WF3,-27.24499914171052,-9.437778203444742,1710.9375,-26.486958
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0182_WF3_1.wav,1,1,0,wavefake_ajay,WF3,-28.473252078608198,-9.020059548076972,1562.5,-23.664038
val_c,data/raw/gtzan_unique_v2/rock.00058.wav,0,0,1,gtzan_real_v2,GTZAN_genre_9,-28.358344996323105,-3.8712901362240966,1398.4375,-21.064661
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8727197.flac|data/raw/gtzan_unique_v2/country.00061.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_2,-25.900865680933375,3.752000772399246,851.5625,-21.056536
val_c,data/raw/gtzan_unique_v2/country.00061.wav,0,0,1,gtzan_real_v2,GTZAN_genre_2,-30.539123464548595,4.742705819558419,664.0625,-20.38404
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0004.flac|data/raw/gtzan_unique_v2/rock.00001.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,-28.31141409254494,-2.5339724557250505,2148.4375,-19.554346
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0004.flac,0,1,0,librispeech_dev,LibriSpeech,-27.476181643343853,-10.558789942431595,1953.125,-25.06872
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-32.23264728163808,-11.343133120043873,1695.3125,-27.071106
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0086.wav,0,0,1,fake_music_generated,MusicGen,-47.48485787960427,-43.852784104568265,1164.0625,-9.8598385
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0208.wav,0,0,1,fake_music_generated,MusicGen,-44.1280124440286,-35.52557578095518,796.875,-10.712765
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0015.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-31.939470305000064,-11.325133216446163,585.9375,-14.570346
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac,1,1,0,asvspoof2019,A02,-26.961110962714315,-7.155656374348041,2070.3125,-23.424084
